"측정일자","측정시간","지역","지역명","도로명","시작점","종점","기온","습도","재비산먼지평균농도","오염범례"
"2023-01-16","15:09","경기","시흥시","옥구천동로374번길(서→동)","경기도 시흥시 정왕동 1898도","경기도 시흥시 정왕동 1916도","-2","46","133","보통"
"2023-01-16","15:40","경기","시흥시","경제로(동→서)","경기도 시흥시 정왕동 1385도","경기도 시흥시 정왕동 1349-2 도","-2","49","99","좋음"
"2023-01-16","15:54","경기","시흥시","오이도로(남→북)","경기도 시흥시 정왕동 2207-26 도","경기도 시흥시 정왕동 1349-2 도","-3","52","112","보통"
"2023-01-16","10:43","서울","도봉구","노해로(서→동)","서울특별시 도봉구 쌍문동 358-7도","서울특별시 도봉구 창동 21-1천","-4","86","1","매우좋음"
"2023-01-16","11:00","서울","도봉구","덕릉로(동→서)","서울특별시 도봉구 창동 756-164 천","서울특별시 도봉구 창동 737-8천","-3","82","3","매우좋음"
"2023-01-16","11:12","서울","강북구","도봉로(북→남)","서울특별시 강북구 번동 655-1천","서울특별시 강북구 미아동 14-2도","-2","75","33","매우좋음"
"2023-01-16","11:44","서울","강북구","한천로(서→동)","서울특별시 강북구 수유동 279-7 도","서울특별시 강북구 번동 612-3천","-2","71","49","매우좋음"
"2023-01-16","12:00","서울","강북구","인수봉로(북→남)","서울특별시 강북구 수유동 565-1도","서울특별시 강북구 미아동 1354-12 도","-2","71","67","좋음"
"2023-01-17","09:31","충남","서천군","충절로(동→서)","충청남도 서천군 한산면 원산리 333 구","충청남도 서천군 서천읍 군사리 817-7 도","-3","69","317","매우나쁨"
"2023-01-17","10:20","충남","논산시","득안대로(북→남)","충청남도 공주시 계룡면 월곡리 42-6답","충청남도 논산시 연무읍 마전리 138 도","-2","65","196","나쁨"
"2023-01-17","10:25","충남","논산시","대학로(남→북)","충청남도 논산시 내동 494-24 도","충청남도 논산시 관촉동 376-1 구","-3","63","132","보통"
"2023-01-17","11:42","충남","금산군","인삼로(서→동)","충청남도 금산군 금산읍 아인리 28-5 도","충청남도 금산군 제원면 명암리 483-1구","-1","51","469","매우나쁨"
"2023-01-17","12:19","충남","계룡시","계룡대로(남→북)","충청남도 계룡시 두마면 왕대리 174-4도","충청남도 계룡시 신도안면 남선리 산1-14 도","-1","50","115","보통"
"2023-01-17","14:09","충남","공주시","번영1로(동→서)","충청남도 공주시 월송동 528-19 도","충청남도 공주시 신관동 637도","1","47","216","매우나쁨"
"2023-01-17","14:16","충남","공주시","금벽로(북→남)","충청남도 공주시 반포면 마암리 709천","충청남도 공주시 석장리동 47-1전","1","48","31","매우좋음"
"2023-01-17","14:18","충남","공주시","무령로(동→서)","충청남도 공주시 금흥동 551 도","충청남도 공주시 웅진동 546-2전","1","47","374","매우나쁨"
"2023-01-17","14:29","충남","공주시","웅진로(북→남)","충청남도 공주시 신관동 495-102 도","충청남도 공주시 금학동 250-26도","2","47","207","매우나쁨"
"2023-01-17","15:13","충남","청양군","칠갑산로(동→서)","충청남도 청양군 목면 송암리 315-1 천","충청남도 청양군 청양읍 장승리 111-13 도","2","56","414","매우나쁨"
"2023-01-17","15:20","충남","청양군","문화예술로(남→북)","충청남도 청양군 청양읍 벽천리 599 도","충청남도 청양군 청양읍 송방리 75-2 도","2","59","636","매우나쁨"
"2023-01-17","15:55","충남","보령시","한내로(동→서)","충청남도 보령시 명천동 산12-41도","충청남도 보령시 동대동 1958도","2","60","227","매우나쁨"
"2023-01-17","17:00","충남","홍성군","충남대로(서→동)","충청남도 홍성군 홍북읍 신경리 1905 도","충청남도 홍성군 홍북읍 신정리 518전","1","62","146","보통"
"2023-01-17","17:07","충남","홍성군","홍예로(북→남)","충청남도 홍성군 홍북읍 신경리 1923 도","충청남도 홍성군 홍북읍 신경리 1908 도","1","63","74","좋음"
"2023-01-17","17:12","충남","홍성군","용봉로(동→서)","충청남도 홍성군 홍북읍 신경리 2054 천","충청남도 홍성군 홍북읍 신경리 1906 도","1","63","195","나쁨"
"2023-01-17","17:16","충남","홍성군","신대로(북→남)","충청남도 홍성군 홍북읍 신경리 1906 도","충청남도 홍성군 홍북읍 신경리 1912 도","1","64","48","매우좋음"
"2023-01-17","17:20","충남","홍성군","의향로(남→북)","충청남도 홍성군 홍북읍 신경리 1908 도","충청남도 홍성군 홍북읍 신경리 1914 도","1","64","175","나쁨"
"2023-01-17","10:46","서울","강서구","개화동로(북→남)","서울특별시 강서구 개화동 659천","서울특별시 강서구 방화동 886-15 도","-2","59","14","매우좋음"
"2023-01-17","10:51","서울","강서구","공항대로(서→동)","서울특별시 강서구 방화동 621-4도","서울특별시 양천구 목동 560도","-2","49","43","매우좋음"
"2023-01-17","11:19","서울","강서구","양천로(동→서)","서울특별시 강서구 염창동 259-8제","서울특별시 강서구 방화동 515-4도","-2","49","70","좋음"
"2023-01-17","11:46","서울","강서구","초원로(서→동)","서울특별시 강서구 방화동 651-1도","서울특별시 강서구 방화동 217-156 도","-2","51","30","매우좋음"
"2023-01-17","11:51","서울","강서구","마곡중앙5로(서→동)","서울특별시 강서구 방화동 217-156 도","서울특별시 강서구 마곡동 278-6답","-2","50","52","좋음"
"2023-01-17","12:02","서울","강서구","방화대로(남→북)","서울특별시 강서구 외발산동 산71-15 임","서울특별시 강서구 방화동 46-1 제","-1","50","65","좋음"
"2023-01-17","12:09","서울","강서구","금낭화로(북→남)","서울특별시 강서구 방화동 813-17도","서울특별시 강서구 방화동 산 63-2 도","-1","50","102","보통"
"2023-01-17","13:36","서울","강서구","하늘길(북→남)","서울특별시 강서구 방화동 886-15 도","서울특별시 강서구 외발산동 423-1도","0","49","36","매우좋음"
"2023-01-17","13:43","서울","강서구","남부순환로(북→남)","서울특별시 강서구 방화동 886-15 도","서울특별시 강서구 외발산동 산91-8 임","0","49","26","매우좋음"
"2023-01-17","14:00","서울","강서구","수명로(남→북)","서울특별시 강서구 외발산동 213도","서울특별시 강서구 내발산동 751-2 도","0","49","13","매우좋음"
"2023-01-17","14:02","서울","강서구","마곡중앙로(남→북)","서울특별시 강서구 내발산동 751-2 도","서울특별시 강서구 마곡동 228-5제","0","49","109","보통"
"2023-01-17","14:15","서울","강서구","허준로(서→동)","서울특별시 강서구 가양동 1457-6도","서울특별시 강서구 가양동 1484-6도","0","52","47","매우좋음"
"2023-01-17","14:31","서울","강서구","등촌로(북→남)","서울특별시 양천구 목동 605-21도","서울특별시 강서구 화곡동 939-4도","0","50","42","매우좋음"
"2023-01-17","14:39","서울","강서구","국회대로(동→서)","서울특별시 양천구 목동 409-384천","서울특별시 양천구 신월동 835도","1","50","46","매우좋음"
"2023-01-17","14:52","서울","강서구","가로공원로(서→동)","서울특별시 강서구 화곡동 662-19도","서울특별시 강서구 화곡동 662-10도","0","51","93","좋음"
"2023-01-17","14:57","서울","강서구","강서로(남→북)","서울특별시 강서구 화곡동 951-6 도","서울특별시 강서구 가양동 439-1제","0","53","68","좋음"
"2023-01-17","15:22","서울","강서구","화곡로(북→남)","서울특별시 마포구 상암동 496-155천","서울특별시 강서구 화곡동 1089-60도","0","53","15","매우좋음"
"2023-01-17","10:50","서울","강동구","천호대로(동→서)","서울특별시 강동구 상일동 394-4도","서울특별시 강동구 천호동 527-3천","-3","65","56","좋음"
"2023-01-17","11:08","서울","강동구","올림픽로(남→북)","서울특별시 강동구 성내동 472도","서울특별시 강동구 암사동 98-20도","-3","68","216","매우나쁨"
"2023-01-17","11:42","경기","구리시","장자대로(서→동)","경기도 구리시 교문동 469-4도","경기도 구리시 토평동 275-8도","-3","61","66","좋음"
"2023-01-17","11:46","경기","구리시","벌말로(남→북)","경기도 구리시 토평동 480-8 도","경기도 구리시 수택동 353 도","-3","61","89","좋음"
"2023-01-17","11:49","경기","구리시","검배로(동→서)","경기도 구리시 수택동 2-10도","경기도 구리시 수택동 360도","-3","58","70","좋음"
"2023-01-17","11:54","경기","구리시","건원대로(남→북)","경기도 구리시 인창동 263-2도","경기도 구리시 인창동 679-8 도","-3","58","200","나쁨"
"2023-01-17","12:00","경기","구리시","동구릉로(북→남)","경기도 남양주시 퇴계원면 퇴계원리 321-1 도","경기도 구리시 교문동 257-4도","-3","56","36","매우좋음"
"2023-01-17","12:03","경기","구리시","경춘로(서→동)","경기도 구리시 교문동 산32-1도","경기도 구리시 수택동 366-3천","-2","55","22","매우좋음"
"2023-01-18","08:59","충남","홍성군","청사로(북→남)","충청남도 홍성군 홍북읍 신경리 1919 도","충청남도 홍성군 홍북읍 신경리 1911 도","-2","92","9","매우좋음"
"2023-01-18","09:53","충남","태안군","동평로(북→남)","충청남도 태안군 태안읍 동문리 828도","충청남도 태안군 태안읍 동문리 109-10 도","0","74","3","매우좋음"
"2023-01-18","09:57","충남","태안군","후곡로(동→서)","충청남도 태안군 태안읍 동문리 911도","충청남도 태안군 태안읍 남문리 728도","0","74","5","매우좋음"
"2023-01-18","10:19","충남","서산시","양열로(서→동)","충청남도 서산시 인지면 풍전리 391-3 도","충청남도 서산시 석림동 887도","0","73","45","매우좋음"
"2023-01-18","11:00","충남","당진시","동부로(북→남)","충청남도 당진시 원당동 440-16 답","충청남도 당진시 수청동 754-1 도","1","61","275","매우나쁨"
"2023-01-18","11:05","충남","당진시","남부로(동→서)","충청남도 당진시 합덕읍 합덕리 147-14도","충청남도 당진시 행정동 산33-6도","1","60","8","매우좋음"
"2023-01-18","11:08","충남","당진시","서부로(남→북)","충청남도 당진시 채운동 993도","충청남도 당진시 채운동 994-12 도","1","61","103","보통"
"2023-01-18","11:51","충남","예산군","군청로(남→북)","충청남도 예산군 예산읍 예산리 810 도","충청남도 예산군 예산읍 산성리 115-3 도","1","63","996","매우나쁨"
"2023-01-18","11:53","충남","예산군","금오대로(동→서)","충청남도 예산군 예산읍 향천리 291-9도","충청남도 예산군 예산읍 산성리 262-3도","1","61","211","매우나쁨"
"2023-01-18","11:56","충남","예산군","벚꽃로(북→남)","충청남도 예산군 예산읍 간양리 265-3전","충청남도 예산군 예산읍 주교리 523-6 구","1","60","1528","매우나쁨"
"2023-01-18","11:59","충남","예산군","아리랑로(서→동)","충청남도 예산군 예산읍 주교리 221-4도","충청남도 예산군 예산읍 향천리 324도","1","60","388","매우나쁨"
"2023-01-18","13:40","충남","아산시","새아산로(남→북)","충청남도 아산시 배방읍 장재리 500-16 전","충청남도 아산시 배방읍 장재리 2046 도","3","43","334","매우나쁨"
"2023-01-18","13:47","충남","아산시","용연로(북→남)","충청남도 아산시 배방읍 장재리 2046 도","충청남도 아산시 배방읍 세교리 422-33 도","3","43","679","매우나쁨"
"2023-01-18","13:54","충남","아산시","연화로(서→동)","충청남도 아산시 배방읍 장재리 2108 도","충청남도 아산시 배방읍 장재리 2027 도","2","43","414","매우나쁨"
"2023-01-18","14:06","충남","아산시","온천대로(동→서)","충청남도 아산시 배방읍 휴대리 171-4답","충청남도 아산시 도고면 효자리 210도","3","51","227","매우나쁨"
"2023-01-18","14:25","충남","아산시","문화로(서→동)","충청남도 아산시 방축동 678도","충청남도 아산시 모종동 467-3 도","3","47","286","매우나쁨"
"2023-01-18","14:55","충남","천안시 서북구","월봉4로(남→북)","충청남도 천안시서북구 쌍용동 527-9 천","충청남도 천안시서북구 쌍용동 1899도","3","46","35","매우좋음"
"2023-01-18","15:14","충남","천안시 서북구","불당대로(서→동)","충청남도 천안시서북구 불당동 1447 도","충청남도 천안시서북구 쌍용동 516도","2","38","175","나쁨"
"2023-01-18","15:29","충남","천안시 동남구","충무로(동→서)","충청남도 천안시동남구 구성동 490도","충청남도 천안시동남구 신방동 809-4답","2","36","144","보통"
"2023-01-18","15:31","충남","천안시 서북구","충무로(동→서)","충청남도 천안시동남구 다가동 494도","충청남도 천안시서북구 쌍용동 440-30 도","3","34","143","보통"
"2023-01-18","15:44","충남","천안시 서북구","서부대로(남→북)","충청남도 천안시서북구 성정동 1101도","충청남도 천안시서북구 쌍용동 315-9임","2","34","338","매우나쁨"
"2023-01-18","15:56","충남","천안시 서북구","봉정로(북→남)","충청남도 천안시서북구 두정동 1802도","충청남도 천안시서북구 성정동 211-4도","1","41","583","매우나쁨"
"2023-01-18","15:58","충남","천안시 서북구","동서대로(동→서)","충청남도 천안시동남구 신부동 417 구","충청남도 천안시서북구 백석동 770 도","2","39","121","보통"
"2023-01-18","16:08","충남","천안시 서북구","백석로(서→동)","충청남도 천안시서북구 백석동 690-29도","충청남도 천안시서북구 성정동 90-14 도","2","37","95","좋음"
"2023-01-18","11:43","서울","종로구","사직로(서→동)","서울특별시 종로구 교북동 1-60도","서울특별시 종로구 중학동 96도","1","44","17","매우좋음"
"2023-01-18","11:48","서울","종로구","세종대로(북→남)","서울특별시 종로구 세종로 1-58도","서울특별시 종로구 세종로 1-80 도","1","43","86","좋음"
"2023-01-18","11:53","서울","종로구","종로(서→동)","서울특별시 종로구 세종로 1-68도","서울특별시 종로구 숭인동 1474도","1","42","28","매우좋음"
"2023-01-18","12:12","서울","동대문구","천호대로(서→동)","서울특별시 동대문구 신설동 85-1도","서울특별시 동대문구 장안동 204-17 천","2","44","53","좋음"
"2023-01-18","13:07","서울","동대문구","답십리로(동→서)","서울특별시 동대문구 장안동 7-16 천","서울특별시 동대문구 전농동 625-1 도","2","38","73","좋음"
"2023-01-18","13:26","서울","동대문구","서울시립대로(북→남)","서울특별시 동대문구 전농동 150-84 도","서울특별시 동대문구 답십리동 524-1도","3","29","131","보통"
"2023-01-18","13:38","서울","성동구","고산자로(북→남)","서울특별시 성동구 마장동 610-10천","서울특별시 성동구 성수동1가 701-1천","4","29","78","좋음"
"2023-01-19","09:33","충남","천안시 동남구","천안대로(북→남)","충청남도 천안시서북구 두정동","충청남도 천안시동남구 목천읍 삼성리 42-2도","-1","53","19","매우좋음"
"2023-01-19","12:24","서울","성북구","보문로(북→남)","서울특별시 성북구 동소문동5가 50-25도","서울특별시 성북구 보문동7가 119-1도","2","59","21","매우좋음"
"2023-01-19","12:48","서울","성북구","돌곶이로(남→북)","서울특별시 성북구 석관동 332-5도","서울특별시 성북구 장위동 310-22 도","3","60","90","좋음"
"2023-01-19","13:01","서울","성북구","한천로(북→남)","서울특별시 성북구 장위동 311-42 천","서울특별시 성북구 석관동 43-1도","3","59","20","매우좋음"
"2023-01-19","13:19","서울","성북구","화랑로(동→서)","서울특별시 성북구 석관동 375천","서울특별시 성북구 장위동 2-2도","4","59","12","매우좋음"
"2023-01-19","13:26","서울","성북구","정릉로(동→서)","서울특별시 성북구 하월곡동 104-134 천","서울특별시 성북구 정릉동 산87-1 임","4","61","8","매우좋음"
"2023-01-20","10:38","서울","양천구","목동동로(서→동)","서울특별시 양천구 신정동 574-1도","서울특별시 양천구 목동 910-2제","-3","41","95","좋음"
"2023-01-20","10:55","서울","양천구","목동서로(북→남)","서울특별시 양천구 목동 910-2제","서울특별시 양천구 신정동 324-4도","-3","42","210","매우나쁨"
"2023-01-20","12:10","인천","미추홀구","인주대로(동→서)","인천광역시 미추홀구 주안동 1484도","인천광역시 미추홀구 숭의동 440-16 철","-2","37","115","보통"
"2023-01-20","12:25","인천","미추홀구","독배로(북→남)","인천광역시 미추홀구 숭의동 162-14도","인천광역시 미추홀구 학익동 626-7 도","-2","42","222","매우나쁨"
"2023-01-20","09:35","서울","마포구","월드컵로(북→남)","경기도 고양시덕양구 덕은동 269-4전","서울특별시 마포구 합정동 422도","-2","38","57","좋음"
"2023-01-20","09:59","서울","마포구","와우산로(남→북)","서울특별시 마포구 상수동 283-2도","서울특별시 마포구 동교동 191-2도","-3","38","257","매우나쁨"
"2023-01-20","10:28","서울","중구","퇴계로(서→동)","서울특별시 중구 봉래동2가 130도","서울특별시 중구 황학동 2542도","-3","37","195","나쁨"
"2023-01-20","10:54","서울","중구","을지로(동→서)","서울특별시 중구 신당동 226-4도","서울특별시 중구 소공동 100도","-3","38","116","보통"
"2023-01-20","11:08","서울","중구","세종대로(북→남)","서울특별시 중구 태평로1가 63-17도","서울특별시 중구 남대문로5가 67-2대","-3","38","162","나쁨"
"2023-01-20","11:40","서울","마포구","성암로(동→서)","서울특별시 마포구 연남동 448-4천","서울특별시 마포구 상암동 862전","-3","34","264","매우나쁨"
"2023-01-25","10:55","경기","수원시 장안구","경수대로(북→남)","경기도 수원시 장안구 파장동 산45임","경기도 수원시 장안구 연무동 161-13 도","-11","40","34","매우좋음"
"2023-01-25","11:22","경기","수원시 영통구","봉영로(북→남)","경기도 용인시기흥구 영덕동 829-4도","경기도 수원시 영통구 망포동 574-6 도","-10","40","31","매우좋음"
"2023-01-25","11:32","경기","수원시 영통구","영통로(남→북)","경기도 수원시 영통구 망포동 678 구","경기도 용인시기흥구 영덕동 861도","-11","39","62","좋음"
"2023-01-25","12:09","경기","수원시 팔달구","수성로(동→서)","경기도 수원시 팔달구 화서동 360-1도","경기도 수원시 팔달구 화서동 360-1도","-10","37","41","매우좋음"
"2023-01-25","12:18","경기","수원시 팔달구","화산로(남→북)","경기도 수원시 팔달구 화서동 689-4구","경기도 수원시 팔달구 화서동 712-1도","-9","35","41","매우좋음"
"2023-01-25","12:36","경기","수원시 권선구","매송고색로(동→서)","경기도 수원시 권선구 세류동 201도","경기도 수원시 권선구 오목천동 산29-4도","-8","32","50","매우좋음"
"2023-01-25","12:45","경기","수원시 권선구","서수원로(남→북)","경기도 수원시 권선구 오목천동 756-1 도","경기도 수원시 권선구 당수동 산25-1임","-8","32","56","좋음"
"2023-01-25","10:15","인천","강화군","강화대로(동→서)","경기도 김포시 월곶면 성동리","인천광역시 강화군 하점면 신봉리 50-6 전","-14","52","52","좋음"
"2023-01-25","11:24","경기","김포시","사우중로(북→남)","경기도 김포시 북변동 834도","경기도 김포시 사우동 263-1대","-11","39","83","좋음"
"2023-01-25","11:33","경기","김포시","돌문로(동→서)","경기도 김포시 사우동 838-45도","경기도 김포시 사우동 186-20도","-11","37","193","나쁨"
"2023-01-25","11:37","경기","김포시","김포대로(서→동)","경기도 김포시 월곶면 포내리 5-1도","경기도 김포시 고촌읍 전호리 328-11구","-12","40","51","좋음"
"2023-01-25","12:35","인천","중구","서해대로(북→남)","인천광역시 중구 유동 2-74도","인천광역시 중구 신흥동3가 77잡","-9","35","92","좋음"
"2023-01-25","12:46","인천","중구","서해대로94번길(서→동)","인천광역시 중구 신흥동3가 58-6 도","인천광역시 중구 신흥동3가 69-1 도","-9","39","39","매우좋음"
"2023-01-25","13:02","인천","중구","축항대로(동→서)","인천광역시 남구 용현동 627-24제","인천광역시 중구 북성동1가 104-1도","-9","30","74","좋음"
"2023-01-25","13:54","인천","중구","연안부두로(북→남)","인천광역시 중구 항동7가 27-19 도","인천광역시 중구 항동7가 72 도","-8","30","163","나쁨"
"2023-01-25","14:00","인천","중구","축항대로86번길(남→북)","인천광역시 중구 항동7가 72 도","인천광역시 중구 항동7가 27-19 도","-8","33","365","매우나쁨"
"2023-01-25","14:05","인천","중구","축항대로118번길(북→남)","인천광역시 중구 항동7가 27-45도","인천광역시 중구 항동7가 72 도","-7","31","88","좋음"
"2023-01-25","10:46","경기","하남시","미사대로(동→서)","경기도 하남시 배알미동 47-1수","경기도 하남시 선동 247-1제","-13","45","88","좋음"
"2023-01-25","11:09","경기","하남시","미사강변한강로(서→동)","경기도 하남시 선동 229-1답","경기도 하남시 덕풍동 80-3임","-13","40","202","매우나쁨"
"2023-01-25","11:18","경기","하남시","아리수로(동→서)","경기도 하남시 망월동 232-4도","경기도 하남시 망월동 673-4도","-12","38","129","보통"
"2023-01-25","11:26","경기","하남시","미사강변동로(북→남)","경기도 하남시 망월동 387-15목","경기도 하남시 망월동 830-77전","-11","39","91","좋음"
"2023-01-25","11:34","경기","하남시","덕풍로(서→동)","경기도 하남시 덕풍동 829-4도","경기도 하남시 신장동 303-4 도","-11","37","71","좋음"
"2023-01-25","11:41","경기","하남시","덕풍북로(동→서)","경기도 하남시 덕풍동 820도","경기도 하남시 덕풍동 658 도","-11","36","233","매우나쁨"
"2023-01-25","11:55","경기","하남시","신평로(남→북)","경기도 하남시 덕풍동 511-29답","경기도 하남시 신장동 278-3 도","-11","35","113","보통"
"2023-01-25","13:32","경기","하남시","조정대로(동→서)","경기도 하남시 덕풍동 2-29도","경기도 하남시 풍산동 461-1도","-9","32","43","매우좋음"
"2023-01-25","13:41","경기","하남시","하남대로(북→남)","경기도 하남시 풍산동 219-4도","경기도 하남시 상산곡동 산182-3임","-8","30","130","보통"
"2023-01-25","13:54","경기","하남시","창우로(남→북)","경기도 하남시 천현동 474-6수","경기도 남양주시 와부읍 팔당리 415-6 전","-8","30","93","좋음"
"2023-01-25","13:59","경기","하남시","대청로(동→서)","경기도 하남시 창우동 534도","경기도 하남시 신장동 537도","-8","31","193","나쁨"
"2023-01-25","14:09","경기","하남시","천현로(서→동)","경기도 하남시 천현동 627도","경기도 하남시 창우동 534도","-8","30","197","나쁨"
"2023-01-25","14:25","경기","하남시","덕산로(북→남)","경기도 하남시 풍산동 394-9 도","경기도 하남시 천현동 289-11 도","-8","26","45","매우좋음"
"2023-01-25","14:51","경기","하남시","대성로(북→남)","경기도 하남시 신장동 434-10도","경기도 하남시 상사창동 468-5천","-6","25","91","좋음"
"2023-01-25","14:56","경기","하남시","서하남로(동→서)","경기도 하남시 교산동 104-3수","경기도 하남시 감북동 447-4수","-6","22","43","매우좋음"
"2023-01-30","11:14","경기","의왕시","안양판교로(동→서)","경기도 의왕시 청계동 134-8도","경기도 의왕시 포일동 산61-4임","1","38","77","좋음"
"2023-01-30","11:21","경기","의왕시","포일로(동→서)","경기도 의왕시 포일동 산63-18임","경기도 의왕시 내손동 713-1도","1","37","142","보통"
"2023-01-30","11:29","경기","의왕시","내손로(동→서)","경기도 의왕시 내손동 713-5도","경기도 의왕시 내손동 713-5도","1","37","518","매우나쁨"
"2023-01-30","11:42","경기","의왕시","경수대로(북→남)","경기도 의왕시 오전동 산81-4도","경기도 의왕시 왕곡동","2","36","571","매우나쁨"
"2023-01-30","11:53","경기","의왕시","덕영대로(북→남)","경기도 의왕시 이동 294-4도","경기도 의왕시 월암동 762-2 도","2","35","151","나쁨"
"2023-01-30","12:25","경기","군포시","공단로140번길(동→서)","경기도 군포시 당정동 174-13 장","경기도 군포시 당동 23-2 천","2","34","118","보통"
"2023-01-30","12:33","경기","군포시","군포로(북→남)","경기도 군포시 산본동 52도","경기도 군포시 대야미동 607-16도","3","33","109","보통"
"2023-01-30","12:50","경기","군포시","호수로(동→서)","경기도 군포시 대야미동 10-1도","경기도 군포시 둔대동 산109-3 임","3","36","168","나쁨"
"2023-01-30","13:26","경기","안양시 만안구","박달로(서→동)","경기도 안양시만안구 박달동","경기도 안양시만안구 안양동 1223-1도","3","34","41","매우좋음"
"2023-01-30","13:55","경기","안양시 만안구","관악대로(동→서)","경기도 안양시만안구 안양동 1179-3천","경기도 안양시만안구 안양동 1189-1도","3","34","98","좋음"
"2023-01-30","14:02","경기","안양시 만안구","시민대로(서→동)","경기도 안양시만안구 안양동 575도","경기도 안양시만안구 안양동 250천","4","32","167","나쁨"
"2023-01-30","14:03","경기","안양시 동안구","시민대로(서→동)","경기도 안양시동안구 호계동 1008천","경기도 안양시동안구 평촌동 871도","4","32","233","매우나쁨"
"2023-01-30","14:06","경기","안양시 동안구","경수대로(북→남)","경기도 안양시동안구 비산동 531-166 도","경기도 안양시동안구 호계동 860-4도","3","33","94","좋음"
"2023-01-30","14:18","경기","안양시 동안구","흥안대로(남→북)","경기도 안양시동안구 호계동 1037도","경기도 안양시동안구 관양동 1563 도","3","33","62","좋음"
"2023-01-30","14:30","경기","과천시","과천대로(남→북)","경기도 과천시 갈현동 622-8도","경기도 과천시 과천동 산95-11도","3","32","127","보통"
"2023-01-30","14:41","경기","과천시","중앙로(북→남)","경기도 과천시 과천동 28-3도","경기도 과천시 갈현동 635-3구","4","31","57","좋음"
"2023-01-30","14:39","울산","울주군","대리로(남→북)","울산광역시 울주군 범서읍 굴화리 678-1천","울산광역시 울주군 범서읍 구영리 697-14도","7","22","6","매우좋음"
"2023-01-30","14:50","울산","울주군","구영로(동→서)","울산광역시 울주군 범서읍 구영리 247-8답","울산광역시 울주군 범서읍 입암리 26-1 도","7","22","19","매우좋음"
"2023-01-30","14:57","울산","울주군","두동로(북→남)","울산광역시 울주군 두동면 봉계리 510-3도","울산광역시 울주군 범서읍 입암리 427-3도","7","23","8","매우좋음"
"2023-01-30","14:59","울산","울주군","당앞로(동→서)","울산광역시 울주군 범서읍 천상리 410-1수","울산광역시 울주군 범서읍 천상리 628-1천","7","22","60","좋음"
"2023-01-30","15:15","울산","울주군","울산역로(동→서)","울산광역시 울주군 언양읍 구수리 813-4도","울산광역시 울주군 삼남면 교동리 1654도","7","22","8","매우좋음"
"2023-01-30","15:24","울산","울주군","남천로(동→서)","울산광역시 울주군 언양읍 남부리 336-86도","울산광역시 울주군 언양읍 서부리 362-10도","7","22","25","매우좋음"
"2023-01-30","15:37","울산","울주군","교동로(남→북)","울산광역시 울주군 삼남면 교동리 1523-35 도","울산광역시 울주군 언양읍 서부리 131도","6","24","90","좋음"
"2023-01-30","15:40","울산","울주군","읍성로(서→동)","울산광역시 울주군 언양읍 서부리 386-33도","울산광역시 울주군 언양읍 동부리 53-2답","6","24","36","매우좋음"
"2023-01-30","16:21","경북","경주시","강변로(남→북)","경상북도 경주시 사정동 496도","경상북도 경주시 천북면 신당리 927-9도","6","26","10","매우좋음"
"2023-01-30","16:36","경북","경주시","산업로(북→남)","경상북도 경주시 강동면 유금리 산1-1임","경상북도 경주시 외동읍 모화리 산124-3임","6","26","9","매우좋음"
"2023-01-30","10:20","서울","광진구","아차산로(서→동)","서울특별시 광진구 자양동 23-11구","서울특별시 광진구 광장동 2-6임","1","45","76","좋음"
"2023-01-30","10:34","서울","광진구","천호대로(동→서)","서울특별시 광진구 광장동 557-1천","서울특별시 광진구 중곡동 680-16제","2","43","274","매우나쁨"
"2023-01-30","10:51","서울","중랑구","망우로(서→동)","서울특별시 중랑구 상봉동 474-26천","서울특별시 중랑구 망우동 산52-4임","1","40","49","매우좋음"
"2023-01-30","11:15","서울","중랑구","신내로(남→북)","서울특별시 중랑구 망우동 534-6도","서울특별시 중랑구 묵동 26-1 천","2","40","256","매우나쁨"
"2023-01-30","11:28","서울","중랑구","동일로(북→남)","서울특별시 중랑구 묵동 329천","서울특별시 중랑구 면목동 718-1답","3","37","337","매우나쁨"
"2023-01-30","13:36","인천","강화군","강화대로(동→서)","경기도 김포시 월곶면 성동리","인천광역시 강화군 하점면 신봉리 50-6 전","3","35","371","매우나쁨"
"2023-01-31","08:58","경북","경주시","양정로(남→북)","경상북도 경주시 인왕동 785-2도","경상북도 경주시 용강동 1231도","-3","71","102","보통"
"2023-01-31","09:05","경북","경주시","유림로(동→서)","경상북도 경주시 용강동 946-1도","경상북도 경주시 황성동 873-6답","-2","67","31","매우좋음"
"2023-01-31","09:10","경북","경주시","용담로(서→동)","경상북도 경주시 현곡면 남사리 산38-1도","경상북도 경주시 황성동 365-4도","-3","69","14","매우좋음"
"2023-01-31","09:13","경북","경주시","원화로(북→남)","경상북도 경주시 용강동 1231도","경상북도 경주시 배반동 1138-1도","-2","68","45","매우좋음"
"2023-01-31","09:18","경북","경주시","화랑로(동→서)","경상북도 경주시 황오동 390-1 도","경상북도 경주시 성건동 620-67도","-3","70","82","좋음"
"2023-01-31","09:25","경북","경주시","금성로(북→남)","경상북도 경주시 성건동 620-312도","경상북도 경주시 탑동 368-4도","-2","69","33","매우좋음"
"2023-01-31","10:24","경북","포항시 남구","상공로(서→동)","경상북도 포항시 남구 대도동 422-2 도","경상북도 포항시 남구 해도동 517도","4","42","127","보통"
"2023-01-31","10:41","경북","포항시 남구","희망대로(동→서)","경상북도 포항시 남구 송도동 253-55잡","경상북도 포항시 남구 이동 산59-1 임","5","39","227","매우나쁨"
