날짜,지점,강수량(mm)
20210605,이천,0.0
20210606,이천,0.0
20210607,이천,0.0
20210608,이천,0.0
20210609,이천,0.0
20210610,이천,2.2
20210611,이천,15.7
20210612,이천,0.0
20210613,이천,0.0
20210614,이천,0.0
20210615,이천,1.2
20210616,이천,0.0
20210617,이천,0.1
20210618,이천,1.4
20210619,이천,0.0
20210620,이천,0.0
20210621,이천,0.0
20210622,이천,0.0
20210623,이천,0.0
20210624,이천,0.0
20210625,이천,0.0
20210626,이천,5.3
20210627,이천,0.0
20210628,이천,0.1
20210629,이천,10.5
20210630,이천,2.1
20210701,이천,0.0
20210702,이천,0.0
20210703,이천,58.9
20210704,이천,20.4
20210705,이천,0.1
20210706,이천,1.7
20210707,이천,24.5
20210708,이천,5.6
20210709,이천,8.0
20210710,이천,2.9
20210711,이천,5.8
20210712,이천,0.0
20210713,이천,0.0
20210714,이천,0.0
20210715,이천,0.0
20210716,이천,0.8
20210717,이천,1.3
20210718,이천,0.0
20210719,이천,1.5
20210720,이천,0.0
20210721,이천,0.0
20210722,이천,0.0
20210723,이천,0.0
20210724,이천,0.0
20210725,이천,0.0
20210726,이천,0.0
20210727,이천,1.6
20210728,이천,0.0
20210729,이천,0.0
20210730,이천,0.0
20210731,이천,1.6
20210801,이천,2.2
20210802,이천,6.1
20210803,이천,0.0
20210804,이천,0.0
20210805,이천,0.0
20210806,이천,0.5
20210807,이천,0.0
20210808,이천,21.1
20210809,이천,0.0
20210810,이천,10.9
20210811,이천,0.0
20210812,이천,0.0
20210813,이천,0.0
20210814,이천,0.0
20210815,이천,0.0
20210816,이천,0.0
20210817,이천,0.0
20210818,이천,8.2
20210819,이천,0.1
20210820,이천,0.0
20210821,이천,29.3
20210822,이천,0.1
20210823,이천,19.9
20210824,이천,14.1
20210825,이천,3.7
20210826,이천,0.0
20210827,이천,2.2
20210828,이천,0.0
20210829,이천,6.7
20210830,이천,0.0
20210831,이천,43.4
20210901,이천,83.9
20210902,이천,0.0
20210903,이천,0.0
20210904,이천,0.0
20210905,이천,0.0
20210906,이천,14.2
20210907,이천,21.3
20210908,이천,1.8
20210909,이천,0.0
20210910,이천,0.0
20210911,이천,0.0
20210912,이천,0.0
20210913,이천,0.0
20210914,이천,0.0
20210915,이천,0.0
20210916,이천,0.0
20210917,이천,1.1
20210918,이천,0.0
20210919,이천,0.0
20210920,이천,0.0
20210921,이천,59.1
20210922,이천,20.5
20210923,이천,0.0
20210924,이천,0.0
20210925,이천,0.0
20210926,이천,0.0
20210927,이천,0.1
20210928,이천,2.8
20210929,이천,17.3
20210930,이천,0.0
20211001,이천,2.7
20211002,이천,3.3
20211003,이천,0.0
20211004,이천,0.0
20211005,이천,0.0
20211006,이천,7.2
20211007,이천,4.4
20211008,이천,1.9
20211009,이천,0.2
20211010,이천,14.3
20211011,이천,0.7
20211012,이천,0.0
20211013,이천,0.0
20211014,이천,0.0
20211015,이천,0.9
20211016,이천,1.3
20211017,이천,0.0
20211018,이천,0.0
20211019,이천,4.0
20211020,이천,0.0
20211021,이천,0.0
20211022,이천,0.0
20211023,이천,0.0
20211024,이천,0.0
20211025,이천,0.0
20211026,이천,0.0
20211027,이천,0.0
20211028,이천,0.0
20211029,이천,0.0
20211030,이천,0.0
20211031,이천,0.0
20211101,이천,0.0
20211102,이천,0.0
20211103,이천,0.0
20211104,이천,0.0
20211105,이천,0.0
20211106,이천,0.0
20211107,이천,0.0
20211108,이천,26.4
20211109,이천,8.2
20211110,이천,0.0
20211111,이천,0.0
20211112,이천,0.0
20211113,이천,0.0
20211114,이천,0.0
20211115,이천,0.0
20211116,이천,0.0
20211117,이천,0.0
20211118,이천,0.0
20211119,이천,0.0
20211120,이천,0.0
20211121,이천,0.5
20211122,이천,1.4
20211123,이천,0.0
20211124,이천,0.2
20211125,이천,0.6
20211126,이천,0.0
20211127,이천,0.0
20211128,이천,0.0
20211129,이천,0.0
20211130,이천,27.6
20211201,이천,0.0
20211202,이천,0.0
20211203,이천,1.1
20211204,이천,0.0
20211205,이천,0.0
20211206,이천,0.0
20211207,이천,0.0
20211208,이천,0.0
20211209,이천,0.0
20211210,이천,0.3
20211211,이천,0.0
20211212,이천,0.0
20211213,이천,0.0
20211214,이천,1.1
20211215,이천,2.2
20211216,이천,0.0
20211217,이천,0.0
20211218,이천,0.4
20211219,이천,0.7
20211220,이천,0.0
20211221,이천,0.0
20211222,이천,0.0
20211223,이천,0.0
20211224,이천,0.0
20211225,이천,0.0
20211226,이천,0.0
20211227,이천,0.4
20211228,이천,0.0
20211229,이천,0.0
20211230,이천,0.0
20211231,이천,0.0
20220101,이천,0.0
20220102,이천,0.0
20220103,이천,0.0
20220104,이천,0.1
20220105,이천,0.0
20220106,이천,0.0
20220107,이천,0.0
20220108,이천,0.0
20220109,이천,0.0
20220110,이천,0.0
20220111,이천,0.8
20220112,이천,0.0
20220113,이천,0.0
20220114,이천,0.0
20220115,이천,0.0
20220116,이천,0.0
20220117,이천,0.9
20220118,이천,0.0
20220119,이천,1.5
20220120,이천,0.0
20220121,이천,0.0
20220122,이천,0.0
20220123,이천,0.0
20220124,이천,0.0
20220125,이천,1.7
20220126,이천,0.0
20220127,이천,0.0
20220128,이천,0.0
20220129,이천,0.0
20220130,이천,0.0
20220131,이천,0.7
20220201,이천,1.2
20220202,이천,0.0
20220203,이천,0.0
20220204,이천,0.0
20220205,이천,0.0
20220206,이천,0.0
20220207,이천,0.0
20220208,이천,0.0
20220209,이천,0.0
20220210,이천,0.0
20220211,이천,0.0
20220212,이천,0.0
20220213,이천,0.0
20220214,이천,0.6
20220215,이천,0.0
20220216,이천,0.0
20220217,이천,0.0
20220218,이천,0.0
20220219,이천,0.0
20220220,이천,0.0
20220221,이천,0.0
20220222,이천,0.0
20220223,이천,0.0
20220224,이천,0.0
20220225,이천,0.0
20220226,이천,3.5
20220227,이천,0.0
20220228,이천,0.0
20220301,이천,4.0
20220302,이천,0.0
20220303,이천,0.0
20220304,이천,0.0
20220305,이천,0.0
20220306,이천,0.0
20220307,이천,0.0
20220308,이천,0.0
20220309,이천,0.0
20220310,이천,0.0
20220311,이천,0.0
20220312,이천,0.0
20220313,이천,32.4
20220314,이천,8.3
20220315,이천,0.0
20220316,이천,0.0
20220317,이천,0.7
20220318,이천,1.8
20220319,이천,18.6
20220320,이천,0.1
20220321,이천,0.0
20220322,이천,0.0
20220323,이천,0.0
20220324,이천,0.0
20220325,이천,9.2
20220326,이천,26.1
20220327,이천,0.0
20220328,이천,0.0
20220329,이천,0.0
20220330,이천,0.4
20220331,이천,2.8
20220401,이천,0.0
20220402,이천,0.0
20220403,이천,0.0
20220404,이천,0.0
20220405,이천,0.0
20220406,이천,0.0
20220407,이천,0.0
20220408,이천,0.0
20220409,이천,0.1
20220410,이천,0.0
20220411,이천,0.0
20220412,이천,0.0
20220413,이천,10.7
20220414,이천,4.7
20220415,이천,0.0
20220416,이천,0.0
20220417,이천,0.0
20220418,이천,0.0
20220419,이천,0.0
20220420,이천,0.0
20220421,이천,0.0
20220422,이천,0.0
20220423,이천,0.0
20220424,이천,0.0
20220425,이천,1.4
20220426,이천,9.0
20220427,이천,0.0
20220428,이천,0.0
20220429,이천,19.4
20220430,이천,0.0
20220501,이천,0.0
20220502,이천,0.0
20220503,이천,0.0
20220504,이천,0.0
20220505,이천,0.0
20220506,이천,0.0
20220507,이천,0.0
20220508,이천,2.9
20220509,이천,0.0
20220510,이천,0.0
20220511,이천,0.0
20220512,이천,0.0
20220513,이천,0.0
20220514,이천,0.0
20220515,이천,0.0
20220516,이천,0.0
20220517,이천,0.0
20220518,이천,0.3
20220519,이천,0.0
20220520,이천,0.0
20220521,이천,0.0
20220522,이천,0.0
20220523,이천,0.0
20220524,이천,0.0
20220525,이천,3.0
20220526,이천,1.1
20220527,이천,0.0
20220528,이천,0.0
20220529,이천,0.0
20220530,이천,0.3
20220531,이천,0.0
20220601,이천,0.0
20220602,이천,0.0
20220603,이천,0.0
20220604,이천,0.0
20220605,이천,0.8
20220606,이천,18.5
20220607,이천,0.0
20220608,이천,0.0
20220609,이천,0.2
20220610,이천,0.0
20220611,이천,0.0
20220612,이천,0.0
20220613,이천,0.0
20220614,이천,0.9
20220615,이천,21.9
20220616,이천,3.0
20220617,이천,0.0
20220618,이천,0.0
