날짜,지점,강수량(mm)
20220406,양평,0.0
20220407,양평,0.0
20220408,양평,0.0
20220409,양평,0.3
20220410,양평,0.0
20220411,양평,0.0
20220412,양평,0.0
20220413,양평,21.1
20220414,양평,0.8
20220415,양평,0.4
20220416,양평,0.0
20220417,양평,0.0
20220418,양평,0.0
20220419,양평,0.0
20220420,양평,0.0
20220421,양평,0.0
20220422,양평,0.0
20220423,양평,0.0
20220424,양평,0.0
20220425,양평,1.3
20220426,양평,12.2
20220427,양평,0.0
20220428,양평,0.0
20220429,양평,15.5
20220430,양평,0.0
20220501,양평,0.0
20220502,양평,0.0
20220503,양평,0.0
20220504,양평,0.0
20220505,양평,0.0
20220506,양평,0.0
20220507,양평,0.0
20220508,양평,3.1
20220509,양평,0.0
20220510,양평,0.0
20220511,양평,0.0
20220512,양평,0.0
20220513,양평,0.0
20220514,양평,0.0
20220515,양평,0.0
20220516,양평,0.0
20220517,양평,0.0
20220518,양평,0.9
20220519,양평,0.0
20220520,양평,0.0
20220521,양평,0.0
20220522,양평,0.0
20220523,양평,0.0
20220524,양평,0.0
20220525,양평,3.6
20220526,양평,0.2
20220527,양평,0.0
20220528,양평,0.0
20220529,양평,0.0
20220530,양평,0.1
20220531,양평,0.0
20220601,양평,0.0
20220602,양평,0.0
20220603,양평,0.0
20220604,양평,0.0
20220605,양평,0.8
20220606,양평,9.7
20220607,양평,0.0
20220608,양평,0.0
20220609,양평,0.0
20220610,양평,0.3
20220611,양평,0.0
20220612,양평,0.0
20220613,양평,0.1
20220614,양평,0.0
20220615,양평,32.5
20220616,양평,4.9
20220617,양평,0.0
20220618,양평,0.0
20220619,양평,0.0
20220620,양평,0.0
