날짜,지점,강수량(mm)
20211025,수원,0.0
20211026,수원,0.0
20211027,수원,0.2
20211028,수원,0.0
20211029,수원,0.0
20211030,수원,0.0
20211031,수원,0.0
20211101,수원,0.0
20211102,수원,0.0
20211103,수원,0.8
20211104,수원,0.0
20211105,수원,0.0
20211106,수원,0.0
20211107,수원,0.0
20211108,수원,38.4
20211109,수원,22.2
20211110,수원,0.1
20211111,수원,1.2
20211112,수원,0.0
20211113,수원,0.0
20211114,수원,0.0
20211115,수원,0.0
20211116,수원,0.0
20211117,수원,0.0
20211118,수원,0.0
20211119,수원,0.0
20211120,수원,0.0
20211121,수원,4.2
20211122,수원,1.2
20211123,수원,0.0
20211124,수원,0.9
20211125,수원,0.2
20211126,수원,0.0
20211127,수원,0.0
20211128,수원,0.0
20211129,수원,0.0
20211130,수원,35.0
20211201,수원,0.0
20211202,수원,0.2
20211203,수원,2.1
20211204,수원,0.0
20211205,수원,0.0
20211206,수원,0.0
20211207,수원,0.0
20211208,수원,0.0
20211209,수원,0.0
20211210,수원,0.7
20211211,수원,0.0
20211212,수원,0.0
20211213,수원,0.0
20211214,수원,1.6
20211215,수원,3.4
20211216,수원,0.0
20211217,수원,0.0
20211218,수원,0.5
20211219,수원,1.7
20211220,수원,0.0
20211221,수원,0.0
20211222,수원,0.0
20211223,수원,0.0
20211224,수원,0.0
20211225,수원,0.0
20211226,수원,0.0
20211227,수원,0.0
20211228,수원,0.0
20211229,수원,2.1
20211230,수원,0.0
20211231,수원,0.0
20220101,수원,0.0
20220102,수원,0.5
20220103,수원,0.0
20220104,수원,0.0
20220105,수원,0.0
20220106,수원,0.0
20220107,수원,0.0
20220108,수원,0.0
20220109,수원,0.0
20220110,수원,0.5
20220111,수원,0.5
20220112,수원,0.0
20220113,수원,0.0
20220114,수원,0.0
20220115,수원,0.0
20220116,수원,0.0
20220117,수원,0.2
20220118,수원,0.0
20220119,수원,0.6
20220120,수원,0.0
20220121,수원,0.0
20220122,수원,0.0
20220123,수원,0.0
20220124,수원,0.0
20220125,수원,0.8
20220126,수원,0.0
20220127,수원,0.0
20220128,수원,0.0
20220129,수원,0.0
20220130,수원,0.0
20220131,수원,0.8
20220201,수원,1.3
20220202,수원,0.0
20220203,수원,0.0
20220204,수원,0.0
20220205,수원,0.0
20220206,수원,0.0
20220207,수원,0.0
20220208,수원,0.0
20220209,수원,0.0
20220210,수원,0.0
20220211,수원,0.0
20220212,수원,0.0
20220213,수원,0.0
20220214,수원,1.7
20220215,수원,0.0
20220216,수원,0.0
20220217,수원,0.0
20220218,수원,0.0
20220219,수원,0.0
20220220,수원,0.0
20220221,수원,0.0
20220222,수원,0.0
20220223,수원,0.0
20220224,수원,0.0
20220225,수원,0.0
20220226,수원,1.0
20220227,수원,0.0
20220228,수원,0.0
20220301,수원,2.9
20220302,수원,0.0
20220303,수원,0.0
20220304,수원,0.0
20220305,수원,0.0
20220306,수원,0.0
20220307,수원,0.0
20220308,수원,0.0
20220309,수원,0.0
20220310,수원,0.0
20220311,수원,0.0
20220312,수원,0.0
20220313,수원,22.1
20220314,수원,7.9
20220315,수원,0.0
20220316,수원,0.0
20220317,수원,0.1
20220318,수원,0.5
20220319,수원,12.2
20220320,수원,0.0
20220321,수원,0.0
20220322,수원,0.0
20220323,수원,0.0
20220324,수원,0.0
20220325,수원,8.2
20220326,수원,20.8
20220327,수원,0.0
20220328,수원,0.0
20220329,수원,0.0
20220330,수원,0.0
20220331,수원,0.0
20220401,수원,0.0
20220402,수원,0.0
20220403,수원,0.0
20220404,수원,0.0
20220405,수원,0.0
20220406,수원,0.0
20220407,수원,0.0
20220408,수원,0.0
20220409,수원,1.3
20220410,수원,0.0
20220411,수원,0.0
20220412,수원,0.0
20220413,수원,9.5
20220414,수원,1.2
20220415,수원,0.0
20220416,수원,0.0
20220417,수원,0.0
20220418,수원,0.0
20220419,수원,0.0
20220420,수원,0.0
20220421,수원,0.0
20220422,수원,0.0
20220423,수원,0.0
20220424,수원,0.0
20220425,수원,4.2
20220426,수원,12.0
20220427,수원,0.0
20220428,수원,0.0
20220429,수원,14.2
20220430,수원,0.0
20220501,수원,0.0
20220502,수원,0.0
20220503,수원,0.0
20220504,수원,0.0
20220505,수원,0.0
