날짜,지점,강수량(mm)
20220410,인천,0.0
20220411,인천,0.0
20220412,인천,1.7
20220413,인천,1.5
20220414,인천,0.0
20220415,인천,0.0
20220416,인천,0.0
20220417,인천,0.0
20220418,인천,0.0
20220419,인천,0.0
20220420,인천,0.0
20220421,인천,0.0
20220422,인천,0.0
20220423,인천,0.0
20220424,인천,0.1
20220425,인천,0.5
20220426,인천,0.3
20220427,인천,0.0
20220428,인천,0.0
20220429,인천,17.0
20220430,인천,0.0
20220501,인천,0.0
20220502,인천,0.0
20220503,인천,0.0
20220504,인천,0.0
20220505,인천,0.0
20220506,인천,0.0
20220507,인천,0.3
20220508,인천,0.7
20220509,인천,0.0
20220510,인천,0.0
20220511,인천,0.0
20220512,인천,0.0
20220513,인천,0.0
20220514,인천,0.0
20220515,인천,0.0
20220516,인천,0.0
20220517,인천,0.0
20220518,인천,2.4
20220519,인천,0.0
20220520,인천,0.0
20220521,인천,0.0
20220522,인천,0.0
20220523,인천,0.0
20220524,인천,0.0
20220525,인천,2.0
20220526,인천,0.0
20220527,인천,0.0
20220528,인천,0.0
20220529,인천,0.0
20220530,인천,0.0
20220531,인천,0.0
20220601,인천,0.0
20220602,인천,0.0
20220603,인천,0.0
20220604,인천,0.0
20220605,인천,0.5
20220606,인천,1.6
20220607,인천,0.0
20220608,인천,0.0
20220609,인천,0.4
20220610,인천,4.4
20220611,인천,0.0
20220612,인천,0.0
20220613,인천,0.0
20220614,인천,0.1
20220615,인천,19.7
20220616,인천,2.7
20220617,인천,0.0
20220618,인천,0.0
