날짜,지점,강수량(mm)
2020.2.11,99,
2020.2.12,99,3.8
2020.2.13,99,
2020.2.14,99,
2020.2.15,99,2.6
2020.2.16,99,10.4
2020.2.17,99,0.1
2020.2.18,99,
2020.2.19,99,
2020.2.20,99,
2020.2.21,99,7.3
2020.2.22,99,2
2020.2.23,99,
2020.2.24,99,
2020.2.25,99,24.3
2020.2.26,99,
2020.2.27,99,
2020.2.28,99,3.3
2020.2.29,99,
2020.3.1,99,0.2
2020.3.2,99,
2020.3.3,99,
2020.3.4,99,
2020.3.5,99,
2020.3.6,99,
2020.3.7,99,
2020.3.8,99,
2020.3.9,99,
2020.3.10,99,11.2
2020.3.11,99,
2020.3.12,99,
2020.3.13,99,0.3
2020.3.14,99,
2020.3.15,99,
2020.3.16,99,
2020.3.17,99,0.3
2020.3.18,99,
2020.3.19,99,
2020.3.20,99,
2020.3.21,99,
2020.3.22,99,
2020.3.23,99,
2020.3.24,99,
2020.3.25,99,
2020.3.26,99,
2020.3.27,99,0.1
2020.3.28,99,
2020.3.29,99,
2020.3.30,99,
2020.3.31,99,
2020.4.1,99,
2020.4.2,99,
2020.4.3,99,
2020.4.4,99,
2020.4.5,99,
2020.4.6,99,
2020.4.7,99,
2020.4.8,99,
2020.4.9,99,
2020.4.10,99,
2020.4.11,99,
2020.4.12,99,0.1
2020.4.13,99,
2020.4.14,99,
2020.4.15,99,
2020.4.16,99,
2020.4.17,99,10.7
2020.4.18,99,
2020.4.19,99,6
2020.4.20,99,0.7
2020.4.21,99,
2020.4.22,99,
2020.4.23,99,
2020.4.24,99,
2020.4.25,99,
2020.4.26,99,
2020.4.27,99,
2020.4.28,99,
2020.4.29,99,
2020.4.30,99,
2020.5.1,99,0.2
2020.5.2,99,0.3
2020.5.3,99,
2020.5.4,99,
2020.5.5,99,
2020.5.6,99,
2020.5.7,99,
2020.5.8,99,4.7
2020.5.9,99,39
2020.5.10,99,0.8
2020.5.11,99,3.3
2020.5.12,99,0.9
2020.5.13,99,
2020.5.14,99,
2020.5.15,99,8.8
2020.5.16,99,1.9
2020.5.17,99,0.1
2020.5.18,99,36.8
2020.5.19,99,14
2020.5.20,99,0
2020.5.21,99,0.1
2020.5.22,99,0
2020.5.23,99,0.6
2020.5.24,99,17.3
2020.5.25,99,
2020.5.26,99,2.8
2020.5.27,99,
2020.5.28,99,
2020.5.29,99,
2020.5.30,99,
2020.5.31,99,0.2
2020.6.1,99,0
2020.6.2,99,4.9
2020.6.3,99,
2020.6.4,99,
2020.6.5,99,
2020.6.6,99,
2020.6.7,99,
2020.6.8,99,
2020.6.9,99,
2020.6.10,99,1.9
2020.6.11,99,
2020.6.12,99,
2020.6.13,99,
2020.6.14,99,
2020.6.15,99,
2020.6.16,99,
2020.6.17,99,
2020.6.18,99,
2020.6.19,99,1
2020.6.20,99,
2020.6.21,99,
2020.6.22,99,
2020.6.23,99,0
2020.6.24,99,71.2
2020.6.25,99,10.8
