,hour,SO2,CO,O3,NO2,PM10,PM25,지역,지역명,year,month,day,도로명,시작점,종점,기온,습도,재비산먼지 평균농도,오염범례,minute,기준치초과 유무,평균속도,최고속도
146,12,0.003,0.3,0.05,0.011,65.85714285714286,19.0,서울,은평구,2022,5,2,가좌로,서울특별시 은평구 신사동 산48-7 임,서울특별시 은평구 응암동 691도,18.0,28.0,29.0,5.0,25.0,0,21.921704545454546,49.59183673469388
147,15,0.004,0.5,0.099,0.011,51.0,22.0,서울,서대문구,2022,5,4,가좌로,서울특별시 서대문구 홍은동 340도,서울특별시 서대문구 연희동 143-13도,25.0,32.0,21.0,5.0,16.0,0,21.921704545454546,49.59183673469388
148,11,0.003,0.4,0.041,0.016,23.0,15.0,서울,은평구,2022,5,26,가좌로,서울특별시 은평구 신사동 산48-7 임,서울특별시 은평구 응암동 691도,23.0,41.0,22.0,5.0,29.0,0,21.921704545454546,49.59183673469388
149,14,0.004,0.3,0.057,0.012,37.0,10.0,서울,서대문구,2022,5,31,가좌로,서울특별시 서대문구 홍은동 340도,서울특별시 서대문구 연희동 143-13도,28.0,19.0,22.0,5.0,54.0,0,21.921704545454546,49.59183673469388
150,11,0.003,0.4,0.026,0.022,44.0,40.0,서울,은평구,2022,7,4,가좌로,서울특별시 은평구 신사동 산48-7 임,서울특별시 은평구 응암동 691도,32.0,61.0,1.0,5.0,28.0,0,21.921704545454546,49.59183673469388
151,14,0.002,0.4,0.043,0.013,15.0,2.0,서울,서대문구,2022,7,12,가좌로,서울특별시 서대문구 홍은동 340도,서울특별시 서대문구 연희동 143-13도,31.0,61.0,10.0,5.0,33.0,0,21.921704545454546,49.59183673469388
152,14,0.002,0.3,0.045,0.007,33.0,24.0,서울,은평구,2022,8,3,가좌로,서울특별시 은평구 신사동 산48-7 임,서울특별시 은평구 응암동 691도,30.0,77.0,12.0,5.0,37.0,0,21.921704545454546,49.59183673469388
153,17,0.003,0.5,0.064,0.014,38.0,23.0,서울,서대문구,2022,8,26,가좌로,서울특별시 서대문구 홍은동 340도,서울특별시 서대문구 연희동 143-13도,28.0,62.0,12.0,5.0,15.0,0,21.921704545454546,49.59183673469388
154,11,0.003,0.3,0.024,0.012,20.0,10.0,서울,은평구,2022,9,16,가좌로,서울특별시 은평구 신사동 산48-7 임,서울특별시 은평구 응암동 691도,31.0,60.0,11.0,5.0,38.0,0,21.921704545454546,49.59183673469388
155,15,0.002,0.2,0.023,0.003,10.0,2.0,서울,서대문구,2022,10,7,가좌로,서울특별시 서대문구 홍은동 340도,서울특별시 서대문구 연희동 143-13도,19.0,55.0,22.0,5.0,20.0,0,21.921704545454546,49.59183673469388
156,11,0.004,0.5,0.028,0.033,64.0,40.0,서울,은평구,2022,10,21,가좌로,서울특별시 은평구 신사동 산48-7 임,서울특별시 은평구 응암동 691도,18.0,45.0,5.0,5.0,41.0,0,21.921704545454546,49.59183673469388
157,14,0.003,0.4,0.035,0.013,11.0,4.0,서울,서대문구,2022,10,31,가좌로,서울특별시 서대문구 홍은동 340도,서울특별시 서대문구 연희동 143-13도,20.0,48.0,23.0,5.0,37.0,0,21.921704545454546,49.59183673469388
158,11,0.0032,0.48,0.0566,0.0179,24.0,12.0,서울,은평구,2023,6,12,가좌로,서울특별시 은평구 신사동 산48-7 임,서울특별시 은평구 응암동 691도,27.0,60.0,15.0,5.0,51.0,0,21.921704545454546,49.59183673469388
159,14,0.002,0.42,0.0801,0.0131,38.0,21.0,서울,서대문구,2023,6,15,가좌로,서울특별시 서대문구 홍은동 340도,서울특별시 서대문구 연희동 143-13도,29.0,58.0,22.0,5.0,29.0,0,21.921704545454546,49.59183673469388
160,11,0.0026,0.66,0.032,0.0163,21.0,16.0,서울,은평구,2023,7,10,가좌로,서울특별시 은평구 신사동 산48-7 임,서울특별시 은평구 응암동 691도,29.0,99.0,12.0,5.0,37.0,0,21.921704545454546,49.59183673469388
161,14,0.0026,0.2,0.0705,0.0088,29.0,14.0,서울,서대문구,2023,7,19,가좌로,서울특별시 서대문구 홍은동 340도,서울특별시 서대문구 연희동 143-13도,34.0,67.0,16.0,5.0,17.0,0,21.921704545454546,49.59183673469388
162,11,0.0036,0.32,0.035,0.0126,20.0,11.0,서울,은평구,2023,8,21,가좌로,서울특별시 은평구 신사동 산48-7 임,서울특별시 은평구 응암동 691도,34.0,64.0,6.0,5.0,45.0,0,21.921704545454546,49.59183673469388
163,14,0.0022,0.31,0.0647,0.0117,21.0,16.0,서울,서대문구,2023,10,4,가좌로,서울특별시 서대문구 홍은동 340도,서울특별시 서대문구 연희동 143-13도,24.0,68.0,7.0,5.0,11.0,0,21.921704545454546,49.59183673469388
164,11,0.0026,0.19,0.0271,0.0061,17.0,3.0,서울,은평구,2023,10,20,가좌로,서울특별시 은평구 신사동 산48-7 임,서울특별시 은평구 응암동 691도,15.0,37.0,4.0,5.0,27.0,0,21.921704545454546,49.59183673469388
165,13,0.0019,0.21,0.0339,0.0075,14.0,9.0,서울,서대문구,2023,11,13,가좌로,서울특별시 서대문구 홍은동 340도,서울특별시 서대문구 연희동 143-13도,7.0,35.0,11.0,5.0,43.0,0,21.921704545454546,49.59183673469388
166,11,0.0037,0.57,0.0139,0.0247,32.0,20.0,서울,은평구,2023,11,20,가좌로,서울특별시 은평구 신사동 산48-7 임,서울특별시 은평구 응암동 691도,9.0,50.0,10.0,5.0,54.0,0,21.921704545454546,49.59183673469388
167,13,0.0041,0.53,0.0446,0.0181,91.0,28.0,서울,서대문구,2023,12,8,가좌로,서울특별시 서대문구 홍은동 340도,서울특별시 서대문구 연희동 143-13도,17.0,68.0,14.0,5.0,51.0,0,21.921704545454546,49.59183673469388
173,10,0.003,0.4,0.049,0.023,32.0,14.0,서울,서초구,2022,4,22,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,18.0,61.0,10.0,5.0,4.0,0,26.187030303030305,51.54929577464789
174,10,0.002,0.5,0.04,0.032,51.0,19.0,서울,서초구,2022,4,22,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,18.0,61.0,10.0,5.0,4.0,0,26.187030303030305,51.54929577464789
175,10,0.003,0.4,0.054,0.02,51.0,16.0,서울,서초구,2022,5,19,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,24.0,39.0,34.0,5.0,11.0,0,26.187030303030305,51.54929577464789
176,10,0.003,0.5,0.035,0.051,52.0,20.0,서울,서초구,2022,5,19,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,24.0,39.0,34.0,5.0,11.0,0,26.187030303030305,51.54929577464789
177,10,0.002,0.4,0.025,0.023,36.0,24.0,서울,서초구,2022,6,10,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,25.0,60.0,12.0,5.0,5.0,0,26.187030303030305,51.54929577464789
178,10,0.002,0.5,0.022,0.027,52.0,23.0,서울,서초구,2022,6,10,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,25.0,60.0,12.0,5.0,5.0,0,26.187030303030305,51.54929577464789
179,10,0.003,0.4,0.025,0.021,25.0,17.0,서울,서초구,2022,7,6,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,31.0,71.0,14.0,5.0,0.0,0,26.187030303030305,51.54929577464789
180,10,0.002,0.6,0.015,0.029,26.0,16.0,서울,서초구,2022,7,6,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,31.0,71.0,14.0,5.0,0.0,0,26.187030303030305,51.54929577464789
181,12,0.002,0.4,0.029,0.022,7.0,5.0,서울,서초구,2022,8,23,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,31.0,65.0,4.0,5.0,37.0,0,26.187030303030305,51.54929577464789
182,12,0.003,0.7,0.019,0.034,23.0,7.0,서울,서초구,2022,8,23,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,31.0,65.0,4.0,5.0,37.0,0,26.187030303030305,51.54929577464789
183,9,0.002,0.5,0.016,0.038,45.0,38.0,서울,서초구,2022,9,30,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,23.0,66.0,8.0,5.0,55.0,0,26.187030303030305,51.54929577464789
184,9,0.004,0.9,0.006,0.047,62.0,44.0,서울,서초구,2022,9,30,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,23.0,66.0,8.0,5.0,55.0,0,26.187030303030305,51.54929577464789
185,10,0.002,0.4,0.007,0.034,37.0,7.0,서울,서초구,2022,10,19,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,15.0,40.0,21.0,5.0,33.0,0,26.187030303030305,51.54929577464789
186,10,0.004,0.6,0.005,0.03,52.0,15.0,서울,서초구,2022,10,19,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,15.0,40.0,21.0,5.0,33.0,0,26.187030303030305,51.54929577464789
187,9,0.0033,0.39,0.042,0.0191,48.0,26.0,서울,서초구,2023,6,5,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,24.0,63.0,7.0,5.0,48.0,0,26.187030303030305,51.54929577464789
188,9,0.0033,0.43,0.0266,0.0377,49.0,31.0,서울,서초구,2023,6,5,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,24.0,63.0,7.0,5.0,48.0,0,26.187030303030305,51.54929577464789
189,10,0.0029,0.33,0.0398,0.0147,18.0,8.0,서울,서초구,2023,6,28,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,29.0,65.0,6.0,5.0,12.0,0,26.187030303030305,51.54929577464789
190,10,0.0025,0.41,0.0255,0.0356,25.0,9.0,서울,서초구,2023,6,28,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,29.0,65.0,6.0,5.0,12.0,0,26.187030303030305,51.54929577464789
191,10,0.0028,0.28,0.0263,0.0133,11.0,1.0,서울,서초구,2023,8,7,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,33.0,62.0,16.0,5.0,45.0,0,26.187030303030305,51.54929577464789
192,10,0.0025,0.51,0.0146,0.018,13.0,4.0,서울,서초구,2023,8,7,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,33.0,62.0,16.0,5.0,45.0,0,26.187030303030305,51.54929577464789
193,10,0.0033,0.43,0.0198,0.0162,51.0,13.0,서울,서초구,2023,10,16,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,18.0,42.0,21.0,5.0,38.0,0,26.187030303030305,51.54929577464789
194,10,0.0027,0.61,0.0145,0.0294,51.0,22.0,서울,서초구,2023,10,16,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,18.0,42.0,21.0,5.0,38.0,0,26.187030303030305,51.54929577464789
195,11,0.0031,0.85,0.0283,0.0255,194.0,118.0,서울,서초구,2023,11,23,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,14.0,70.0,38.0,5.0,2.0,0,26.187030303030305,51.54929577464789
196,11,0.0034,1.19,0.0165,0.0443,199.0,108.0,서울,서초구,2023,11,23,강남대로,서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,14.0,70.0,38.0,5.0,2.0,0,26.187030303030305,51.54929577464789
207,10,0.002,0.3,0.032,0.008,13.0,1.0,서울,강동구,2022,4,15,강동대로,둔촌동 229-2임,성내동 459-10대,16.0,41.0,25.0,5.0,58.0,0,32.02573737373738,50.888888888888886
208,10,0.002,0.5,0.024,0.029,19.0,5.0,서울,강동구,2022,4,15,강동대로,둔촌동 229-2임,성내동 459-10대,16.0,41.0,25.0,5.0,58.0,0,32.02573737373738,50.888888888888886
209,11,0.004,0.3,0.043,0.012,34.0,8.0,서울,강동구,2022,5,12,강동대로,둔촌동 229-2임,성내동 459-10대,24.0,54.0,21.0,5.0,12.0,0,32.02573737373738,50.888888888888886
210,11,0.003,0.4,0.032,0.038,54.0,16.0,서울,강동구,2022,5,12,강동대로,둔촌동 229-2임,성내동 459-10대,24.0,54.0,21.0,5.0,12.0,0,32.02573737373738,50.888888888888886
211,11,0.003,0.3,0.047,0.014,28.0,19.0,서울,강동구,2022,6,2,강동대로,둔촌동 229-2임,성내동 459-10대,25.0,62.0,8.0,5.0,9.0,0,32.02573737373738,50.888888888888886
212,11,0.003,0.3,0.041,0.03,39.0,15.0,서울,강동구,2022,6,2,강동대로,둔촌동 229-2임,성내동 459-10대,25.0,62.0,8.0,5.0,9.0,0,32.02573737373738,50.888888888888886
213,10,0.002,0.3,0.01,0.021,7.0,1.0,서울,강동구,2022,7,14,강동대로,둔촌동 229-2임,성내동 459-10대,26.0,100.0,22.0,5.0,52.0,0,32.02573737373738,50.888888888888886
214,10,0.002,0.5,0.005,0.04,8.0,6.0,서울,강동구,2022,7,14,강동대로,둔촌동 229-2임,성내동 459-10대,26.0,100.0,22.0,5.0,52.0,0,32.02573737373738,50.888888888888886
215,11,0.003,0.2,0.035,0.012,19.0,11.0,서울,강동구,2022,8,12,강동대로,둔촌동 229-2임,성내동 459-10대,31.0,70.0,7.0,5.0,29.0,0,32.02573737373738,50.888888888888886
216,11,0.002,0.4,0.025,0.03,26.0,13.0,서울,강동구,2022,8,12,강동대로,둔촌동 229-2임,성내동 459-10대,31.0,70.0,7.0,5.0,29.0,0,32.02573737373738,50.888888888888886
217,10,0.008,0.3,0.016,0.01,20.0,3.0,서울,강동구,2022,9,21,강동대로,둔촌동 229-2임,성내동 459-10대,23.0,65.0,10.0,5.0,56.0,0,32.02573737373738,50.888888888888886
218,10,0.003,0.4,0.011,0.023,24.0,6.0,서울,강동구,2022,9,21,강동대로,둔촌동 229-2임,성내동 459-10대,23.0,65.0,10.0,5.0,56.0,0,32.02573737373738,50.888888888888886
219,13,0.0026,0.33,0.0502,0.0121,20.0,10.0,서울,강동구,2023,6,28,강동대로,둔촌동 229-2임,성내동 459-10대,30.0,61.0,4.0,5.0,22.0,0,32.02573737373738,50.888888888888886
220,13,0.0024,0.37,0.0577,0.0254,20.0,11.0,서울,강동구,2023,6,28,강동대로,둔촌동 229-2임,성내동 459-10대,30.0,61.0,4.0,5.0,22.0,0,32.02573737373738,50.888888888888886
221,13,0.0023,0.39,0.0575,0.0053,18.0,17.0,서울,강동구,2023,8,17,강동대로,둔촌동 229-2임,성내동 459-10대,34.0,50.0,39.0,5.0,57.0,0,32.02573737373738,50.888888888888886
222,13,0.0027,0.43,0.0524,0.0244,23.0,19.0,서울,강동구,2023,8,17,강동대로,둔촌동 229-2임,성내동 459-10대,34.0,50.0,39.0,5.0,57.0,0,32.02573737373738,50.888888888888886
223,13,0.0039,0.67,0.0433,0.0246,53.0,29.0,서울,강동구,2023,10,30,강동대로,둔촌동 229-2임,성내동 459-10대,21.0,48.0,13.0,5.0,20.0,0,32.02573737373738,50.888888888888886
224,13,0.0038,0.58,0.0374,0.0385,43.0,29.0,서울,강동구,2023,10,30,강동대로,둔촌동 229-2임,성내동 459-10대,21.0,48.0,13.0,5.0,20.0,0,32.02573737373738,50.888888888888886
225,13,0.0024,0.4066666666666667,0.0179,0.0252,16.0,6.0,서울,강동구,2023,12,18,강동대로,둔촌동 229-2임,성내동 459-10대,-5.0,43.0,108.0,3.0,35.0,0,32.02573737373738,50.888888888888886
226,13,0.0023,0.45,0.0159,0.0326,29.0,11.0,서울,강동구,2023,12,18,강동대로,둔촌동 229-2임,성내동 459-10대,-5.0,43.0,108.0,3.0,35.0,0,32.02573737373738,50.888888888888886
235,14,0.002,0.4,0.049,0.009,16.0,8.0,서울,강서구,2022,3,31,강서로,서울특별시 강서구 화곡동 951-6 도,서울특별시 강서구 가양동 439-1제,15.0,57.0,62.0,4.0,25.0,0,21.28875,45.733333333333334
236,14,0.003,0.4,0.03,0.032,28.0,9.0,서울,강서구,2022,3,31,강서로,서울특별시 강서구 화곡동 951-6 도,서울특별시 강서구 가양동 439-1제,15.0,57.0,62.0,4.0,25.0,0,21.28875,45.733333333333334
237,13,0.003,0.3,0.044,0.014,183.0,14.0,서울,강서구,2022,4,27,강서로,서울특별시 강서구 화곡동 951-6 도,서울특별시 강서구 가양동 439-1제,23.0,20.0,35.0,5.0,41.0,0,21.28875,45.733333333333334
238,13,0.003,0.3,0.03,0.035,166.0,19.0,서울,강서구,2022,4,27,강서로,서울특별시 강서구 화곡동 951-6 도,서울특별시 강서구 가양동 439-1제,23.0,20.0,35.0,5.0,41.0,0,21.28875,45.733333333333334
239,10,0.003,0.4,0.036,0.024,40.0,27.0,서울,강서구,2022,6,17,강서로,서울특별시 강서구 화곡동 951-6 도,서울특별시 강서구 가양동 439-1제,24.0,89.0,17.0,5.0,30.0,0,21.28875,45.733333333333334
240,10,0.003,0.4,0.033,0.035,46.0,32.0,서울,강서구,2022,6,17,강서로,서울특별시 강서구 화곡동 951-6 도,서울특별시 강서구 가양동 439-1제,24.0,89.0,17.0,5.0,30.0,0,21.28875,45.733333333333334
241,12,0.003,0.5,0.061,0.016,34.0,23.0,서울,강서구,2022,7,18,강서로,서울특별시 강서구 화곡동 951-6 도,서울특별시 강서구 가양동 439-1제,32.0,70.0,10.0,5.0,9.0,0,21.28875,45.733333333333334
242,12,0.003,0.4,0.054,0.021,33.0,30.0,서울,강서구,2022,7,18,강서로,서울특별시 강서구 화곡동 951-6 도,서울특별시 강서구 가양동 439-1제,32.0,70.0,10.0,5.0,9.0,0,21.28875,45.733333333333334
243,12,0.003,0.5,0.0493333333333333,0.021,27.33333333333333,10.666666666666666,서울,강서구,2022,9,8,강서로,서울특별시 강서구 화곡동 951-6 도,서울특별시 강서구 가양동 439-1제,29.0,49.0,9.0,5.0,32.0,0,21.28875,45.733333333333334
244,12,0.002,0.5,0.039,0.031,37.0,8.0,서울,강서구,2022,9,8,강서로,서울특별시 강서구 화곡동 951-6 도,서울특별시 강서구 가양동 439-1제,29.0,49.0,9.0,5.0,32.0,0,21.28875,45.733333333333334
245,13,0.002,0.3,0.032,0.008,9.0,4.0,서울,강서구,2022,10,7,강서로,서울특별시 강서구 화곡동 951-6 도,서울특별시 강서구 가양동 439-1제,18.0,70.0,16.0,5.0,32.0,0,21.28875,45.733333333333334
246,13,0.002,0.3,0.022,0.02,19.0,12.0,서울,강서구,2022,10,7,강서로,서울특별시 강서구 화곡동 951-6 도,서울특별시 강서구 가양동 439-1제,18.0,70.0,16.0,5.0,32.0,0,21.28875,45.733333333333334
247,12,0.0028,0.38,0.0733,0.0102,25.0,14.0,서울,강서구,2023,6,12,강서로,서울특별시 강서구 화곡동 951-6 도,서울특별시 강서구 가양동 439-1제,27.0,53.0,5.0,5.0,41.0,0,21.28875,45.733333333333334
248,12,0.0026,0.35,0.0683,0.024,25.0,14.0,서울,강서구,2023,6,12,강서로,서울특별시 강서구 화곡동 951-6 도,서울특별시 강서구 가양동 439-1제,27.0,53.0,5.0,5.0,41.0,0,21.28875,45.733333333333334
249,13,0.0032,0.51,0.0899,0.0176,54.0,23.0,서울,강서구,2023,7,7,강서로,서울특별시 강서구 화곡동 951-6 도,서울특별시 강서구 가양동 439-1제,34.0,53.0,10.0,5.0,9.0,0,21.28875,45.733333333333334
250,13,0.0034,0.39,0.0753,0.0362,61.0,27.0,서울,강서구,2023,7,7,강서로,서울특별시 강서구 화곡동 951-6 도,서울특별시 강서구 가양동 439-1제,34.0,53.0,10.0,5.0,9.0,0,21.28875,45.733333333333334
251,13,0.0025,0.37,0.0565,0.0124,18.0,9.0,서울,강서구,2023,9,7,강서로,서울특별시 강서구 화곡동 951-6 도,서울특별시 강서구 가양동 439-1제,33.0,35.0,9.0,5.0,29.0,0,21.28875,45.733333333333334
252,13,0.0025,0.34,0.05,0.0201,21.0,7.0,서울,강서구,2023,9,7,강서로,서울특별시 강서구 화곡동 951-6 도,서울특별시 강서구 가양동 439-1제,33.0,35.0,9.0,5.0,29.0,0,21.28875,45.733333333333334
253,12,0.0036,0.51,0.0409,0.0248,36.0,16.0,서울,강서구,2023,10,24,강서로,서울특별시 강서구 화곡동 951-6 도,서울특별시 강서구 가양동 439-1제,20.0,75.0,6.0,5.0,36.0,0,21.28875,45.733333333333334
254,12,0.0035,0.49,0.0408,0.0304,37.0,19.0,서울,강서구,2023,10,24,강서로,서울특별시 강서구 화곡동 951-6 도,서울특별시 강서구 가양동 439-1제,20.0,75.0,6.0,5.0,36.0,0,21.28875,45.733333333333334
