ds,자치구,기온,상대습도,초미세먼지,미세먼지
2024-01-06,도봉구,4.3,41.0,3.0,4.0
2024-01-06,도봉구,4.8,40.0,2.0,2.0
2024-01-06,도봉구,4.8,40.0,1.0,2.0
2024-01-06,도봉구,4.5,43.0,1.0,2.0
2024-01-06,도봉구,4.3,42.0,3.0,4.0
2024-01-06,도봉구,4.6,40.0,2.0,3.0
2024-01-06,도봉구,4.2,40.0,7.0,8.0
2024-01-06,도봉구,5.5,39.0,7.0,8.0
2024-01-06,도봉구,4.6,42.0,3.0,4.0
2024-01-06,도봉구,2.9,51.0,1.0,2.0
2024-01-06,도봉구,4.5,40.0,1.0,2.0
2024-01-06,도봉구,5.2,40.0,1.0,2.0
2024-01-06,도봉구,5.1,40.0,5.0,6.0
2024-01-06,도봉구,5.1,38.0,1.0,2.0
2024-01-06,도봉구,4.3,42.0,2.0,3.0
2024-01-06,도봉구,4.7,40.0,1.0,2.0
2024-01-06,도봉구,4.0,43.0,2.0,3.0
2024-01-06,도봉구,4.6,41.0,2.0,3.0
2024-01-06,도봉구,1.9,82.0,11.0,12.0
2024-01-06,도봉구,1.2,84.0,4.0,5.0
2024-01-06,도봉구,2.8,79.0,4.0,5.0
2024-01-06,도봉구,3.1,69.0,6.0,7.0
2024-01-06,도봉구,3.3,60.0,2.0,3.0
2024-01-06,도봉구,-40.0,44.0,2.0,3.0
2024-01-06,도봉구,-1.3,68.0,4.0,5.0
2024-01-06,도봉구,2.6,55.0,8.0,9.0
2024-01-06,도봉구,2.7,55.0,4.0,5.0
2024-01-06,도봉구,2.6,47.0,3.0,4.0
2024-01-06,도봉구,3.2,56.0,7.0,8.0
2024-01-06,도봉구,1.5,58.0,3.0,4.0
2024-01-06,도봉구,2.3,50.0,5.0,6.0
2024-01-06,도봉구,-40.0,50.0,5.0,6.0
2024-01-06,도봉구,2.7,55.0,6.0,7.0
2024-01-06,도봉구,-3.2,76.0,8.0,9.0
2024-01-06,도봉구,2.8,48.0,6.0,7.0
2024-01-06,도봉구,4.0,49.0,1.0,2.0
2024-01-06,도봉구,3.6,52.0,2.0,3.0
2024-01-06,도봉구,3.9,52.0,1.0,2.0
2024-01-06,도봉구,3.0,58.0,3.0,4.0
2024-01-06,도봉구,4.1,51.0,14.0,16.0
2024-01-06,도봉구,3.7,51.0,1.0,2.0
2024-01-06,도봉구,2.1,65.0,4.0,5.0
2024-01-06,도봉구,4.0,53.0,3.0,4.0
2024-01-06,도봉구,3.9,52.0,3.0,3.0
2024-01-06,도봉구,3.3,55.0,6.0,7.0
2024-01-06,도봉구,4.2,48.0,4.0,5.0
2024-01-06,도봉구,3.5,52.0,4.0,5.0
2024-01-06,도봉구,3.4,53.0,3.0,4.0
2024-01-06,도봉구,3.6,56.0,7.0,8.0
2024-01-06,도봉구,3.1,52.0,10.0,11.0
2024-01-06,도봉구,3.2,54.0,5.0,6.0
2024-01-06,도봉구,2.4,64.0,3.0,5.0
2024-01-06,도봉구,4.1,54.0,1.0,2.0
2024-01-06,도봉구,3.2,59.0,1.0,2.0
2024-01-06,도봉구,3.1,57.0,1.0,2.0
2024-01-06,도봉구,3.3,50.0,2.0,3.0
2024-01-06,도봉구,4.3,51.0,9.0,10.0
2024-01-06,도봉구,3.2,54.0,3.0,4.0
2024-01-06,도봉구,2.0,100.0,10.0,11.0
2024-01-06,도봉구,1.6,96.0,1.0,2.0
2024-01-06,도봉구,0.4,100.0,12.0,13.0
2024-01-06,도봉구,-40.0,64.0,2.0,3.0
2024-01-06,도봉구,1.4,69.0,7.0,8.0
2024-01-06,도봉구,1.6,81.0,6.0,7.0
2024-01-06,도봉구,0.1,91.0,4.0,5.0
2024-01-06,도봉구,-2.7,100.0,6.0,7.0
2024-01-06,도봉구,2.4,98.0,6.0,7.0
2024-01-06,도봉구,1.7,100.0,6.0,7.0
2024-01-06,도봉구,0.0,100.0,5.0,6.0
2024-01-06,도봉구,1.2,76.0,11.0,12.0
2024-01-06,도봉구,1.3,93.0,6.0,7.0
2024-01-06,도봉구,-4.6,100.0,9.0,10.0
2024-01-06,도봉구,-40.0,89.0,8.0,9.0
2024-01-06,도봉구,1.0,75.0,6.0,7.0
2024-01-06,도봉구,1.4,68.0,5.0,6.0
2024-01-06,도봉구,1.2,80.0,6.0,7.0
2024-01-06,도봉구,2.2,75.0,8.0,9.0
2024-01-06,도봉구,2.4,70.0,2.0,3.0
2024-01-06,도봉구,1.8,75.0,5.0,6.0
2024-01-06,도봉구,2.9,72.0,4.0,6.0
2024-01-06,도봉구,1.7,74.0,6.0,7.0
2024-01-06,도봉구,2.6,72.0,46.0,51.0
2024-01-06,도봉구,2.0,73.0,4.0,5.0
2024-01-06,도봉구,2.8,67.0,6.0,7.0
2024-01-06,도봉구,1.6,79.0,1.0,2.0
2024-01-06,도봉구,2.4,72.0,4.0,4.0
2024-01-06,도봉구,2.2,71.0,2.0,3.0
2024-01-06,도봉구,1.7,75.0,5.0,6.0
2024-01-06,도봉구,1.6,79.0,20.0,22.0
2024-01-06,도봉구,2.6,68.0,1.0,2.0
2024-01-06,도봉구,1.0,81.0,5.0,6.0
2024-01-06,도봉구,2.5,75.0,1.0,2.0
2024-01-06,도봉구,2.5,74.0,14.0,15.0
2024-01-06,도봉구,1.8,75.0,2.0,3.0
2024-01-06,도봉구,2.4,74.0,1.0,2.0
2024-01-06,도봉구,1.9,71.0,10.0,11.0
2024-01-06,도봉구,2.0,70.0,3.0,4.0
2024-01-06,도봉구,1.5,78.0,4.0,5.0
2024-01-06,도봉구,1.1,100.0,11.0,12.0
2024-01-06,도봉구,1.9,100.0,10.0,11.0
2024-01-06,도봉구,1.1,100.0,2.0,3.0
2024-01-06,도봉구,1.0,83.0,12.0,13.0
2024-01-06,도봉구,1.1,100.0,6.0,7.0
2024-01-06,도봉구,0.4,100.0,27.0,29.0
2024-01-06,도봉구,0.8,97.0,7.0,8.0
2024-01-06,도봉구,-0.2,100.0,7.0,8.0
2024-01-06,도봉구,-3.3,100.0,9.0,10.0
2024-01-06,도봉구,-40.0,79.0,1.0,2.0
2024-01-06,도봉구,0.7,85.0,6.0,7.0
2024-01-06,도봉구,0.5,90.0,8.0,9.0
2024-01-06,도봉구,-0.1,95.0,5.0,6.0
2024-01-06,도봉구,-40.0,99.0,10.0,11.0
2024-01-06,도봉구,-5.1,100.0,12.0,13.0
2024-01-06,도봉구,0.8,77.0,9.0,10.0
2024-01-06,도봉구,0.7,100.0,7.0,8.0
2024-01-06,도봉구,1.5,81.0,1.0,2.0
2024-01-06,도봉구,2.4,78.0,39.0,44.0
2024-01-06,도봉구,2.3,79.0,4.0,5.0
2024-01-06,도봉구,2.1,80.0,11.0,12.0
2024-01-06,도봉구,1.8,81.0,7.0,8.0
2024-01-06,도봉구,1.8,79.0,5.0,5.0
2024-01-06,도봉구,2.0,78.0,2.0,3.0
2024-01-06,도봉구,1.6,80.0,8.0,9.0
2024-01-06,도봉구,2.6,76.0,7.0,8.0
2024-01-06,도봉구,1.3,83.0,5.0,6.0
2024-01-06,도봉구,1.1,83.0,6.0,7.0
2024-01-06,도봉구,1.6,79.0,2.0,3.0
2024-01-06,도봉구,1.5,85.0,15.0,17.0
2024-01-06,도봉구,1.1,84.0,7.0,8.0
2024-01-06,도봉구,1.6,80.0,4.0,5.0
2024-01-06,도봉구,2.0,83.0,1.0,2.0
2024-01-06,도봉구,1.8,79.0,1.0,2.0
2024-01-06,도봉구,2.3,81.0,18.0,20.0
2024-01-06,도봉구,1.4,86.0,1.0,2.0
2024-01-06,도봉구,1.0,84.0,6.0,7.0
2024-01-06,도봉구,2.3,80.0,2.0,3.0
2024-01-06,도봉구,1.3,83.0,9.0,10.0
2024-01-06,도봉구,1.7,82.0,3.0,4.0
2024-01-06,도봉구,1.1,100.0,2.0,3.0
2024-01-06,도봉구,-0.3,100.0,19.0,20.0
2024-01-06,도봉구,0.9,100.0,14.0,15.0
2024-01-06,도봉구,1.6,100.0,9.0,10.0
2024-01-06,도봉구,1.1,100.0,8.0,9.0
2024-01-06,도봉구,1.2,100.0,8.0,9.0
2024-01-06,도봉구,-0.3,100.0,7.0,8.0
2024-01-06,도봉구,-40.0,85.0,1.0,2.0
2024-01-06,도봉구,1.0,83.0,13.0,14.0
2024-01-06,도봉구,-5.3,100.0,15.0,16.0
2024-01-06,도봉구,-3.5,100.0,11.0,12.0
2024-01-06,도봉구,1.6,82.0,5.0,6.0
2024-01-06,도봉구,0.1,99.0,6.0,7.0
2024-01-06,도봉구,0.6,99.0,10.0,11.0
2024-01-06,도봉구,1.5,80.0,1.0,2.0
2024-01-06,도봉구,0.7,89.0,8.0,9.0
2024-01-06,도봉구,0.7,82.0,11.0,12.0
2024-01-06,도봉구,0.9,100.0,9.0,10.0
2024-01-06,도봉구,-40.0,100.0,10.0,11.0
2024-01-06,도봉구,1.8,80.0,4.0,5.0
2024-01-06,도봉구,1.2,86.0,6.0,7.0
2024-01-06,도봉구,1.4,81.0,9.0,10.0
2024-01-06,도봉구,2.2,79.0,12.0,13.0
2024-01-06,도봉구,1.8,80.0,4.0,5.0
2024-01-06,도봉구,1.5,83.0,6.0,6.0
2024-01-06,도봉구,2.2,78.0,3.0,4.0
2024-01-06,도봉구,2.7,76.0,7.0,9.0
2024-01-06,도봉구,1.8,79.0,7.0,8.0
2024-01-06,도봉구,0.5,87.0,11.0,12.0
2024-01-06,도봉구,2.3,79.0,5.0,6.0
2024-01-06,도봉구,2.0,82.0,3.0,4.0
2024-01-06,도봉구,1.0,83.0,5.0,7.0
2024-01-06,도봉구,1.6,86.0,21.0,23.0
2024-01-06,도봉구,2.1,83.0,23.0,24.0
2024-01-06,도봉구,0.5,86.0,7.0,8.0
2024-01-06,도봉구,1.0,86.0,6.0,7.0
2024-01-06,도봉구,1.5,85.0,1.0,2.0
2024-01-06,도봉구,1.5,84.0,11.0,12.0
2024-01-06,도봉구,1.5,86.0,1.0,2.0
2024-01-06,도봉구,2.1,85.0,1.0,2.0
2024-01-06,도봉구,-0.1,100.0,21.0,22.0
2024-01-06,도봉구,1.3,100.0,15.0,17.0
2024-01-06,도봉구,0.6,80.0,11.0,12.0
2024-01-06,도봉구,0.8,100.0,10.0,11.0
2024-01-06,도봉구,1.1,100.0,9.0,10.0
2024-01-06,도봉구,1.3,100.0,1.0,2.0
2024-01-06,도봉구,-3.6,100.0,12.0,13.0
2024-01-06,도봉구,-0.5,100.0,9.0,10.0
2024-01-06,도봉구,-40.0,83.0,1.0,2.0
2024-01-06,도봉구,0.9,78.0,16.0,17.0
2024-01-06,도봉구,1.0,96.0,9.0,10.0
2024-01-06,도봉구,0.8,83.0,8.0,9.0
2024-01-06,도봉구,0.3,88.0,10.0,11.0
2024-01-06,도봉구,1.7,100.0,7.0,8.0
2024-01-06,도봉구,1.7,74.0,6.0,7.0
2024-01-06,도봉구,-40.0,97.0,13.0,14.0
2024-01-06,도봉구,-5.2,100.0,15.0,16.0
2024-01-06,도봉구,0.1,89.0,6.0,7.0
2024-01-06,도봉구,2.6,73.0,9.0,10.0
2024-01-06,도봉구,1.9,74.0,6.0,7.0
2024-01-06,도봉구,2.6,73.0,20.0,22.0
2024-01-06,도봉구,1.5,81.0,6.0,7.0
2024-01-06,도봉구,1.7,80.0,7.0,7.0
2024-01-06,도봉구,2.1,77.0,4.0,5.0
2024-01-06,도봉구,1.5,76.0,1.0,2.0
2024-01-06,도봉구,2.2,71.0,12.0,13.0
2024-01-06,도봉구,1.6,76.0,9.0,10.0
2024-01-06,도봉구,1.4,78.0,11.0,12.0
2024-01-06,도봉구,0.6,85.0,6.0,7.0
2024-01-06,도봉구,1.8,77.0,68.0,75.0
2024-01-06,도봉구,0.8,84.0,10.0,11.0
2024-01-06,도봉구,0.6,85.0,9.0,10.0
2024-01-06,도봉구,2.3,73.0,23.0,25.0
2024-01-06,도봉구,2.6,75.0,1.0,2.0
2024-01-06,도봉구,2.5,72.0,3.0,4.0
2024-01-06,도봉구,1.6,76.0,1.0,2.0
2024-01-06,도봉구,1.4,80.0,11.0,12.0
2024-01-06,도봉구,1.6,77.0,6.0,7.0
2024-01-06,도봉구,1.9,80.0,1.0,2.0
2024-01-06,도봉구,1.2,81.0,5.0,7.0
2024-01-07,도봉구,1.2,100.0,18.0,19.0
2024-01-07,도봉구,-40.0,75.0,2.0,3.0
2024-01-07,도봉구,1.0,100.0,10.0,11.0
2024-01-07,도봉구,0.9,100.0,1.0,2.0
2024-01-07,도봉구,-0.4,100.0,22.0,24.0
2024-01-07,도봉구,0.7,90.0,10.0,11.0
2024-01-07,도봉구,0.6,100.0,12.0,13.0
2024-01-07,도봉구,-4.1,100.0,12.0,13.0
2024-01-07,도봉구,-0.9,100.0,11.0,12.0
2024-01-07,도봉구,0.0,78.0,13.0,14.0
2024-01-07,도봉구,0.5,77.0,18.0,19.0
2024-01-07,도봉구,0.5,77.0,9.0,10.0
2024-01-07,도봉구,-0.3,82.0,12.0,13.0
2024-01-07,도봉구,-40.0,94.0,15.0,16.0
2024-01-07,도봉구,-0.2,85.0,8.0,9.0
2024-01-07,도봉구,-5.5,100.0,17.0,18.0
2024-01-07,도봉구,1.4,100.0,8.0,9.0
2024-01-07,도봉구,0.4,79.0,7.0,8.0
2024-01-07,도봉구,1.1,74.0,13.0,14.0
2024-01-07,도봉구,1.3,75.0,11.0,12.0
2024-01-07,도봉구,1.8,70.0,15.0,16.0
2024-01-07,도봉구,1.5,72.0,8.0,9.0
2024-01-07,도봉구,2.2,71.0,6.0,7.0
2024-01-07,도봉구,1.9,72.0,4.0,5.0
2024-01-07,도봉구,1.2,75.0,1.0,2.0
2024-01-07,도봉구,1.0,75.0,13.0,14.0
2024-01-07,도봉구,1.1,78.0,8.0,9.0
2024-01-07,도봉구,2.5,71.0,1.0,2.0
2024-01-07,도봉구,1.8,73.0,7.0,7.0
2024-01-07,도봉구,2.2,71.0,11.0,12.0
2024-01-07,도봉구,1.8,70.0,19.0,20.0
2024-01-07,도봉구,2.2,70.0,4.0,5.0
2024-01-07,도봉구,0.5,76.0,10.0,11.0
2024-01-07,도봉구,0.2,79.0,9.0,10.0
2024-01-07,도봉구,1.3,72.0,6.0,7.0
2024-01-07,도봉구,1.4,75.0,13.0,14.0
2024-01-07,도봉구,1.0,73.0,2.0,3.0
2024-01-07,도봉구,1.2,73.0,1.0,2.0
2024-01-07,도봉구,1.1,74.0,8.0,9.0
2024-01-07,도봉구,2.1,74.0,1.0,2.0
2024-01-07,도봉구,-4.3,100.0,16.0,17.0
2024-01-07,도봉구,0.3,100.0,21.0,22.0
2024-01-07,도봉구,0.1,100.0,13.0,14.0
2024-01-07,도봉구,-1.0,100.0,24.0,26.0
2024-01-07,도봉구,-40.0,70.0,1.0,2.0
2024-01-07,도봉구,0.8,100.0,9.0,10.0
2024-01-07,도봉구,-0.6,72.0,13.0,14.0
2024-01-07,도봉구,-0.2,100.0,2.0,3.0
2024-01-07,도봉구,-40.0,89.0,14.0,15.0
2024-01-07,도봉구,-0.3,86.0,11.0,12.0
2024-01-07,도봉구,-1.0,83.0,9.0,10.0
2024-01-07,도봉구,-0.5,74.0,19.0,21.0
2024-01-07,도봉구,-1.9,100.0,13.0,14.0
2024-01-07,도봉구,-0.3,100.0,13.0,14.0
2024-01-07,도봉구,-0.3,73.0,11.0,12.0
2024-01-07,도봉구,-0.4,71.0,14.0,15.0
2024-01-07,도봉구,-6.1,100.0,18.0,19.0
2024-01-07,도봉구,0.6,71.0,12.0,13.0
2024-01-07,도봉구,1.6,68.0,1.0,2.0
2024-01-07,도봉구,0.4,72.0,9.0,10.0
2024-01-07,도봉구,0.2,72.0,1.0,2.0
2024-01-07,도봉구,0.8,69.0,9.0,9.0
2024-01-07,도봉구,0.6,70.0,8.0,9.0
2024-01-07,도봉구,1.2,69.0,13.0,14.0
2024-01-07,도봉구,0.0,72.0,14.0,15.0
2024-01-07,도봉구,0.9,68.0,17.0,18.0
2024-01-07,도봉구,1.2,68.0,6.0,7.0
2024-01-07,도봉구,0.4,72.0,15.0,16.0
2024-01-07,도봉구,0.4,73.0,10.0,11.0
2024-01-07,도봉구,0.8,70.0,5.0,6.0
2024-01-07,도봉구,0.4,71.0,1.0,2.0
2024-01-07,도봉구,1.3,70.0,1.0,2.0
2024-01-07,도봉구,0.3,70.0,6.0,7.0
2024-01-07,도봉구,0.5,72.0,11.0,12.0
2024-01-07,도봉구,-0.4,75.0,11.0,12.0
2024-01-07,도봉구,0.5,70.0,3.0,4.0
2024-01-07,도봉구,-0.3,74.0,12.0,13.0
2024-01-07,도봉구,-0.1,76.0,9.0,10.0
2024-01-07,도봉구,1.2,68.0,17.0,18.0
2024-01-07,도봉구,1.2,68.0,4.0,5.0
2024-01-07,도봉구,-0.4,100.0,21.0,22.0
2024-01-07,도봉구,-1.7,100.0,24.0,26.0
2024-01-07,도봉구,-1.1,100.0,1.0,2.0
2024-01-07,도봉구,-5.2,100.0,16.0,17.0
2024-01-07,도봉구,-1.0,72.0,20.0,21.0
2024-01-07,도봉구,-0.7,100.0,12.0,13.0
2024-01-07,도봉구,-2.4,100.0,12.0,13.0
2024-01-07,도봉구,-1.0,68.0,10.0,11.0
2024-01-07,도봉구,-7.1,100.0,18.0,19.0
2024-01-07,도봉구,-40.0,65.0,2.0,3.0
2024-01-07,도봉구,-1.1,95.0,12.0,13.0
2024-01-07,도봉구,0.3,98.0,9.0,10.0
2024-01-07,도봉구,-1.7,78.0,8.0,9.0
2024-01-07,도봉구,-40.0,84.0,14.0,15.0
2024-01-07,도봉구,-0.9,81.0,11.0,12.0
2024-01-07,도봉구,-1.3,69.0,14.0,15.0
2024-01-07,도봉구,-1.7,73.0,12.0,13.0
2024-01-07,도봉구,-0.4,68.0,6.0,7.0
2024-01-07,도봉구,0.3,66.0,6.0,7.0
2024-01-07,도봉구,0.7,65.0,12.0,13.0
2024-01-07,도봉구,-0.3,72.0,10.0,11.0
2024-01-07,도봉구,-0.7,69.0,14.0,15.0
2024-01-07,도봉구,0.3,67.0,5.0,6.0
2024-01-07,도봉구,0.0,67.0,9.0,9.0
2024-01-07,도봉구,-0.2,68.0,1.0,2.0
2024-01-07,도봉구,-0.3,66.0,8.0,9.0
2024-01-07,도봉구,-0.2,69.0,12.0,13.0
2024-01-07,도봉구,-0.3,69.0,1.0,2.0
2024-01-07,도봉구,-1.0,72.0,11.0,12.0
2024-01-07,도봉구,-0.1,70.0,10.0,11.0
2024-01-07,도봉구,-0.5,69.0,15.0,16.0
2024-01-07,도봉구,0.5,66.0,1.0,2.0
2024-01-07,도봉구,-0.1,68.0,9.0,10.0
2024-01-07,도봉구,-1.2,76.0,9.0,10.0
2024-01-07,도봉구,0.3,66.0,20.0,21.0
2024-01-07,도봉구,0.9,66.0,1.0,2.0
2024-01-07,도봉구,-0.1,68.0,8.0,9.0
2024-01-07,도봉구,0.6,65.0,4.0,5.0
2024-01-07,도봉구,0.3,65.0,17.0,18.0
2024-01-07,도봉구,-0.8,71.0,12.0,13.0
2024-01-07,도봉구,-0.8,100.0,19.0,20.0
2024-01-07,도봉구,0.0,91.0,8.0,9.0
2024-01-07,도봉구,-6.0,100.0,14.0,15.0
2024-01-07,도봉구,-2.4,100.0,25.0,27.0
2024-01-07,도봉구,-1.1,100.0,11.0,12.0
2024-01-07,도봉구,-1.4,98.0,2.0,3.0
2024-01-07,도봉구,-2.8,100.0,12.0,13.0
2024-01-07,도봉구,-2.2,79.0,8.0,9.0
2024-01-07,도봉구,-1.1,76.0,10.0,11.0
2024-01-07,도봉구,-40.0,62.0,2.0,3.0
2024-01-07,도봉구,-1.2,69.0,20.0,22.0
2024-01-07,도봉구,-7.7,100.0,17.0,18.0
2024-01-07,도봉구,-2.7,74.0,12.0,13.0
2024-01-07,도봉구,-1.4,87.0,12.0,13.0
2024-01-07,도봉구,-40.0,80.0,12.0,13.0
2024-01-07,도봉구,-1.4,66.0,10.0,11.0
2024-01-07,도봉구,-2.0,69.0,14.0,15.0
2024-01-07,도봉구,0.0,65.0,1.0,2.0
2024-01-07,도봉구,0.3,62.0,4.0,5.0
2024-01-07,도봉구,-0.3,64.0,4.0,5.0
2024-01-07,도봉구,0.4,63.0,12.0,13.0
2024-01-07,도봉구,-0.4,67.0,1.0,2.0
2024-01-07,도봉구,0.0,64.0,5.0,6.0
2024-01-07,도봉구,-1.0,71.0,9.0,10.0
2024-01-07,도봉구,-1.0,66.0,13.0,14.0
2024-01-07,도봉구,-0.5,67.0,12.0,13.0
2024-01-07,도봉구,-0.4,65.0,8.0,9.0
2024-01-07,도봉구,0.3,63.0,17.0,19.0
2024-01-07,도봉구,-0.4,65.0,8.0,8.0
2024-01-07,도봉구,0.1,63.0,16.0,17.0
2024-01-07,도봉구,-2.0,74.0,10.0,11.0
2024-01-07,도봉구,0.2,65.0,1.0,2.0
2024-01-07,도봉구,-1.7,72.0,11.0,12.0
2024-01-07,도봉구,-0.9,68.0,15.0,16.0
2024-01-07,도봉구,-1.9,77.0,8.0,9.0
2024-01-07,도봉구,-1.0,69.0,3.0,5.0
2024-01-07,도봉구,-0.4,66.0,1.0,2.0
2024-01-07,도봉구,-0.7,66.0,6.0,7.0
2024-01-07,도봉구,-0.4,68.0,9.0,10.0
2024-01-07,도봉구,-0.5,66.0,8.0,9.0
2024-01-07,도봉구,-1.6,100.0,28.0,30.0
2024-01-07,도봉구,-1.9,69.0,28.0,30.0
2024-01-07,도봉구,-2.4,76.0,12.0,13.0
2024-01-07,도봉구,-2.7,68.0,17.0,18.0
2024-01-07,도봉구,-0.9,94.0,11.0,12.0
2024-01-07,도봉구,-2.2,67.0,18.0,20.0
2024-01-07,도봉구,-40.0,77.0,18.0,20.0
2024-01-07,도봉구,-2.0,67.0,15.0,16.0
2024-01-07,도봉구,-1.9,77.0,14.0,15.0
2024-01-07,도봉구,-7.7,100.0,24.0,26.0
2024-01-07,도봉구,-1.0,65.0,1.0,2.0
2024-01-07,도봉구,-1.2,69.0,13.0,14.0
2024-01-07,도봉구,-0.3,62.0,23.0,25.0
2024-01-07,도봉구,-1.7,70.0,11.0,12.0
2024-01-07,도봉구,-2.3,66.0,18.0,19.0
2024-01-07,도봉구,-2.3,100.0,18.0,19.0
2024-01-07,도봉구,-3.2,100.0,36.0,39.0
2024-01-07,도봉구,-2.1,94.0,2.0,3.0
2024-01-07,도봉구,-2.0,100.0,33.0,35.0
2024-01-07,도봉구,-3.7,100.0,20.0,22.0
2024-01-07,도봉구,-6.6,100.0,21.0,23.0
2024-01-07,도봉구,-40.0,63.0,2.0,3.0
2024-01-07,도봉구,-2.9,77.0,13.0,14.0
2024-01-07,도봉구,-2.5,64.0,20.0,22.0
2024-01-07,도봉구,-2.2,69.0,27.0,29.0
2024-01-07,도봉구,-2.6,90.0,18.0,19.0
2024-01-07,도봉구,-2.3,63.0,20.0,22.0
2024-01-07,도봉구,-8.0,100.0,25.0,27.0
2024-01-07,도봉구,-2.3,77.0,16.0,17.0
2024-01-07,도봉구,-40.0,77.0,23.0,25.0
2024-01-07,도봉구,-1.5,94.0,13.0,14.0
2024-01-07,도봉구,-0.8,64.0,26.0,28.0
2024-01-07,도봉구,-1.5,67.0,1.0,2.0
2024-01-07,도봉구,-1.2,65.0,13.0,14.0
2024-01-07,도봉구,-1.2,66.0,19.0,21.0
2024-01-07,도봉구,-0.5,62.0,8.0,9.0
2024-01-07,도봉구,-1.6,66.0,14.0,14.0
2024-01-07,도봉구,-2.0,68.0,20.0,21.0
2024-01-07,도봉구,-0.7,63.0,9.0,10.0
2024-01-07,도봉구,-1.4,67.0,8.0,9.0
2024-01-07,도봉구,-1.5,68.0,14.0,15.0
2024-01-07,도봉구,-0.7,63.0,18.0,19.0
2024-01-07,도봉구,-1.2,66.0,23.0,26.0
2024-01-07,도봉구,-2.0,68.0,14.0,15.0
2024-01-07,도봉구,-2.2,70.0,16.0,17.0
2024-01-07,도봉구,-1.9,68.0,24.0,26.0
2024-01-07,도봉구,-1.8,68.0,11.0,12.0
2024-01-07,도봉구,-1.2,67.0,13.0,14.0
2024-01-07,도봉구,-1.4,66.0,2.0,3.0
2024-01-07,도봉구,-0.2,63.0,1.0,2.0
2024-01-07,도봉구,-1.4,65.0,2.0,3.0
2024-01-07,도봉구,-0.8,63.0,22.0,24.0
2024-01-07,도봉구,-2.2,70.0,18.0,19.0
2024-01-07,도봉구,-1.6,65.0,10.0,11.0
2024-01-07,도봉구,-2.7,94.0,2.0,3.0
2024-01-07,도봉구,-2.7,92.0,15.0,16.0
2024-01-07,도봉구,-4.4,100.0,21.0,23.0
2024-01-07,도봉구,-40.0,58.0,2.0,3.0
2024-01-07,도봉구,-1.5,63.0,25.0,27.0
2024-01-07,도봉구,-2.9,62.0,20.0,21.0
2024-01-07,도봉구,-1.8,62.0,7.0,8.0
2024-01-07,도봉구,-2.8,72.0,17.0,18.0
2024-01-07,도봉구,-3.0,80.0,15.0,16.0
2024-01-07,도봉구,-2.1,67.0,14.0,15.0
2024-01-07,도봉구,-2.4,63.0,22.0,24.0
2024-01-07,도봉구,-2.6,61.0,15.0,16.0
2024-01-07,도봉구,-2.4,65.0,13.0,14.0
2024-01-07,도봉구,-1.9,67.0,13.0,14.0
2024-01-07,도봉구,-1.0,63.0,7.0,8.0
2024-01-07,도봉구,-2.7,65.0,13.0,14.0
2024-01-07,도봉구,-1.3,60.0,16.0,17.0
2024-01-07,도봉구,-1.8,61.0,12.0,13.0
2024-01-07,도봉구,-1.6,63.0,23.0,25.0
2024-01-07,도봉구,-2.5,68.0,12.0,13.0
2024-01-07,도봉구,-2.2,65.0,1.0,2.0
2024-01-07,도봉구,-2.2,65.0,10.0,11.0
2024-01-07,도봉구,-2.7,54.0,14.0,15.0
2024-01-07,도봉구,-1.4,53.0,5.0,6.0
2024-01-07,도봉구,-2.5,53.0,9.0,10.0
2024-01-07,도봉구,-2.1,52.0,9.0,10.0
2024-01-07,도봉구,-2.1,53.0,18.0,19.0
2024-01-07,도봉구,-2.3,55.0,8.0,9.0
2024-01-07,도봉구,-2.6,52.0,15.0,17.0
2024-01-07,도봉구,-2.3,48.0,2.0,3.0
2024-01-07,도봉구,-2.1,56.0,10.0,11.0
2024-01-07,도봉구,-4.1,57.0,16.0,17.0
2024-01-07,도봉구,-3.0,66.0,2.0,3.0
2024-01-07,도봉구,-3.1,59.0,9.0,10.0
2024-01-07,도봉구,-2.7,54.0,17.0,18.0
2024-01-07,도봉구,-4.5,79.0,12.0,13.0
2024-01-07,도봉구,-3.2,52.0,15.0,16.0
2024-01-07,도봉구,-3.2,57.0,1.0,2.0
2024-01-07,도봉구,-7.6,59.0,10.0,11.0
2024-01-07,도봉구,-2.4,48.0,7.0,8.0
2024-01-07,도봉구,-3.0,52.0,9.0,10.0
2024-01-07,도봉구,-3.7,43.0,5.0,6.0
2024-01-07,도봉구,-3.8,48.0,11.0,12.0
2024-01-07,도봉구,-40.0,41.0,1.0,2.0
2024-01-07,도봉구,-3.3,44.0,9.0,10.0
2024-01-07,도봉구,-3.4,48.0,12.0,13.0
2024-01-07,도봉구,-9.2,72.0,15.0,16.0
2024-01-07,도봉구,-40.0,50.0,13.0,14.0
2024-01-07,도봉구,-3.4,51.0,9.0,10.0
2024-01-07,도봉구,-2.0,47.0,7.0,8.0
2024-01-07,도봉구,-2.6,52.0,8.0,9.0
2024-01-07,도봉구,-2.1,47.0,4.0,5.0
2024-01-07,도봉구,-1.5,46.0,11.0,12.0
2024-01-07,도봉구,-2.7,49.0,7.0,8.0
2024-01-07,도봉구,-2.3,45.0,6.0,6.0
2024-01-07,도봉구,-1.9,45.0,12.0,13.0
2024-01-07,도봉구,-2.2,49.0,10.0,11.0
2024-01-07,도봉구,-2.3,45.0,6.0,7.0
