ds,자치구,기온,상대습도,초미세먼지,미세먼지
2024-01-01,동대문구,7.6,60.0,21.0,23.0
2024-01-01,동대문구,7.0,66.0,0.0,1000.0
2024-01-01,동대문구,7.2,64.0,11.0,12.0
2024-01-01,동대문구,7.2,63.0,18.0,19.0
2024-01-01,동대문구,7.1,62.0,7.0,8.0
2024-01-01,동대문구,7.1,65.0,1.0,2.0
2024-01-01,동대문구,7.4,62.0,12.0,13.0
2024-01-01,동대문구,7.2,64.0,15.0,17.0
2024-01-01,동대문구,7.1,66.0,10.0,11.0
2024-01-01,동대문구,8.2,61.0,11.0,12.0
2024-01-01,동대문구,7.2,64.0,17.0,18.0
2024-01-01,동대문구,6.8,66.0,21.0,23.0
2024-01-01,동대문구,7.1,63.0,14.0,15.0
2024-01-01,동대문구,6.6,70.0,12.0,13.0
2024-01-01,동대문구,7.3,64.0,7.0,8.0
2024-01-01,동대문구,6.9,67.0,11.0,12.0
2024-01-01,동대문구,6.1,100.0,21.0,23.0
2024-01-01,동대문구,7.5,64.0,1.0,2.0
2024-01-01,동대문구,7.9,62.0,12.0,13.0
2024-01-01,동대문구,,,2.0,3.0
2024-01-01,동대문구,6.9,63.0,11.0,12.0
2024-01-01,동대문구,4.3,83.0,17.0,18.0
2024-01-01,동대문구,6.5,57.0,22.0,24.0
2024-01-01,동대문구,6.8,64.0,10.0,11.0
2024-01-01,동대문구,6.8,66.0,0.0,1000.0
2024-01-01,동대문구,6.7,67.0,11.0,12.0
2024-01-01,동대문구,6.9,65.0,14.0,15.0
2024-01-01,동대문구,6.5,67.0,24.0,26.0
2024-01-01,동대문구,7.0,65.0,21.0,23.0
2024-01-01,동대문구,7.1,64.0,13.0,14.0
2024-01-01,동대문구,6.0,73.0,12.0,13.0
2024-01-01,동대문구,7.0,65.0,1.0,2.0
2024-01-01,동대문구,8.2,61.0,12.0,13.0
2024-01-01,동대문구,7.5,63.0,40.0,43.0
2024-01-01,동대문구,7.2,66.0,1.0,2.0
2024-01-01,동대문구,7.0,65.0,17.0,18.0
2024-01-01,동대문구,6.9,64.0,86.0,92.0
2024-01-01,동대문구,7.0,63.0,17.0,18.0
2024-01-01,동대문구,7.0,66.0,11.0,12.0
2024-01-01,동대문구,6.8,67.0,13.0,14.0
2024-01-01,동대문구,7.4,65.0,18.0,20.0
2024-01-01,동대문구,7.1,65.0,8.0,9.0
2024-01-01,동대문구,6.2,60.0,28.0,31.0
2024-01-01,동대문구,7.2,65.0,16.0,18.0
2024-01-01,동대문구,6.6,66.0,16.0,17.0
2024-01-01,동대문구,3.9,87.0,21.0,23.0
2024-01-01,동대문구,,,2.0,3.0
2024-01-01,동대문구,6.0,100.0,24.0,26.0
2024-01-01,동대문구,6.7,66.0,16.0,17.0
2024-01-01,동대문구,6.6,67.0,13.0,14.0
2024-01-01,동대문구,5.4,74.0,15.0,16.0
2024-01-01,동대문구,6.6,67.0,0.0,1000.0
2024-01-01,동대문구,6.7,67.0,1.0,2.0
2024-01-01,동대문구,6.7,64.0,10.0,11.0
2024-01-01,동대문구,6.8,63.0,28.0,31.0
2024-01-01,동대문구,6.8,65.0,23.0,25.0
2024-01-01,동대문구,6.7,65.0,15.0,16.0
2024-01-01,동대문구,6.5,69.0,16.0,17.0
2024-01-01,동대문구,,,1.0,2.0
2024-01-01,동대문구,6.8,65.0,23.0,25.0
2024-01-01,동대문구,6.8,65.0,21.0,23.0
