PM25,PM10,지역명,등록일자
33.0,36.0,금천구,2024-01-01 10:07:49
23.0,25.0,금천구,2024-01-01 10:07:49
1.0,2.0,금천구,2024-01-01 10:07:49
25.0,27.0,금천구,2024-01-01 10:07:49
26.0,29.0,금천구,2024-01-01 10:07:49
17.0,18.0,금천구,2024-01-01 10:07:49
10.0,11.0,금천구,2024-01-01 10:07:49
10.0,11.0,금천구,2024-01-01 10:07:49
2.0,3.0,금천구,2024-01-01 10:07:50
27.0,29.0,금천구,2024-01-01 10:07:50
26.0,28.0,금천구,2024-01-01 10:07:50
24.0,26.0,금천구,2024-01-01 10:07:50
27.0,29.0,금천구,2024-01-01 10:07:50
28.0,30.0,금천구,2024-01-01 10:07:50
1.0,2.0,금천구,2024-01-01 10:07:50
27.0,29.0,금천구,2024-01-01 10:07:51
15.0,16.0,금천구,2024-01-01 10:07:51
9.0,10.0,금천구,2024-01-01 10:07:51
28.0,30.0,금천구,2024-01-01 10:07:51
1.0,2.0,금천구,2024-01-01 10:07:51
8.0,9.0,금천구,2024-01-01 10:07:51
8.0,9.0,금천구,2024-01-01 11:07:46
23.0,25.0,금천구,2024-01-01 11:07:48
12.0,13.0,금천구,2024-01-01 11:07:49
1.0,2.0,금천구,2024-01-01 11:07:49
10.0,11.0,금천구,2024-01-01 11:07:49
27.0,30.0,금천구,2024-01-01 11:07:49
43.0,47.0,금천구,2024-01-01 11:07:49
15.0,16.0,금천구,2024-01-01 11:07:49
22.0,24.0,금천구,2024-01-01 11:07:50
24.0,25.0,금천구,2024-01-01 11:07:50
22.0,24.0,금천구,2024-01-01 11:07:50
27.0,29.0,금천구,2024-01-01 11:07:50
23.0,25.0,금천구,2024-01-01 11:07:50
1.0,2.0,금천구,2024-01-01 11:07:50
30.0,32.0,금천구,2024-01-01 11:07:50
1.0,2.0,금천구,2024-01-01 11:07:51
32.0,35.0,금천구,2024-01-01 11:07:51
27.0,29.0,금천구,2024-01-01 11:07:51
25.0,27.0,금천구,2024-01-01 11:07:51
29.0,31.0,금천구,2024-01-01 11:07:51
14.0,15.0,금천구,2024-01-01 11:07:51
9.0,10.0,금천구,2024-01-01 11:07:52
1.0,2.0,금천구,2024-01-01 11:07:52
26.0,28.0,금천구,2024-01-01 12:07:47
1.0,2.0,금천구,2024-01-01 12:07:50
25.0,27.0,금천구,2024-01-01 12:07:50
1.0,2.0,금천구,2024-01-01 12:07:50
8.0,9.0,금천구,2024-01-01 12:07:50
21.0,23.0,금천구,2024-01-01 12:07:50
23.0,25.0,금천구,2024-01-01 12:07:50
23.0,25.0,금천구,2024-01-01 12:07:50
15.0,16.0,금천구,2024-01-01 12:07:51
14.0,15.0,금천구,2024-01-01 12:07:51
1.0,2.0,금천구,2024-01-01 12:07:51
20.0,21.0,금천구,2024-01-01 12:07:51
32.0,35.0,금천구,2024-01-01 12:07:51
20.0,21.0,금천구,2024-01-01 12:07:51
8.0,9.0,금천구,2024-01-01 12:07:51
24.0,26.0,금천구,2024-01-01 12:07:51
30.0,33.0,금천구,2024-01-01 12:07:51
7.0,8.0,금천구,2024-01-01 12:07:51
20.0,21.0,금천구,2024-01-01 12:07:51
19.0,21.0,금천구,2024-01-01 12:07:52
29.0,32.0,금천구,2024-01-01 12:07:52
1.0,2.0,금천구,2024-01-01 12:07:52
13.0,14.0,금천구,2024-01-01 12:07:52
16.0,18.0,금천구,2024-01-01 13:07:44
20.0,22.0,금천구,2024-01-01 13:07:44
4.0,5.0,금천구,2024-01-01 13:07:45
13.0,14.0,금천구,2024-01-01 13:07:46
1.0,2.0,금천구,2024-01-01 13:07:46
17.0,18.0,금천구,2024-01-01 13:07:47
6.0,7.0,금천구,2024-01-01 13:07:47
10.0,11.0,금천구,2024-01-01 13:07:47
12.0,13.0,금천구,2024-01-01 13:07:47
1.0,2.0,금천구,2024-01-01 13:07:47
1.0,2.0,금천구,2024-01-01 13:07:47
9.0,10.0,금천구,2024-01-01 13:07:47
14.0,15.0,금천구,2024-01-01 13:07:47
13.0,14.0,금천구,2024-01-01 13:07:47
17.0,18.0,금천구,2024-01-01 13:07:47
19.0,21.0,금천구,2024-01-01 13:07:47
1.0,2.0,금천구,2024-01-01 13:07:48
19.0,20.0,금천구,2024-01-01 13:07:48
22.0,23.0,금천구,2024-01-01 13:07:48
14.0,15.0,금천구,2024-01-01 13:07:48
6.0,7.0,금천구,2024-01-01 13:07:48
13.0,14.0,금천구,2024-01-01 13:07:49
22.0,23.0,금천구,2024-01-01 13:07:49
12.0,13.0,금천구,2024-01-01 14:07:44
10.0,11.0,금천구,2024-01-01 14:07:46
4.0,5.0,금천구,2024-01-01 14:07:46
15.0,16.0,금천구,2024-01-01 14:07:47
4.0,5.0,금천구,2024-01-01 14:07:48
13.0,14.0,금천구,2024-01-01 14:07:48
11.0,12.0,금천구,2024-01-01 14:07:48
10.0,11.0,금천구,2024-01-01 14:07:48
9.0,10.0,금천구,2024-01-01 14:07:49
1.0,2.0,금천구,2024-01-01 14:07:49
11.0,12.0,금천구,2024-01-01 14:07:49
23.0,26.0,금천구,2024-01-01 14:07:49
12.0,13.0,금천구,2024-01-01 14:07:49
11.0,12.0,금천구,2024-01-01 14:07:49
6.0,7.0,금천구,2024-01-01 14:07:49
1.0,2.0,금천구,2024-01-01 14:07:49
11.0,12.0,금천구,2024-01-01 14:07:50
12.0,13.0,금천구,2024-01-01 14:07:50
16.0,17.0,금천구,2024-01-01 14:07:50
15.0,16.0,금천구,2024-01-01 14:07:50
1.0,2.0,금천구,2024-01-01 14:07:50
1.0,2.0,금천구,2024-01-01 14:07:51
3.0,4.0,금천구,2024-01-01 14:07:51
16.0,17.0,금천구,2024-01-01 15:07:44
12.0,13.0,금천구,2024-01-01 15:07:45
12.0,13.0,금천구,2024-01-01 15:07:46
11.0,12.0,금천구,2024-01-01 15:07:47
9.0,10.0,금천구,2024-01-01 15:07:47
13.0,14.0,금천구,2024-01-01 15:07:48
13.0,14.0,금천구,2024-01-01 15:07:49
4.0,5.0,금천구,2024-01-01 15:07:49
1.0,2.0,금천구,2024-01-01 15:07:49
17.0,19.0,금천구,2024-01-01 15:07:49
4.0,5.0,금천구,2024-01-01 15:07:49
14.0,15.0,금천구,2024-01-01 15:07:50
12.0,13.0,금천구,2024-01-01 15:07:50
1.0,2.0,금천구,2024-01-01 15:07:50
1.0,2.0,금천구,2024-01-01 15:07:51
