PM25,PM10,지역명,등록일자
28.0,30.0,서초구,2024-01-01 07:08:11
8.0,9.0,서초구,2024-01-01 07:08:12
29.0,32.0,서초구,2024-01-01 07:08:20
11.0,12.0,서초구,2024-01-01 07:08:21
21.0,23.0,서초구,2024-01-01 07:08:21
0.0,1000.0,서초구,2024-01-01 07:08:21
35.0,38.0,서초구,2024-01-01 07:08:21
3.0,4.0,서초구,2024-01-01 07:08:21
33.0,36.0,서초구,2024-01-01 07:08:21
25.0,27.0,서초구,2024-01-01 07:08:21
34.0,37.0,서초구,2024-01-01 07:08:21
16.0,17.0,서초구,2024-01-01 07:08:21
25.0,27.0,서초구,2024-01-01 07:08:21
19.0,20.0,서초구,2024-01-01 07:08:21
2.0,3.0,서초구,2024-01-01 07:08:21
27.0,29.0,서초구,2024-01-01 07:08:21
11.0,12.0,서초구,2024-01-01 07:08:21
22.0,24.0,서초구,2024-01-01 07:08:21
19.0,21.0,서초구,2024-01-01 07:08:21
38.0,41.0,서초구,2024-01-01 07:08:21
33.0,36.0,서초구,2024-01-01 07:08:21
23.0,25.0,서초구,2024-01-01 07:08:21
26.0,28.0,서초구,2024-01-01 07:08:21
29.0,31.0,서초구,2024-01-01 07:08:21
50.0,55.0,서초구,2024-01-01 07:08:21
40.0,44.0,서초구,2024-01-01 07:08:21
35.0,38.0,서초구,2024-01-01 07:08:21
7.0,8.0,서초구,2024-01-01 07:08:21
84.0,92.0,서초구,2024-01-01 07:08:21
25.0,27.0,서초구,2024-01-01 07:08:21
25.0,27.0,서초구,2024-01-01 07:08:21
7.0,8.0,서초구,2024-01-01 07:08:22
1.0,2.0,서초구,2024-01-01 07:08:22
17.0,18.0,서초구,2024-01-01 08:08:01
79.0,87.0,서초구,2024-01-01 08:08:02
27.0,29.0,서초구,2024-01-01 08:08:03
41.0,45.0,서초구,2024-01-01 08:08:07
40.0,44.0,서초구,2024-01-01 08:08:08
2.0,3.0,서초구,2024-01-01 08:08:10
7.0,8.0,서초구,2024-01-01 08:08:10
29.0,31.0,서초구,2024-01-01 08:08:18
39.0,42.0,서초구,2024-01-01 08:08:18
13.0,14.0,서초구,2024-01-01 08:08:19
11.0,12.0,서초구,2024-01-01 08:08:19
23.0,25.0,서초구,2024-01-01 08:08:19
6.0,7.0,서초구,2024-01-01 08:08:19
31.0,34.0,서초구,2024-01-01 08:08:19
25.0,27.0,서초구,2024-01-01 08:08:19
19.0,20.0,서초구,2024-01-01 08:08:19
20.0,22.0,서초구,2024-01-01 08:08:19
27.0,29.0,서초구,2024-01-01 08:08:19
3.0,4.0,서초구,2024-01-01 08:08:19
0.0,1000.0,서초구,2024-01-01 08:08:19
27.0,29.0,서초구,2024-01-01 08:08:19
19.0,21.0,서초구,2024-01-01 08:08:19
2.0,3.0,서초구,2024-01-01 08:08:19
32.0,35.0,서초구,2024-01-01 08:08:19
32.0,35.0,서초구,2024-01-01 08:08:19
35.0,38.0,서초구,2024-01-01 08:08:19
17.0,18.0,서초구,2024-01-01 08:08:19
24.0,26.0,서초구,2024-01-01 08:08:19
36.0,39.0,서초구,2024-01-01 08:08:19
25.0,27.0,서초구,2024-01-01 08:08:19
30.0,32.0,서초구,2024-01-01 08:08:19
22.0,24.0,서초구,2024-01-01 08:08:19
77.0,84.0,서초구,2024-01-01 08:08:19
20.0,21.0,서초구,2024-01-01 08:08:20
49.0,54.0,서초구,2024-01-01 08:08:20
7.0,8.0,서초구,2024-01-01 08:08:20
1.0,2.0,서초구,2024-01-01 08:08:20
36.0,39.0,서초구,2024-01-01 08:08:20
83.0,91.0,서초구,2024-01-01 09:08:04
17.0,18.0,서초구,2024-01-01 09:08:05
39.0,42.0,서초구,2024-01-01 09:08:09
40.0,44.0,서초구,2024-01-01 09:08:10
8.0,9.0,서초구,2024-01-01 09:08:10
1.0,2.0,서초구,2024-01-01 09:08:11
28.0,30.0,서초구,2024-01-01 09:08:11
30.0,33.0,서초구,2024-01-01 09:08:17
35.0,38.0,서초구,2024-01-01 09:08:17
19.0,20.0,서초구,2024-01-01 09:08:18
0.0,1000.0,서초구,2024-01-01 09:08:18
19.0,20.0,서초구,2024-01-01 09:08:18
11.0,12.0,서초구,2024-01-01 09:08:19
25.0,27.0,서초구,2024-01-01 09:08:19
27.0,29.0,서초구,2024-01-01 09:08:19
26.0,28.0,서초구,2024-01-01 09:08:19
1.0,2.0,서초구,2024-01-01 09:08:19
17.0,18.0,서초구,2024-01-01 09:08:19
49.0,54.0,서초구,2024-01-01 09:08:19
20.0,22.0,서초구,2024-01-01 09:08:19
22.0,24.0,서초구,2024-01-01 09:08:19
73.0,80.0,서초구,2024-01-01 09:08:19
23.0,25.0,서초구,2024-01-01 09:08:19
35.0,38.0,서초구,2024-01-01 09:08:19
26.0,28.0,서초구,2024-01-01 09:08:19
39.0,43.0,서초구,2024-01-01 09:08:19
28.0,31.0,서초구,2024-01-01 09:08:19
3.0,4.0,서초구,2024-01-01 09:08:19
35.0,38.0,서초구,2024-01-01 09:08:19
34.0,37.0,서초구,2024-01-01 09:08:19
16.0,17.0,서초구,2024-01-01 09:08:19
13.0,14.0,서초구,2024-01-01 09:08:19
17.0,18.0,서초구,2024-01-01 09:08:19
6.0,7.0,서초구,2024-01-01 09:08:20
27.0,29.0,서초구,2024-01-01 09:08:20
1.0,2.0,서초구,2024-01-01 09:08:20
35.0,38.0,서초구,2024-01-01 09:08:20
7.0,8.0,서초구,2024-01-01 09:08:20
70.0,77.0,서초구,2024-01-01 10:08:02
