PM25,PM10,지역명,등록일자
21.0,23.0,도봉구,2024-01-01 05:07:49
2.0,3.0,도봉구,2024-01-01 05:07:50
15.0,16.0,도봉구,2024-01-01 05:07:50
20.0,22.0,도봉구,2024-01-01 05:07:50
12.0,13.0,도봉구,2024-01-01 05:07:50
23.0,25.0,도봉구,2024-01-01 05:07:51
14.0,15.0,도봉구,2024-01-01 05:07:51
15.0,16.0,도봉구,2024-01-01 05:07:51
11.0,12.0,도봉구,2024-01-01 05:07:51
11.0,12.0,도봉구,2024-01-01 05:07:51
21.0,23.0,도봉구,2024-01-01 05:07:51
16.0,17.0,도봉구,2024-01-01 05:07:51
19.0,20.0,도봉구,2024-01-01 05:07:51
4.0,5.0,도봉구,2024-01-01 05:07:52
18.0,19.0,도봉구,2024-01-01 05:07:53
7.0,7.0,도봉구,2024-01-01 05:07:53
1.0,2.0,도봉구,2024-01-01 05:07:53
24.0,26.0,도봉구,2024-01-01 05:07:54
12.0,13.0,도봉구,2024-01-01 05:07:54
6.0,7.0,도봉구,2024-01-01 05:07:55
1.0,2.0,도봉구,2024-01-01 05:07:55
12.0,13.0,도봉구,2024-01-01 05:07:55
10.0,11.0,도봉구,2024-01-01 05:07:55
15.0,16.0,도봉구,2024-01-01 05:07:56
18.0,20.0,도봉구,2024-01-01 05:07:56
12.0,13.0,도봉구,2024-01-01 05:07:56
10.0,11.0,도봉구,2024-01-01 05:07:56
1.0,2.0,도봉구,2024-01-01 05:07:57
17.0,18.0,도봉구,2024-01-01 05:07:57
1.0,2.0,도봉구,2024-01-01 05:07:57
5.0,6.0,도봉구,2024-01-01 05:07:57
9.0,10.0,도봉구,2024-01-01 05:07:57
10.0,11.0,도봉구,2024-01-01 05:07:57
9.0,10.0,도봉구,2024-01-01 05:07:57
1.0,2.0,도봉구,2024-01-01 05:07:57
6.0,7.0,도봉구,2024-01-01 05:07:57
2.0,3.0,도봉구,2024-01-01 06:07:51
16.0,17.0,도봉구,2024-01-01 06:07:51
15.0,16.0,도봉구,2024-01-01 06:07:51
28.0,31.0,도봉구,2024-01-01 06:07:52
21.0,23.0,도봉구,2024-01-01 06:07:52
2.0,3.0,도봉구,2024-01-01 06:07:53
23.0,25.0,도봉구,2024-01-01 06:07:53
12.0,13.0,도봉구,2024-01-01 06:07:53
20.0,22.0,도봉구,2024-01-01 06:07:54
16.0,17.0,도봉구,2024-01-01 06:07:54
20.0,21.0,도봉구,2024-01-01 06:07:54
11.0,12.0,도봉구,2024-01-01 06:07:54
17.0,18.0,도봉구,2024-01-01 06:07:54
15.0,16.0,도봉구,2024-01-01 06:07:54
11.0,12.0,도봉구,2024-01-01 06:07:54
17.0,18.0,도봉구,2024-01-01 06:07:54
14.0,15.0,도봉구,2024-01-01 06:07:55
12.0,13.0,도봉구,2024-01-01 06:07:58
6.0,7.0,도봉구,2024-01-01 06:07:58
13.0,14.0,도봉구,2024-01-01 06:07:58
8.0,8.0,도봉구,2024-01-01 06:07:59
38.0,42.0,도봉구,2024-01-01 06:07:59
14.0,15.0,도봉구,2024-01-01 06:07:59
4.0,5.0,도봉구,2024-01-01 06:07:59
12.0,13.0,도봉구,2024-01-01 06:07:59
13.0,14.0,도봉구,2024-01-01 06:07:59
1.0,2.0,도봉구,2024-01-01 06:07:59
1.0,2.0,도봉구,2024-01-01 06:07:59
24.0,27.0,도봉구,2024-01-01 06:08:00
8.0,9.0,도봉구,2024-01-01 06:08:00
19.0,20.0,도봉구,2024-01-01 06:08:00
1.0,2.0,도봉구,2024-01-01 06:08:00
5.0,6.0,도봉구,2024-01-01 06:08:00
6.0,7.0,도봉구,2024-01-01 06:08:00
1.0,2.0,도봉구,2024-01-01 06:08:00
9.0,10.0,도봉구,2024-01-01 06:08:00
11.0,12.0,도봉구,2024-01-01 06:08:00
19.0,20.0,도봉구,2024-01-01 06:08:00
1.0,2.0,도봉구,2024-01-01 06:08:00
10.0,11.0,도봉구,2024-01-01 06:08:01
18.0,19.0,도봉구,2024-01-01 07:07:48
16.0,17.0,도봉구,2024-01-01 07:07:50
32.0,34.0,도봉구,2024-01-01 07:07:51
2.0,3.0,도봉구,2024-01-01 07:07:51
15.0,16.0,도봉구,2024-01-01 07:07:51
21.0,23.0,도봉구,2024-01-01 07:07:52
11.0,12.0,도봉구,2024-01-01 07:07:52
1.0,2.0,도봉구,2024-01-01 07:07:53
19.0,20.0,도봉구,2024-01-01 07:07:53
13.0,14.0,도봉구,2024-01-01 07:07:53
17.0,18.0,도봉구,2024-01-01 07:07:54
21.0,23.0,도봉구,2024-01-01 07:07:54
18.0,20.0,도봉구,2024-01-01 07:07:54
16.0,17.0,도봉구,2024-01-01 07:07:54
22.0,24.0,도봉구,2024-01-01 07:07:55
10.0,11.0,도봉구,2024-01-01 07:07:55
10.0,11.0,도봉구,2024-01-01 07:07:55
12.0,13.0,도봉구,2024-01-01 07:07:57
16.0,17.0,도봉구,2024-01-01 07:07:57
1.0,2.0,도봉구,2024-01-01 07:07:58
5.0,6.0,도봉구,2024-01-01 07:07:58
12.0,13.0,도봉구,2024-01-01 07:07:58
93.0,103.0,도봉구,2024-01-01 07:07:59
14.0,15.0,도봉구,2024-01-01 07:07:59
18.0,19.0,도봉구,2024-01-01 07:07:59
1.0,2.0,도봉구,2024-01-01 07:07:59
8.0,9.0,도봉구,2024-01-01 07:07:59
7.0,7.0,도봉구,2024-01-01 07:07:59
13.0,14.0,도봉구,2024-01-01 07:07:59
7.0,8.0,도봉구,2024-01-01 07:07:59
11.0,12.0,도봉구,2024-01-01 07:07:59
1.0,2.0,도봉구,2024-01-01 07:07:59
12.0,13.0,도봉구,2024-01-01 07:07:59
8.0,9.0,도봉구,2024-01-01 07:07:59
1.0,2.0,도봉구,2024-01-01 07:08:00
5.0,6.0,도봉구,2024-01-01 07:08:00
1.0,2.0,도봉구,2024-01-01 07:08:00
4.0,5.0,도봉구,2024-01-01 07:08:00
20.0,21.0,도봉구,2024-01-01 07:08:00
8.0,9.0,도봉구,2024-01-01 07:08:00
11.0,12.0,도봉구,2024-01-01 08:07:48
21.0,23.0,도봉구,2024-01-01 08:07:48
22.0,24.0,도봉구,2024-01-01 08:07:49
18.0,19.0,도봉구,2024-01-01 08:07:50
2.0,3.0,도봉구,2024-01-01 08:07:50
15.0,16.0,도봉구,2024-01-01 08:07:50
31.0,34.0,도봉구,2024-01-01 08:07:50
17.0,18.0,도봉구,2024-01-01 08:07:51
17.0,18.0,도봉구,2024-01-01 08:07:51
2.0,3.0,도봉구,2024-01-01 08:07:52
20.0,22.0,도봉구,2024-01-01 08:07:52
9.0,10.0,도봉구,2024-01-01 08:07:52
18.0,19.0,도봉구,2024-01-01 08:07:52
11.0,12.0,도봉구,2024-01-01 08:07:53
13.0,14.0,도봉구,2024-01-01 08:07:53
16.0,17.0,도봉구,2024-01-01 08:07:53
17.0,18.0,도봉구,2024-01-01 08:07:53
1.0,2.0,도봉구,2024-01-01 08:07:53
13.0,14.0,도봉구,2024-01-01 08:07:55
13.0,14.0,도봉구,2024-01-01 08:07:55
8.0,8.0,도봉구,2024-01-01 08:07:56
1.0,2.0,도봉구,2024-01-01 08:07:56
14.0,15.0,도봉구,2024-01-01 08:07:56
6.0,7.0,도봉구,2024-01-01 08:07:57
7.0,8.0,도봉구,2024-01-01 08:07:57
12.0,13.0,도봉구,2024-01-01 08:07:57
5.0,6.0,도봉구,2024-01-01 08:07:57
5.0,6.0,도봉구,2024-01-01 08:07:57
13.0,14.0,도봉구,2024-01-01 08:07:57
9.0,10.0,도봉구,2024-01-01 08:07:57
8.0,9.0,도봉구,2024-01-01 08:07:57
1.0,2.0,도봉구,2024-01-01 08:07:57
17.0,18.0,도봉구,2024-01-01 08:07:58
12.0,13.0,도봉구,2024-01-01 08:07:58
12.0,13.0,도봉구,2024-01-01 08:07:58
18.0,19.0,도봉구,2024-01-01 08:07:58
1.0,2.0,도봉구,2024-01-01 08:07:58
5.0,6.0,도봉구,2024-01-01 08:07:58
1.0,2.0,도봉구,2024-01-01 08:07:58
8.0,9.0,도봉구,2024-01-01 08:07:58
12.0,13.0,도봉구,2024-01-01 09:07:48
2.0,3.0,도봉구,2024-01-01 09:07:50
12.0,13.0,도봉구,2024-01-01 09:07:50
22.0,24.0,도봉구,2024-01-01 09:07:51
34.0,37.0,도봉구,2024-01-01 09:07:51
17.0,18.0,도봉구,2024-01-01 09:07:51
17.0,18.0,도봉구,2024-01-01 09:07:51
15.0,16.0,도봉구,2024-01-01 09:07:52
1.0,2.0,도봉구,2024-01-01 09:07:52
17.0,18.0,도봉구,2024-01-01 09:07:52
10.0,11.0,도봉구,2024-01-01 09:07:52
20.0,22.0,도봉구,2024-01-01 09:07:53
19.0,21.0,도봉구,2024-01-01 09:07:53
15.0,16.0,도봉구,2024-01-01 09:07:53
23.0,25.0,도봉구,2024-01-01 09:07:53
17.0,19.0,도봉구,2024-01-01 09:07:53
18.0,19.0,도봉구,2024-01-01 09:07:53
15.0,16.0,도봉구,2024-01-01 09:07:55
15.0,16.0,도봉구,2024-01-01 09:07:56
5.0,6.0,도봉구,2024-01-01 09:07:57
6.0,7.0,도봉구,2024-01-01 09:07:57
1.0,2.0,도봉구,2024-01-01 09:07:57
1.0,2.0,도봉구,2024-01-01 09:07:57
11.0,12.0,도봉구,2024-01-01 09:07:57
9.0,10.0,도봉구,2024-01-01 09:07:57
8.0,8.0,도봉구,2024-01-01 09:07:58
6.0,7.0,도봉구,2024-01-01 09:07:58
5.0,6.0,도봉구,2024-01-01 09:07:58
1.0,2.0,도봉구,2024-01-01 09:07:58
5.0,6.0,도봉구,2024-01-01 09:07:58
14.0,15.0,도봉구,2024-01-01 09:07:58
20.0,21.0,도봉구,2024-01-01 09:07:58
1.0,2.0,도봉구,2024-01-01 09:07:58
9.0,10.0,도봉구,2024-01-01 09:07:58
12.0,13.0,도봉구,2024-01-01 09:07:59
1.0,2.0,도봉구,2024-01-01 09:07:59
14.0,15.0,도봉구,2024-01-01 09:07:59
8.0,9.0,도봉구,2024-01-01 09:07:59
13.0,14.0,도봉구,2024-01-01 09:07:59
16.0,17.0,도봉구,2024-01-01 09:07:59
20.0,22.0,도봉구,2024-01-01 10:07:50
2.0,3.0,도봉구,2024-01-01 10:07:50
2.0,3.0,도봉구,2024-01-01 10:07:50
40.0,43.0,도봉구,2024-01-01 10:07:51
26.0,28.0,도봉구,2024-01-01 10:07:51
21.0,23.0,도봉구,2024-01-01 10:07:51
23.0,24.0,도봉구,2024-01-01 10:07:51
21.0,23.0,도봉구,2024-01-01 10:07:52
17.0,18.0,도봉구,2024-01-01 10:07:52
21.0,23.0,도봉구,2024-01-01 10:07:52
11.0,12.0,도봉구,2024-01-01 10:07:52
18.0,19.0,도봉구,2024-01-01 10:07:52
18.0,20.0,도봉구,2024-01-01 10:07:52
27.0,29.0,도봉구,2024-01-01 10:07:52
14.0,15.0,도봉구,2024-01-01 10:07:52
12.0,13.0,도봉구,2024-01-01 10:07:53
20.0,22.0,도봉구,2024-01-01 10:07:53
14.0,15.0,도봉구,2024-01-01 10:07:53
12.0,13.0,도봉구,2024-01-01 10:07:56
9.0,9.0,도봉구,2024-01-01 10:07:56
10.0,11.0,도봉구,2024-01-01 10:07:56
13.0,14.0,도봉구,2024-01-01 10:07:56
6.0,7.0,도봉구,2024-01-01 10:07:56
17.0,18.0,도봉구,2024-01-01 10:07:57
6.0,7.0,도봉구,2024-01-01 10:07:57
2.0,3.0,도봉구,2024-01-01 10:07:57
21.0,23.0,도봉구,2024-01-01 10:07:57
1.0,2.0,도봉구,2024-01-01 10:07:57
1.0,2.0,도봉구,2024-01-01 10:07:57
10.0,11.0,도봉구,2024-01-01 10:07:57
1.0,2.0,도봉구,2024-01-01 10:07:57
19.0,21.0,도봉구,2024-01-01 10:07:57
6.0,7.0,도봉구,2024-01-01 10:07:57
16.0,17.0,도봉구,2024-01-01 10:07:57
17.0,18.0,도봉구,2024-01-01 10:07:58
10.0,11.0,도봉구,2024-01-01 10:07:58
15.0,16.0,도봉구,2024-01-01 10:07:58
6.0,7.0,도봉구,2024-01-01 10:07:58
15.0,16.0,도봉구,2024-01-01 10:07:58
1.0,2.0,도봉구,2024-01-01 10:07:58
39.0,42.0,도봉구,2024-01-01 11:07:50
20.0,22.0,도봉구,2024-01-01 11:07:51
25.0,27.0,도봉구,2024-01-01 11:07:51
1.0,2.0,도봉구,2024-01-01 11:07:51
1.0,2.0,도봉구,2024-01-01 11:07:52
17.0,18.0,도봉구,2024-01-01 11:07:52
13.0,14.0,도봉구,2024-01-01 11:07:52
24.0,26.0,도봉구,2024-01-01 11:07:52
18.0,19.0,도봉구,2024-01-01 11:07:52
15.0,16.0,도봉구,2024-01-01 11:07:53
11.0,12.0,도봉구,2024-01-01 11:07:53
22.0,24.0,도봉구,2024-01-01 11:07:53
24.0,26.0,도봉구,2024-01-01 11:07:53
17.0,18.0,도봉구,2024-01-01 11:07:53
20.0,22.0,도봉구,2024-01-01 11:07:53
15.0,16.0,도봉구,2024-01-01 11:07:53
11.0,12.0,도봉구,2024-01-01 11:07:53
10.0,11.0,도봉구,2024-01-01 11:07:56
5.0,6.0,도봉구,2024-01-01 11:07:57
4.0,5.0,도봉구,2024-01-01 11:07:57
10.0,10.0,도봉구,2024-01-01 11:07:57
7.0,8.0,도봉구,2024-01-01 11:07:57
15.0,16.0,도봉구,2024-01-01 11:07:57
1.0,2.0,도봉구,2024-01-01 11:07:58
11.0,12.0,도봉구,2024-01-01 11:07:58
11.0,12.0,도봉구,2024-01-01 11:07:58
10.0,11.0,도봉구,2024-01-01 11:07:58
19.0,21.0,도봉구,2024-01-01 11:07:59
14.0,15.0,도봉구,2024-01-01 11:07:59
1.0,2.0,도봉구,2024-01-01 11:07:59
1.0,2.0,도봉구,2024-01-01 11:07:59
19.0,21.0,도봉구,2024-01-01 11:07:59
1.0,2.0,도봉구,2024-01-01 11:07:59
18.0,19.0,도봉구,2024-01-01 11:07:59
13.0,14.0,도봉구,2024-01-01 11:07:59
8.0,9.0,도봉구,2024-01-01 11:07:59
5.0,6.0,도봉구,2024-01-01 11:07:59
5.0,6.0,도봉구,2024-01-01 11:07:59
1.0,2.0,도봉구,2024-01-01 11:07:59
24.0,26.0,도봉구,2024-01-01 11:08:00
11.0,12.0,도봉구,2024-01-01 12:07:50
18.0,19.0,도봉구,2024-01-01 12:07:50
25.0,27.0,도봉구,2024-01-01 12:07:51
2.0,3.0,도봉구,2024-01-01 12:07:51
17.0,18.0,도봉구,2024-01-01 12:07:52
15.0,16.0,도봉구,2024-01-01 12:07:52
22.0,24.0,도봉구,2024-01-01 12:07:52
2.0,3.0,도봉구,2024-01-01 12:07:52
13.0,14.0,도봉구,2024-01-01 12:07:53
15.0,16.0,도봉구,2024-01-01 12:07:53
17.0,18.0,도봉구,2024-01-01 12:07:53
13.0,14.0,도봉구,2024-01-01 12:07:53
15.0,17.0,도봉구,2024-01-01 12:07:53
8.0,9.0,도봉구,2024-01-01 12:07:53
15.0,16.0,도봉구,2024-01-01 12:07:53
10.0,11.0,도봉구,2024-01-01 12:07:54
8.0,9.0,도봉구,2024-01-01 12:07:54
12.0,13.0,도봉구,2024-01-01 12:07:56
7.0,8.0,도봉구,2024-01-01 12:07:57
1.0,2.0,도봉구,2024-01-01 12:07:58
12.0,13.0,도봉구,2024-01-01 12:07:58
4.0,5.0,도봉구,2024-01-01 12:07:58
7.0,7.0,도봉구,2024-01-01 12:07:58
9.0,10.0,도봉구,2024-01-01 12:07:58
6.0,7.0,도봉구,2024-01-01 12:07:58
4.0,5.0,도봉구,2024-01-01 12:07:58
9.0,10.0,도봉구,2024-01-01 12:07:58
23.0,25.0,도봉구,2024-01-01 12:07:59
6.0,7.0,도봉구,2024-01-01 12:07:59
1.0,2.0,도봉구,2024-01-01 12:07:59
4.0,5.0,도봉구,2024-01-01 12:07:59
3.0,4.0,도봉구,2024-01-01 12:07:59
4.0,5.0,도봉구,2024-01-01 12:07:59
1.0,2.0,도봉구,2024-01-01 12:07:59
1.0,2.0,도봉구,2024-01-01 12:07:59
15.0,16.0,도봉구,2024-01-01 12:07:59
11.0,12.0,도봉구,2024-01-01 12:07:59
12.0,13.0,도봉구,2024-01-01 12:08:00
7.0,8.0,도봉구,2024-01-01 12:08:00
10.0,11.0,도봉구,2024-01-01 12:08:00
17.0,18.0,도봉구,2024-01-01 13:07:46
21.0,23.0,도봉구,2024-01-01 13:07:47
1.0,2.0,도봉구,2024-01-01 13:07:48
13.0,14.0,도봉구,2024-01-01 13:07:48
13.0,14.0,도봉구,2024-01-01 13:07:49
2.0,3.0,도봉구,2024-01-01 13:07:49
14.0,15.0,도봉구,2024-01-01 13:07:49
16.0,17.0,도봉구,2024-01-01 13:07:49
12.0,13.0,도봉구,2024-01-01 13:07:50
20.0,22.0,도봉구,2024-01-01 13:07:50
9.0,10.0,도봉구,2024-01-01 13:07:50
8.0,9.0,도봉구,2024-01-01 13:07:50
9.0,10.0,도봉구,2024-01-01 13:07:50
13.0,14.0,도봉구,2024-01-01 13:07:50
15.0,16.0,도봉구,2024-01-01 13:07:50
17.0,18.0,도봉구,2024-01-01 13:07:51
11.0,12.0,도봉구,2024-01-01 13:07:51
14.0,15.0,도봉구,2024-01-01 13:07:51
4.0,5.0,도봉구,2024-01-01 13:07:51
9.0,10.0,도봉구,2024-01-01 13:07:53
10.0,11.0,도봉구,2024-01-01 13:07:53
8.0,9.0,도봉구,2024-01-01 13:07:54
