PM25,PM10,지역명,등록일자
35.0,38.0,강남구,2024-01-01 07:08:21
0.0,1000.0,강남구,2024-01-01 07:08:21
5.0,5.0,강남구,2024-01-01 07:08:21
25.0,27.0,강남구,2024-01-01 07:08:21
30.0,33.0,강남구,2024-01-01 07:08:21
29.0,32.0,강남구,2024-01-01 07:08:21
35.0,38.0,강남구,2024-01-01 07:08:21
1.0,2.0,강남구,2024-01-01 07:08:21
28.0,30.0,강남구,2024-01-01 07:08:21
20.0,21.0,강남구,2024-01-01 07:08:21
31.0,34.0,강남구,2024-01-01 07:08:21
8.0,9.0,강남구,2024-01-01 07:08:21
17.0,25.0,강남구,2024-01-01 07:08:21
2.0,3.0,강남구,2024-01-01 07:08:22
22.0,24.0,강남구,2024-01-01 07:08:22
101.0,111.0,강남구,2024-01-01 07:08:22
27.0,39.0,강남구,2024-01-01 07:08:22
1.0,2.0,강남구,2024-01-01 07:08:22
22.0,24.0,강남구,2024-01-01 07:08:22
0.0,1000.0,강남구,2024-01-01 07:08:22
1.0,2.0,강남구,2024-01-01 07:08:22
1.0,2.0,강남구,2024-01-01 07:08:22
19.0,20.0,강남구,2024-01-01 07:08:22
24.0,26.0,강남구,2024-01-01 07:08:22
37.0,40.0,강남구,2024-01-01 07:08:22
0.0,1000.0,강남구,2024-01-01 07:08:22
25.0,27.0,강남구,2024-01-01 07:08:22
33.0,36.0,강남구,2024-01-01 07:08:22
18.0,19.0,강남구,2024-01-01 07:08:22
36.0,39.0,강남구,2024-01-01 07:08:22
14.0,15.0,강남구,2024-01-01 07:08:22
32.0,35.0,강남구,2024-01-01 07:08:22
2.0,3.0,강남구,2024-01-01 08:07:55
25.0,27.0,강남구,2024-01-01 08:07:57
1.0,2.0,강남구,2024-01-01 08:07:57
30.0,33.0,강남구,2024-01-01 08:07:57
26.0,28.0,강남구,2024-01-01 08:07:57
37.0,40.0,강남구,2024-01-01 08:07:58
37.0,40.0,강남구,2024-01-01 08:07:58
24.0,26.0,강남구,2024-01-01 08:07:59
20.0,22.0,강남구,2024-01-01 08:07:59
32.0,35.0,강남구,2024-01-01 08:08:19
16.0,24.0,강남구,2024-01-01 08:08:19
