날짜,도로명,평균속도예측
2024-06-30,사임당로,18.130305846318265
2024-07-31,사임당로,18.185627794995504
2024-08-31,사임당로,18.240949743672747
2024-09-30,사임당로,18.2944871133604
2023-06-01,사직로,27.388655329000002
2023-07-01,사직로,27.29684153498033
2023-08-01,사직로,27.201967273136038
2023-09-01,사직로,27.107093007820314
2023-10-01,사직로,27.016419988686295
2023-11-01,사직로,27.00190239215393
2023-12-01,사직로,27.042614236121548
2024-01-01,사직로,27.08468317157041
2024-02-01,사직로,27.126681429564254
2024-03-01,사직로,27.165970122526236
2024-04-01,사직로,27.207968380520075
2024-04-30,사직로,27.247257073482057
2024-05-31,사직로,27.2892553314759
2024-06-30,사직로,27.32989880695381
2024-07-31,사직로,27.371897064947653
2024-08-31,사직로,27.413895322941492
2024-09-30,사직로,27.454538798419406
2023-06-01,사직로8길,19.695127811333332
2023-07-01,사직로8길,19.72604389610055
2023-08-01,사직로8길,19.75813982241607
2023-09-01,사직로8길,19.79023594353175
2023-10-01,사직로8길,19.821296852452093
2023-11-01,사직로8길,19.85339445050482
2023-12-01,사직로8길,19.88583167176776
2024-01-01,사직로8길,19.97167186526843
2024-02-01,사직로8길,20.057511971333803
2024-03-01,사직로8길,20.137814006040124
2024-04-01,사직로8길,20.223654112105496
2024-04-30,사직로8길,20.303956146811817
2024-05-31,사직로8길,20.38979625287719
2024-06-30,사직로8길,20.47286732326304
2024-07-31,사직로8길,20.558707429328415
2024-08-31,사직로8길,20.644547535393787
2024-09-30,사직로8길,20.727618605779632
2023-06-01,사평대로,25.230251588142856
2023-07-01,사평대로,25.288498948207028
2023-08-01,사평대로,25.34868788695425
2023-09-01,사평대로,25.408962470077714
2023-10-01,사평대로,25.467292712029394
2023-11-01,사평대로,25.527567295167927
2023-12-01,사평대로,25.58589753714027
2024-01-01,사평대로,25.64617212030446
2024-02-01,사평대로,25.705371636266012
2024-03-01,사평대로,25.760751828617146
2024-04-01,사평대로,25.8199513445787
2024-04-30,사평대로,25.87533153692983
2024-05-31,사평대로,25.934531052891383
2024-06-30,사평대로,25.991820907047728
2024-07-31,사평대로,26.051020423009287
2024-08-31,사평대로,26.11021993897084
2024-09-30,사평대로,26.16750979312718
2023-06-01,살곶이길,26.4489260706
2023-07-01,살곶이길,26.376193252286555
2023-08-01,살곶이길,26.301036000895394
2023-09-01,살곶이길,26.2258787473377
2023-10-01,살곶이길,26.22649295594691
2023-11-01,살곶이길,26.2271276364749
2023-12-01,살곶이길,26.23023431916546
2024-01-01,살곶이길,26.28219081504695
2024-02-01,살곶이길,26.33414733462995
2024-03-01,살곶이길,26.382751820691468
2024-04-01,살곶이길,26.434708340274472
2024-04-30,살곶이길,26.483312826335986
2024-05-31,살곶이길,26.53526934591899
2024-06-30,살곶이길,26.58554984874125
2024-07-31,살곶이길,26.637506368324246
2024-08-31,살곶이길,26.68946288790725
2024-09-30,살곶이길,26.73974339072951
2023-06-01,삼각산로,17.482835952333332
2023-07-01,삼각산로,17.49012669633071
2023-08-01,삼각산로,17.497660463954364
2023-09-01,삼각산로,17.505194232898948
2023-10-01,삼각산로,17.512485924544798
2023-11-01,삼각산로,17.52017099294268
2023-12-01,삼각산로,17.559974803724764
2024-01-01,삼각산로,17.601105405209264
2024-02-01,삼각산로,17.642273091916614
2024-03-01,삼각산로,17.680784798836395
2024-04-01,삼각산로,17.721952485543746
2024-04-30,삼각산로,17.760464192463527
2024-05-31,삼각산로,17.801631879170873
2024-06-30,삼각산로,17.841471575984443
2024-07-31,삼각산로,17.88263926269179
2024-08-31,삼각산로,17.92380694939914
2024-09-30,삼각산로,17.96364664621271
2023-06-01,삼개로,20.350032178
2023-07-01,삼개로,20.337227961677993
2023-08-01,삼개로,20.323996938853462
2023-09-01,삼개로,20.31076591674828
2023-10-01,삼개로,20.29810735600275
2023-11-01,삼개로,20.285026845166975
2023-12-01,삼개로,20.274354569214303
2024-01-01,삼개로,20.26385010745803
2024-02-01,삼개로,20.25334564666912
2024-03-01,삼개로,20.243518893315823
2024-04-01,삼개로,20.23301443283471
2024-04-30,삼개로,20.223187679481413
2024-05-31,삼개로,20.2126832190003
2024-06-30,삼개로,20.202517612083096
2024-07-31,삼개로,20.192013151601984
2024-08-31,삼개로,20.18150869112087
2024-09-30,삼개로,20.171343084203667
2023-06-01,삼봉로,15.762949570000002
2023-07-01,삼봉로,15.828727810245903
2023-08-01,삼봉로,15.896698659585176
2023-09-01,삼봉로,15.96466958378501
2023-10-01,삼봉로,16.030447897398368
2023-11-01,삼봉로,16.09841882208139
2023-12-01,삼봉로,16.164197135508427
2024-01-01,삼봉로,16.23216805852175
2024-02-01,삼봉로,16.3001389810946
2024-03-01,삼봉로,16.3637246828563
2024-04-01,삼봉로,16.43169560542915
2024-04-30,삼봉로,16.495281307190854
2024-05-31,삼봉로,16.5632522297637
2024-06-30,삼봉로,16.629030541930977
2024-07-31,삼봉로,16.69700146450383
2024-08-31,삼봉로,16.764972387076682
2024-09-30,삼봉로,16.830750699243957
2023-06-01,삼선교로,16.481721820500002
2023-07-01,삼선교로,16.450980231098363
2023-08-01,삼선교로,16.41921392303561
2023-09-01,삼선교로,16.38744761306564
2023-10-01,삼선교로,16.35670602312176
2023-11-01,삼선교로,16.324939716662268
2023-12-01,삼선교로,16.41609090115615
2024-01-01,삼선교로,16.510395232005596
2024-02-01,삼선교로,16.53267946494767
2024-03-01,삼선교로,16.553526005441867
2024-04-01,삼선교로,16.575810238383937
2024-04-30,삼선교로,16.59665677887813
2024-05-31,삼선교로,16.618941011820205
2024-06-30,삼선교로,16.64050639853834
2024-07-31,삼선교로,16.662790631480412
2024-08-31,삼선교로,16.685074864422482
2024-09-30,삼선교로,16.706640251140616
2023-06-01,삼성로,21.7733584365
2023-07-01,삼성로,21.84003897210787
2023-08-01,삼성로,21.908942195099662
2023-09-01,삼성로,21.977930149613943
2023-10-01,삼성로,22.04469268469269
2023-11-01,삼성로,22.11368063530645
2023-12-01,삼성로,22.180477865791442
2024-01-01,삼성로,22.249501670063932
2024-02-01,삼성로,22.318525473967522
2024-03-01,삼성로,22.38309612923217
2024-04-01,삼성로,22.45211993313576
2024-04-30,삼성로,22.516690588400408
2024-05-31,삼성로,22.585714392304
2024-06-30,삼성로,22.652511621888117
2024-07-31,삼성로,22.721535425791707
2024-08-31,삼성로,22.790559229695297
2024-09-30,삼성로,22.857356459279416
2023-06-01,삼양로,20.168723784
2023-07-01,삼양로,20.166835601565506
2023-08-01,삼양로,20.164884476722207
2023-09-01,삼양로,20.164159814776678
2023-10-01,삼양로,20.1634889513266
2023-11-01,삼양로,20.162795728492593
2023-12-01,삼양로,20.281131249739587
2024-01-01,삼양로,20.405233026921152
2024-02-01,삼양로,20.52933480366339
2024-03-01,삼양로,20.64543001812234
2024-04-01,삼양로,20.7695317990957
2024-04-30,삼양로,20.88562701355465
2024-05-31,삼양로,21.009728794528012
2024-06-30,삼양로,21.12982729224417
2024-07-31,삼양로,21.25392907321753
2024-08-31,삼양로,21.378030854190893
2024-09-30,삼양로,21.498129351907046
2023-06-01,삼일대로,28.546555016
2023-07-01,삼일대로,28.578640129564327
2023-08-01,삼일대로,28.611794745735526
2023-09-01,삼일대로,28.644949361460277
2023-10-01,삼일대로,28.677034474358955
2023-11-01,삼일대로,28.710189091717346
2023-12-01,삼일대로,28.742274205384536
2024-01-01,삼일대로,28.775428823711522
2024-02-01,삼일대로,28.80858344167072
2024-03-01,삼일대로,28.839599051858336
2024-04-01,삼일대로,28.872753669645103
2024-04-30,삼일대로,28.903769279832723
2024-05-31,삼일대로,28.93692389761949
2024-06-30,삼일대로,28.969009011606687
2024-07-31,삼일대로,29.00216362939345
2024-08-31,삼일대로,29.035318247180218
2024-09-30,삼일대로,29.067403361167415
2023-06-01,삼전로,28.444149149
2023-07-01,삼전로,28.491777034921146
2023-08-01,삼전로,28.54099251924948
2023-09-01,삼전로,28.590208007701122
2023-10-01,삼전로,28.63783589701032
2023-11-01,삼전로,28.68705137967453
2023-12-01,삼전로,28.734679269307005
2024-01-01,삼전로,28.78389475864571
2024-02-01,삼전로,28.83311025141034
2024-03-01,삼전로,28.879150550912584
2024-04-01,삼전로,28.928366043483944
2024-04-30,삼전로,28.97440634298619
2024-05-31,삼전로,29.023621835557552
2024-06-30,삼전로,29.071249731594357
2024-07-31,삼전로,29.120465224165716
2024-08-31,삼전로,29.16968071673708
2024-09-30,삼전로,29.217308612773884
2023-06-01,삼전로1길,24.366394492
2023-07-01,삼전로1길,24.274820258367214
2023-08-01,삼전로1길,24.180210946775492
2023-09-01,삼전로1길,24.21563099805197
2023-10-01,삼전로1길,24.31364009975052
2023-11-01,삼전로1길,24.414916180965346
2023-12-01,삼전로1길,24.51292520130503
2024-01-01,삼전로1길,24.559303628363143
2024-02-01,삼전로1길,24.526788663152406
2024-03-01,삼전로1길,24.496371437632682
2024-04-01,삼전로1길,24.46385647242194
2024-04-30,삼전로1길,24.433439246902218
2024-05-31,삼전로1길,24.400924281691477
2024-06-30,삼전로1길,24.369458186326245
2024-07-31,삼전로1길,24.336943221115504
2024-08-31,삼전로1길,24.304428255904764
2024-09-30,삼전로1길,24.272962160539535
2023-06-01,삼청로,23.718062486250002
2023-07-01,삼청로,23.69284609995492
2023-08-01,삼청로,23.666789167251366
2023-09-01,삼청로,23.64073223522498
2023-10-01,삼청로,23.615533838810734
2023-11-01,삼청로,23.698994500159593
2023-12-01,삼청로,23.779805102687572
2024-01-01,삼청로,23.863309391931153
2024-02-01,삼청로,23.946813681365295
2024-03-01,삼청로,24.024930597287558
2024-04-01,삼청로,24.108434886721696
2024-04-30,삼청로,24.186551802643958
2024-05-31,삼청로,24.2700560920781
2024-06-30,삼청로,24.3508666947563
2024-07-31,삼청로,24.43437098419044
2024-08-31,삼청로,24.51787527362458
2024-09-30,삼청로,24.59868587630278
2023-06-01,삼학사로,20.073737605999998
2023-07-01,삼학사로,20.37274731472131
2023-08-01,삼학사로,20.681665296873266
2023-09-01,삼학사로,20.744754660507187
2023-10-01,삼학사로,20.80580888648341
2023-11-01,삼학사로,20.86889824899706
2023-12-01,삼학사로,20.931717482247844
2024-01-01,삼학사로,20.997757160100907
2024-02-01,삼학사로,21.063796838528273
2024-03-01,삼학사로,21.12557589254097
2024-04-01,삼학사로,21.19161557096833
2024-04-30,삼학사로,21.253394624981027
2024-05-31,삼학사로,21.319434303408393
2024-06-30,삼학사로,21.38334366962842
2024-07-31,삼학사로,21.449383348055786
2024-08-31,삼학사로,21.51542302648315
2024-09-30,삼학사로,21.579332392703183
2023-06-01,삼학사로1길,27.058802456000002
2023-07-01,삼학사로1길,27.119049216367213
2023-08-01,삼학사로1길,27.181304240243044
2023-09-01,삼학사로1길,27.243574625843877
2023-10-01,삼학사로1길,27.3041730850041
2023-11-01,삼학사로1길,27.366946644897894
2023-12-01,삼학사로1길,27.80554502068935
2024-01-01,삼학사로1길,28.258763363346706
2024-02-01,삼학사로1길,28.711978387988626
2024-03-01,삼학사로1길,29.13595373362139
2024-04-01,삼학사로1길,29.58916875826331
2024-04-30,삼학사로1길,30.013144103896074
2024-05-31,삼학사로1길,30.466359128538
2024-06-30,삼학사로1길,30.904954313675336
2024-07-31,삼학사로1길,31.358169338317257
2024-08-31,삼학사로1길,31.811384362959174
2024-09-30,삼학사로1길,32.24997954809652
2023-06-01,삼학사로2길,18.621983452
2023-07-01,삼학사로2길,18.705873401908196
2023-08-01,삼학사로2길,18.792559683266823
2023-09-01,삼학사로2길,18.879245964185124
2023-10-01,삼학사로2길,18.96313591331677
2023-11-01,삼학사로2길,19.04982219331195
2023-12-01,삼학사로2길,19.133712141812033
2024-01-01,삼학사로2길,19.220398421482713
2024-02-01,삼학사로2길,19.306980446138148
2024-03-01,삼학사로2길,19.38797653371904
2024-04-01,삼학사로2길,19.474558558374476
2024-04-30,삼학사로2길,19.555554645955368
2024-05-31,삼학사로2길,19.642136670610803
2024-06-30,삼학사로2길,19.725925726728967
2024-07-31,삼학사로2길,19.812507751384402
2024-08-31,삼학사로2길,19.899089776039837
2024-09-30,삼학사로2길,19.982878832158004
2023-06-01,상계로,18.465166271999998
2023-07-01,상계로,18.615233968157373
2023-08-01,상계로,18.770301598561467
2023-09-01,상계로,18.837867265697366
2023-10-01,상계로,18.903253403090922
2023-11-01,상계로,18.970091221636412
2023-12-01,상계로,19.034772973656846
2024-01-01,상계로,19.10161080279585
2024-02-01,상계로,19.037354838959114
2024-03-01,상계로,18.977244421176362
2024-04-01,상계로,18.912988457339626
2024-04-30,상계로,18.852878039556877
2024-05-31,상계로,18.78862207572014
2024-06-30,상계로,18.726438884910397
2024-07-31,상계로,18.662182921073665
2024-08-31,상계로,18.59792695723693
2024-09-30,상계로,18.535743766427185
2023-06-01,상도로,22.443801104
2023-07-01,상도로,22.45097268041462
2023-08-01,상도로,22.45838330894052
2023-09-01,상도로,22.465793937675937
2023-10-01,상도로,22.472965513499982
2023-11-01,상도로,22.480376142340695
2023-12-01,상도로,22.487547718537975
2024-01-01,상도로,22.494958347239212
2024-02-01,상도로,22.502368976191853
2024-03-01,상도로,22.509301500181717
2024-04-01,상도로,22.516712129274328
2024-04-30,상도로,22.52364465326419
2024-05-31,상도로,22.5310552823568
2024-06-30,상도로,22.538226858898035
2024-07-31,상도로,22.545637487990646
2024-08-31,상도로,22.553048117083257
2024-09-30,상도로,22.560219693624493
2023-06-01,상봉로,20.155618300999997
2023-07-01,상봉로,20.15978243599508
2023-08-01,상봉로,20.16408537907646
2023-09-01,상봉로,20.16836061144112
2023-10-01,상봉로,20.172497930918027
2023-11-01,상봉로,20.17677315879322
2023-12-01,상봉로,20.18093156197184
2024-01-01,상봉로,20.292129676035533
2024-02-01,상봉로,20.40332778836062
2024-03-01,상봉로,20.5073518289228
2024-04-01,상봉로,20.61854994124789
2024-04-30,상봉로,20.72257398181007
2024-05-31,상봉로,20.833772094135156
2024-06-30,상봉로,20.941383170578792
2024-07-31,상봉로,21.05258128290388
2024-08-31,상봉로,21.163779395228968
2024-09-30,상봉로,21.2713904716726
2023-06-01,상봉중앙로,24.065489048
2023-07-01,상봉중앙로,23.899497062983606
2023-08-01,상봉중앙로,23.88499387176459
2023-09-01,상봉중앙로,23.944997989606883
2023-10-01,상봉중앙로,24.090470346849507
2023-11-01,상봉중앙로,23.865512913276717
2023-12-01,상봉중앙로,23.744517045640652
2024-01-01,상봉중앙로,24.118413803377376
2024-02-01,상봉중앙로,24.127922249278033
2024-03-01,상봉중앙로,24.136817247056065
2024-04-01,상봉중앙로,24.14632569295672
2024-04-30,상봉중앙로,24.155220690734755
2024-05-31,상봉중앙로,24.16472913663541
2024-06-30,상봉중앙로,24.17393085847475
2024-07-31,상봉중앙로,24.18343930437541
2024-08-31,상봉중앙로,24.192947750276062
2024-09-30,상봉중앙로,24.20214947211541
2023-06-01,상암로,18.05638729111111
2023-07-01,상암로,17.984160280619307
2023-08-01,상암로,17.909525727194662
2023-09-01,상암로,17.83489118697968
2023-10-01,상암로,17.93614726000322
2023-11-01,상암로,18.040778527557123
2023-12-01,상암로,18.142538508121245
2024-01-01,상암로,18.247690490336478
2024-02-01,상암로,18.318976120432584
2024-03-01,상암로,18.38566267761927
2024-04-01,상암로,18.45694830771538
2024-04-30,상암로,18.52363486490206
2024-05-31,상암로,18.59492049499817
2024-06-30,상암로,18.663906588639563
2024-07-31,상암로,18.735192218735673
2024-08-31,상암로,18.806477848831783
2024-09-30,상암로,18.87546394247318
2023-06-01,상암로61길,15.893300700000001
2023-07-01,상암로61길,15.666533938524593
2023-08-01,상암로61길,15.432221231928986
2023-09-01,상암로61길,15.20086756551289
2023-10-01,상암로61길,15.137489388544907
2023-11-01,상암로61길,15.071998627272615
2023-12-01,상암로61길,15.008620471380054
2024-01-01,상암로61길,14.943129736607482
2024-02-01,상암로61길,14.877639001089097
2024-03-01,상암로61길,14.816373474313833
2024-04-01,상암로61길,14.75088273879545
2024-04-30,상암로61길,14.689617212020188
2024-05-31,상암로61길,14.624126476501806
2024-06-30,상암로61길,14.560748345354982
2024-07-31,상암로61길,14.4952576098366
2024-08-31,상암로61길,14.429766874318215
2024-09-30,상암로61길,14.366388743171392
2023-06-01,상암로79길,18.83938851
2023-07-01,상암로79길,18.942024838859016
2023-08-01,상암로79길,19.048082381718267
2023-09-01,상암로79길,19.15413992669177
2023-10-01,상암로79길,19.257093963740306
2023-11-01,상암로79길,19.36360761404704
2023-12-01,상암로79길,19.467630952581743
2024-01-01,상암로79길,19.575250032799733
2024-02-01,상암로79길,19.683713317961494
2024-03-01,상암로79길,19.7851789718225
2024-04-01,상암로79길,19.89364225698426
2024-04-30,상암로79길,19.995107910845267
2024-05-31,상암로79길,20.103571196007028
2024-06-30,상암로79길,20.20853566551841
2024-07-31,상암로79길,20.316998950680176
2024-08-31,상암로79길,20.425462235841938
2024-09-30,상암로79길,20.53042670535332
2023-06-01,상암산로,20.4391058475
2023-07-01,상암산로,20.50171591015328
2023-08-01,상암산로,20.565674428073873
2023-09-01,상암산로,20.62963294737801
2023-10-01,상암산로,20.690965973928705
2023-11-01,상암산로,20.68235757996465
2023-12-01,상암산로,20.674022333640874
2024-01-01,상암산로,20.665409245175525
2024-02-01,상암산로,20.768495287633538
2024-03-01,상암산로,20.864930617674904
2024-04-01,상암산로,20.968016660132918
2024-04-30,상암산로,21.064451990174287
2024-05-31,상암산로,21.167538032632297
2024-06-30,상암산로,21.26729871888199
2024-07-31,상암산로,21.370384761340002
2024-08-31,상암산로,21.473470803798012
2024-09-30,상암산로,21.573231490047704
2023-06-01,상일로,24.17287387775
2023-07-01,상일로,24.08806216387213
2023-08-01,상일로,24.0004233945104
2023-09-01,상일로,23.912784623387186
2023-10-01,상일로,23.828142815006217
2023-11-01,상일로,23.740679612464042
2023-12-01,상일로,23.81182315620062
2024-01-01,상일로,23.88688262366639
2024-02-01,상일로,23.961942095067663
2024-03-01,상일로,24.03215901992692
2024-04-01,상일로,24.10721849132819
2024-04-30,상일로,24.177435416187443
2024-05-31,상일로,24.252494887588714
2024-06-30,상일로,24.32513308571898
2024-07-31,상일로,24.40019255712025
2024-08-31,상일로,24.47525202852152
2024-09-30,상일로,24.547890226651788
2023-06-01,상일로11길,20.089840428000002
2023-07-01,상일로11길,19.499838520721312
2023-08-01,상일로11길,18.890169889843452
2023-09-01,상일로11길,18.280501273652863
2023-10-01,상일로11길,17.690499381717604
2023-11-01,상일로11길,17.080831487408304
2023-12-01,상일로11길,16.49085427598318
2024-01-01,상일로11길,15.881211161564181
2024-02-01,상일로11길,15.271568056994921
2024-03-01,상일로11길,14.701256765623677
2024-04-01,상일로11길,14.091613661054419
2024-04-30,상일로11길,13.521302369683175
2024-05-31,상일로11길,12.911659265113913
2024-06-30,상일로11길,12.32168206714366
2024-07-31,상일로11길,11.712038962574402
2024-08-31,상일로11길,11.102395858005142
2024-09-30,상일로11길,10.51241866003489
2023-06-01,새말로,21.467036376
2023-07-01,새말로,21.494964780334428
2023-08-01,새말로,21.523824137551262
2023-09-01,새말로,21.552683496411294
2023-10-01,새말로,21.580612048246024
2023-11-01,새말로,21.60947155985482
2023-12-01,새말로,21.63740020963786
2024-01-01,새말로,21.6662598201847
2024-02-01,새말로,21.695119432209538
2024-03-01,새말로,21.722117133781165
2024-04-01,새말로,21.750976745806007
2024-04-30,새말로,21.777974447377634
2024-05-31,새말로,21.806834059402473
2024-06-30,새말로,21.834762716200707
2024-07-31,새말로,21.86362232822555
2024-08-31,새말로,21.892481940250395
2024-09-30,새말로,21.920410597048626
2023-06-01,새말로20길,24.536304
2023-07-01,새말로20길,24.54783011881967
2023-08-01,새말로20길,24.55974032154264
2023-09-01,새말로20길,24.543467394455767
2023-10-01,새말로20길,24.52605328121942
2023-11-01,새말로20길,24.508058697833444
2023-12-01,새말로20길,24.49064458866177
2024-01-01,새말로20길,24.473925771987783
2024-02-01,새말로20길,24.595391865792482
2024-03-01,새말로20길,24.709021437416233
2024-04-01,새말로20길,24.83048753122094
2024-04-30,새말로20길,24.944117102844686
2024-05-31,새말로20길,25.06558319664939
2024-06-30,새말로20길,25.18313102936362
2024-07-31,새말로20길,25.30459712316832
2024-08-31,새말로20길,25.42606321697302
2024-09-30,새말로20길,25.543611049687247
2023-06-01,새문안로,23.47531357333333
2023-07-01,새문안로,23.463416662375042
2023-08-01,새문안로,23.45112319047158
2023-09-01,새문안로,23.438829721875074
2023-10-01,새문안로,23.426932820138706
2023-11-01,새문안로,23.414639355449893
2023-12-01,새문안로,23.40274245687813
2024-01-01,새문안로,23.39044899168635
2024-02-01,새문안로,23.378155526087117
2024-03-01,새문안로,23.366655186116727
2024-04-01,새문안로,23.354361719251827
2024-04-30,새문안로,23.342861379281437
2024-05-31,새문안로,23.330567912416537
2024-06-30,새문안로,23.31867100899889
2024-07-31,새문안로,23.30637754213399
2024-08-31,새문안로,23.29408407526909
2024-09-30,새문안로,23.282187171851444
2023-06-01,새문안로3길,17.2132426362
2023-07-01,새문안로3길,17.235978552521313
2023-08-01,새문안로3길,17.259472650168277
2023-09-01,새문안로3길,17.282966755619604
2023-10-01,새문안로3길,17.30570299948789
2023-11-01,새문안로3길,17.329197113629235
2023-12-01,새문안로3길,17.35193338506877
2024-01-01,새문안로3길,17.378171220529353
2024-02-01,새문안로3길,17.420345691265176
2024-03-01,새문안로3길,17.459799228405142
2024-04-01,새문안로3길,17.50197369914097
2024-04-30,새문안로3길,17.541427236280935
2024-05-31,새문안로3길,17.583601707016758
2024-06-30,새문안로3길,17.624415710954654
2024-07-31,새문안로3길,17.66659018169048
2024-08-31,새문안로3길,17.708764652426307
2024-09-30,새문안로3길,17.7495786563642
2023-06-01,새문안로5길,14.534247957333335
2023-07-01,새문안로5길,14.493564367457926
2023-08-01,새문안로5길,14.451524657963738
2023-09-01,새문안로5길,14.409484948521998
2023-10-01,새문안로5길,14.368801359131025
2023-11-01,새문안로5길,14.326761650457108
2023-12-01,새문안로5길,14.286078062350688
2024-01-01,새문안로5길,14.35998405500881
2024-02-01,새문안로5길,14.433892179821296
2024-03-01,새문안로5길,14.503032038516848
2024-04-01,새문안로5길,14.576940163329333
2024-04-30,새문안로5길,14.646080022024885
2024-05-31,새문안로5길,14.71998814683737
2024-06-30,새문안로5길,14.791512138591386
2024-07-31,새문안로5길,14.865420263403873
2024-08-31,새문안로5길,14.93932838821636
2024-09-30,새문안로5길,15.010852379970377
2023-06-01,새창로,15.915515730333333
2023-07-01,새창로,15.838900737689071
2023-08-01,새창로,15.7599473005436
2023-09-01,새창로,15.792633086320915
2023-10-01,새창로,15.824866762761719
2023-11-01,새창로,15.858174895754656
2023-12-01,새창로,15.890408565694287
2024-01-01,새창로,15.923716698835566
2024-02-01,새창로,15.957020348854854
2024-03-01,새창로,15.988175376292254
2024-04-01,새창로,16.021479026311543
2024-04-30,새창로,16.05263405374894
2024-05-31,새창로,16.085937703768227
2024-06-30,새창로,16.118167042496573
2024-07-31,새창로,16.15147069251586
2024-08-31,새창로,16.184774342535146
2024-09-30,새창로,16.217003681263492
2023-06-01,서강로,26.110008756000003
2023-07-01,서강로,26.016178450367214
2023-08-01,서강로,25.919220455910807
2023-09-01,서강로,25.822267366958798
2023-10-01,서강로,25.728441763938562
2023-11-01,서강로,25.631488612079334
2023-12-01,서강로,25.799961862428148
2024-01-01,서강로,25.97529906131628
2024-02-01,서강로,26.150636195234384
2024-03-01,서강로,26.31466125599648
2024-04-01,서강로,26.489998389914582
2024-04-30,서강로,26.654023450676675
2024-05-31,서강로,26.82936058459478
2024-06-30,서강로,26.999041681934877
2024-07-31,서강로,27.17437881585298
2024-08-31,서강로,27.349715949771085
2024-09-30,서강로,27.51939704711118
2023-06-01,서부간선도로,34.614112616
2023-07-01,서부간선도로,34.73910319072013
2023-08-01,서부간선도로,34.86826011767636
2023-09-01,서부간선도로,34.99741704746054
2023-10-01,서부간선도로,35.12240845291743
2023-11-01,서부간선도로,35.25156623938246
2023-12-01,서부간선도로,35.37655769082721
2024-01-01,서부간선도로,35.50571552443832
2024-02-01,서부간선도로,35.634873358971355
2024-03-01,서부간선도로,35.755698429574956
2024-04-01,서부간선도로,35.88485626366845
2024-04-30,서부간선도로,36.00568133427205
2024-05-31,서부간선도로,36.134839168365545
2024-06-30,서부간선도로,36.25983062071409
2024-07-31,서부간선도로,36.38898845480759
2024-08-31,서부간선도로,36.518146288901086
2024-09-30,서부간선도로,36.64313774124963
2023-06-01,서부간선지하도로,64.2656285164
2023-07-01,서부간선지하도로,64.4931671083659
2023-08-01,서부간선지하도로,64.7282903827078
2023-09-01,서부간선지하도로,64.96341544037932
2023-10-01,서부간선지하도로,65.19167748765943
2023-11-01,서부간선지하도로,65.42905161469172
2023-12-01,서부간선지하도로,65.65947460356334
2024-01-01,서부간선지하도로,65.89757846564548
2024-02-01,서부간선지하도로,66.13568240132857
2024-03-01,서부간선지하도로,66.35842479277403
2024-04-01,서부간선지하도로,66.59652872845712
2024-04-30,서부간선지하도로,66.81927111990258
2024-05-31,서부간선지하도로,67.05737505558565
2024-06-30,서부간선지하도로,67.28779821914993
2024-07-31,서부간선지하도로,67.525902154833
2024-08-31,서부간선지하도로,67.76400609051609
2024-09-30,서부간선지하도로,67.99442925408036
2023-06-01,서빙고로,30.788047262
2023-07-01,서빙고로,30.861553225055737
2023-08-01,서빙고로,30.93750938773261
2023-09-01,서빙고로,31.013804712448202
2023-10-01,서빙고로,31.089917364461776
2023-11-01,서빙고로,31.16877357008251
2023-12-01,서빙고로,31.247520474729992
2024-01-01,서빙고로,31.32906845036322
2024-02-01,서빙고로,31.410616425997944
2024-03-01,서빙고로,31.486903241914295
2024-04-01,서빙고로,31.56845121754902
2024-04-30,서빙고로,31.644738033465373
2024-05-31,서빙고로,31.726286009100093
2024-06-30,서빙고로,31.805203404875634
2024-07-31,서빙고로,31.886751380510354
2024-08-31,서빙고로,31.968299356145078
2024-09-30,서빙고로,32.047216751920615
2023-06-01,서빙고로51길,24.58767914
2023-07-01,서빙고로51길,24.627155128360656
2023-08-01,서빙고로51길,24.667946985159723
2023-09-01,서빙고로51길,24.708738840832567
2023-10-01,서빙고로51길,24.748513628444034
2023-11-01,서빙고로51길,24.789614238295897
2023-12-01,서빙고로51길,24.82938902067697
2024-01-01,서빙고로51길,24.870489631072587
2024-02-01,서빙고로51길,24.910854696927583
2024-03-01,서빙고로51길,24.94861556498548
2024-04-01,서빙고로51길,24.988980630840476
2024-04-30,서빙고로51길,25.026741498898378
2024-05-31,서빙고로51길,25.067106564753374
2024-06-30,서빙고로51길,25.10616953170982
2024-07-31,서빙고로51길,25.146534597564816
2024-08-31,서빙고로51길,25.186899663419812
2024-09-30,서빙고로51길,25.22596263037626
2023-06-01,서소문로,21.835358727000003
2023-07-01,서소문로,21.839744061744906
2023-08-01,서소문로,21.84427557818792
2023-09-01,서소문로,21.848807097174113
2023-10-01,서소문로,21.853192444686165
2023-11-01,서소문로,21.857723968435508
2023-12-01,서소문로,21.862109317329374
2024-01-01,서소문로,21.8666408488827
2024-02-01,서소문로,21.871172374523038
2024-03-01,서소문로,21.875411542088212
2024-04-01,서소문로,21.87994306603719
2024-04-30,서소문로,21.884182233602363
2024-05-31,서소문로,21.888713757551344
2024-06-30,서소문로,21.89309910330842
2024-07-31,서소문로,21.8976306272574
2024-08-31,서소문로,21.902162151206376
2024-09-30,서소문로,21.90654749696345
2023-06-01,서오릉로,21.028786506
2023-07-01,서오릉로,21.040013164019015
2023-08-01,서오릉로,21.051614043700916
2023-09-01,서오릉로,21.06337021902001
2023-10-01,서오릉로,21.094287727541133
2023-11-01,서오릉로,21.12624028862134
2023-12-01,서오릉로,21.157190518220673
2024-01-01,서오릉로,21.18917242562748
2024-02-01,서오릉로,21.221154330458788
