,hour,SO2,CO,O3,NO2,PM10,PM25,지역,지역명,year,month,day,도로명,시작점,종점,기온,습도,재비산먼지 평균농도,오염범례,minute,기준치초과 유무
3827,14,0.0026,0.33,0.0432,0.0157,47.0,28.0,서울,은평구,2023,2,8,통일로(북→남),서울특별시 은평구 진관동 75-1도,서울특별시 은평구 응암동 32-1도,7.0,32.0,49.0,5.0,2.0,0.0
3828,13,0.0026,0.36,0.0353,0.0178,42.0,29.0,서울,은평구,2023,2,8,연서로(남→북),서울특별시 은평구 역촌동 85-42도,서울특별시 은평구 진관동 2-23도,8.0,33.0,47.0,5.0,38.0,0.0
3829,12,0.0042,0.68,0.0238,0.0308,67.0,39.0,서울,용산구,2023,2,8,청파로(북→남),서울특별시 용산구 서계동 217-2 도,서울특별시 용산구 이촌동 322천,7.0,46.0,97.0,4.0,41.0,0.0
3830,12,0.0035,0.51,0.0295,0.0188,63.0,40.0,서울,용산구,2023,2,8,청파로(북→남),서울특별시 용산구 서계동 217-2 도,서울특별시 용산구 이촌동 322천,7.0,46.0,97.0,4.0,41.0,0.0
3831,12,0.0042,0.68,0.0238,0.0308,67.0,39.0,서울,용산구,2023,2,8,한강대로(남→북),서울특별시 용산구 이촌동 372천,서울특별시 용산구 동자동 43-207도,6.0,49.0,76.0,4.0,19.0,0.0
3832,12,0.0035,0.51,0.0295,0.0188,63.0,40.0,서울,용산구,2023,2,8,한강대로(남→북),서울특별시 용산구 이촌동 372천,서울특별시 용산구 동자동 43-207도,6.0,49.0,76.0,4.0,19.0,0.0
3833,12,0.0045,0.61,0.0214,0.0321,74.0,59.0,서울,마포구,2023,2,8,성암로(동→서),서울특별시 마포구 연남동 448-4천,서울특별시 마포구 상암동 862전,5.0,44.0,18.0,5.0,0.0,0.0
3834,12,0.0039,0.73,0.013,0.0408,69.0,46.0,서울,마포구,2023,2,8,성암로(동→서),서울특별시 마포구 연남동 448-4천,서울특별시 마포구 상암동 862전,5.0,44.0,18.0,5.0,0.0,0.0
3835,11,0.004,0.74,0.0193,0.0349,74.0,48.0,서울,용산구,2023,2,8,이태원로(동→서),서울특별시 용산구 한남동 726-495도,서울특별시 용산구 한강로1가 97도,6.0,53.0,85.0,4.0,48.0,0.0
3836,11,0.0037,0.56,0.0284,0.0192,84.0,62.0,서울,용산구,2023,2,8,이태원로(동→서),서울특별시 용산구 한남동 726-495도,서울특별시 용산구 한강로1가 97도,6.0,53.0,85.0,4.0,48.0,0.0
3837,11,0.0043,0.8,0.0137,0.0371,80.0,68.0,서울,마포구,2023,2,8,와우산로(남→북),서울특별시 마포구 상수동 283-2도,서울특별시 마포구 동교동 191-2도,4.0,50.0,2.0,5.0,32.0,0.0
3838,11,0.0042,0.76,0.0125,0.0444,77.0,52.0,서울,마포구,2023,2,8,와우산로(남→북),서울특별시 마포구 상수동 283-2도,서울특별시 마포구 동교동 191-2도,4.0,50.0,2.0,5.0,32.0,0.0
3839,11,0.0034,0.5,0.0218,0.0277,84.0,56.0,서울,성동구,2023,2,8,고산자로(북→남),서울특별시 성동구 마장동 610-10천,서울특별시 성동구 성수동1가 701-1천,7.0,49.0,51.0,4.0,26.0,0.0
3840,11,0.0035,0.78,0.0145,0.0408,78.0,52.0,서울,성동구,2023,2,8,고산자로(북→남),서울특별시 성동구 마장동 610-10천,서울특별시 성동구 성수동1가 701-1천,7.0,49.0,51.0,4.0,26.0,0.0
3841,11,0.0045,0.78,0.0213,0.0318,71.0,53.0,서울,동대문구,2023,2,8,서울시립대로(북→남),서울특별시 동대문구 전농동 150-84 도,서울특별시 동대문구 답십리동 524-1도,5.0,67.0,8.0,5.0,17.0,0.0
3842,11,0.0038,0.81,0.0109,0.0444,71.0,50.0,서울,동대문구,2023,2,8,서울시립대로(북→남),서울특별시 동대문구 전농동 150-84 도,서울특별시 동대문구 답십리동 524-1도,5.0,67.0,8.0,5.0,17.0,0.0
3843,11,0.0043,0.8,0.0137,0.0371,80.0,68.0,서울,마포구,2023,2,8,월드컵로(북→남),경기도 고양시덕양구 덕은동 269-4전,서울특별시 마포구 합정동 422도,5.0,49.0,29.0,5.0,9.0,0.0
3844,11,0.0042,0.76,0.0125,0.0444,77.0,52.0,서울,마포구,2023,2,8,월드컵로(북→남),경기도 고양시덕양구 덕은동 269-4전,서울특별시 마포구 합정동 422도,5.0,49.0,29.0,5.0,9.0,0.0
3845,11,0.0045,0.78,0.0213,0.0318,71.0,53.0,서울,동대문구,2023,2,8,답십리로(동→서),서울특별시 동대문구 장안동 7-16 천,서울특별시 동대문구 전농동 625-1 도,5.0,66.0,29.0,5.0,1.0,0.0
3846,11,0.0038,0.81,0.0109,0.0444,71.0,50.0,서울,동대문구,2023,2,8,답십리로(동→서),서울특별시 동대문구 장안동 7-16 천,서울특별시 동대문구 전농동 625-1 도,5.0,66.0,29.0,5.0,1.0,0.0
3847,10,0.0037,0.78,0.0214,0.0274,85.0,64.0,서울,동대문구,2023,2,8,천호대로(서→동),서울특별시 동대문구 신설동 85-1도,서울특별시 동대문구 장안동 204-17 천,5.0,62.0,41.0,5.0,41.0,0.0
3848,10,0.0035,0.91,0.009,0.0394,81.0,65.0,서울,동대문구,2023,2,8,천호대로(서→동),서울특별시 동대문구 신설동 85-1도,서울특별시 동대문구 장안동 204-17 천,5.0,62.0,41.0,5.0,41.0,0.0
3849,15,0.0024,0.53,0.0338,0.0309,72.0,56.0,서울,은평구,2023,2,7,진흥로(서→동),서울특별시 은평구 역촌동 85-42도,서울특별시 은평구 불광동 산42-1임,9.0,56.0,13.0,5.0,7.0,0.0
3850,14,0.0024,0.55,0.0284,0.0347,83.0,58.0,서울,은평구,2023,2,7,서오릉로(남→북),서울특별시 은평구 응암동 82-31도,서울특별시 은평구 구산동 산 131-18 임,9.0,56.0,15.0,5.0,38.0,0.0
3851,14,0.0024,0.55,0.0284,0.0347,83.0,58.0,서울,은평구,2023,2,7,응암로(남→북),서울특별시 은평구 응암동 604-8도,서울특별시 은평구 역촌동 17-55천,8.0,57.0,10.0,5.0,29.0,0.0
3852,14,0.0024,0.55,0.0284,0.0347,83.0,58.0,서울,은평구,2023,2,7,백련산로(북→남),서울특별시 은평구 응암동 84-14도,서울특별시 은평구 응암동 691도,8.0,58.0,10.0,5.0,14.0,0.0
3853,14,0.0024,0.55,0.0284,0.0347,83.0,58.0,서울,은평구,2023,2,7,가좌로(북→남),서울특별시 은평구 신사동 산48-7 임,서울특별시 은평구 응암동 691도,8.0,58.0,11.0,5.0,0.0,0.0
3854,13,0.0025,0.56,0.0248,0.0368,80.0,57.0,서울,은평구,2023,2,7,은평로(동→서),서울특별시 은평구 녹번동 55도,서울특별시 은평구 신사동 41-3도,8.0,57.0,11.0,5.0,37.0,0.0
3855,13,0.0025,0.56,0.0248,0.0368,80.0,57.0,서울,은평구,2023,2,7,통일로(북→남),서울특별시 은평구 진관동 75-1도,서울특별시 은평구 응암동 32-1도,8.0,59.0,11.0,5.0,13.0,0.0
3856,13,0.0025,0.56,0.0248,0.0368,80.0,57.0,서울,은평구,2023,2,7,북한산로(동→서),서울특별시 은평구 진관동 288-3천,서울특별시 은평구 진관동 72-4도,7.0,61.0,11.0,5.0,3.0,0.0
3857,12,0.0038,0.97,0.0085,0.0607,84.0,56.0,서울,관악구,2023,2,7,관악로(남→북),서울특별시 관악구 신림동 145-6 도,서울특별시 관악구 봉천동 1000-4도,7.0,67.0,15.0,5.0,54.0,0.0
3858,12,0.0025,0.73,0.0115,0.0526,87.0,62.0,서울,은평구,2023,2,7,진관1로(서→동),서울특별시 은평구 진관동 234-30도,서울특별시 은평구 진관동 159-9답,7.0,61.0,11.0,5.0,50.0,0.0
3859,12,0.0038,0.97,0.0085,0.0607,84.0,56.0,서울,관악구,2023,2,7,남부순환로(서→동),서울특별시 관악구 신림동 1674-6도,서울특별시 동작구 사당동 1112도,7.0,70.0,8.0,5.0,27.0,0.0
3860,12,0.0031,0.92,0.0076,0.0642,89.0,75.0,서울,금천구,2023,2,7,독산로(남→북),서울특별시 금천구 시흥동 1000-92도,서울특별시 금천구 독산동 996도,7.0,71.0,22.0,5.0,9.0,0.0
3861,12,0.0042,1.0,0.0053,0.0665,89.0,56.0,서울,금천구,2023,2,7,독산로(남→북),서울특별시 금천구 시흥동 1000-92도,서울특별시 금천구 독산동 996도,7.0,71.0,22.0,5.0,9.0,0.0
3862,11,0.0036,1.15,0.0042,0.0684,83.0,73.0,서울,금천구,2023,2,7,시흥대로(북→남),서울특별시 관악구 신림동 1674-6도,서울특별시 금천구 시흥동 1001-42도,7.0,73.0,27.0,5.0,39.0,0.0
3863,11,0.0041,1.18,0.0025,0.0764,91.0,59.0,서울,금천구,2023,2,7,시흥대로(북→남),서울특별시 관악구 신림동 1674-6도,서울특별시 금천구 시흥동 1001-42도,7.0,73.0,27.0,5.0,39.0,0.0
3864,11,0.0026,0.9,0.0063,0.0639,75.0,57.0,서울,은평구,2023,2,7,연서로(남→북),서울특별시 은평구 역촌동 85-42도,서울특별시 은평구 진관동 2-23도,5.0,66.0,10.0,5.0,29.0,0.0
3865,11,0.0026,0.9,0.0063,0.0639,75.0,57.0,서울,은평구,2023,2,7,증산로(남→북),서울특별시 은평구 수색동 46-40철,서울특별시 은평구 신사동 22-15도,6.0,67.0,6.0,5.0,17.0,0.0
3866,11,0.0026,0.9,0.0063,0.0639,75.0,57.0,서울,은평구,2023,2,7,수색로(서→동),서울특별시 은평구 수색동 293-61구,서울특별시 은평구 증산동 239도,4.0,71.0,2.0,5.0,3.0,0.0
3867,10,0.0037,0.91,0.0039,0.0479,91.0,65.0,서울,구로구,2023,2,7,서해안로(서→동),서울특별시 구로구 항동 산50-10 도,서울특별시 구로구 개봉동 237-12 철,4.0,90.0,6.0,5.0,45.0,0.0
3868,10,0.0037,0.91,0.0039,0.0479,91.0,65.0,서울,구로구,2023,2,7,경인로(동→서),서울특별시 구로구 신도림동 330-7도,서울특별시 구로구 온수동 44-23 도,5.0,88.0,6.0,5.0,19.0,0.0
3869,10,0.0037,0.91,0.0039,0.0479,91.0,65.0,서울,구로구,2023,2,7,구로중앙로(남→북),서울특별시 구로구 구로동 147-5 도,서울특별시 양천구 신정동 330-8제,4.0,89.0,1.0,5.0,9.0,0.0
3870,12,0.0025,0.4,0.0163,0.02,42.0,18.0,서울,강동구,2023,2,2,올림픽로(남→북),서울특별시 강동구 성내동 472도,서울특별시 강동구 암사동 98-20도,1.0,40.0,489.0,1.0,12.0,0.0
3871,12,0.0037,0.53,0.0106,0.0344,59.0,21.0,서울,강동구,2023,2,2,올림픽로(남→북),서울특별시 강동구 성내동 472도,서울특별시 강동구 암사동 98-20도,1.0,40.0,489.0,1.0,12.0,0.0
3872,11,0.0024,0.35,0.0205,0.0139,45.0,20.0,서울,강동구,2023,2,2,천호대로(동→서),서울특별시 강동구 상일동 394-4도,서울특별시 강동구 천호동 527-3천,1.0,41.0,166.0,2.0,52.0,0.0
3873,11,0.0035,0.54,0.0104,0.0335,54.0,21.0,서울,강동구,2023,2,2,천호대로(동→서),서울특별시 강동구 상일동 394-4도,서울특별시 강동구 천호동 527-3천,1.0,41.0,166.0,2.0,52.0,0.0
3874,14,0.0037,0.45,0.0155,0.0319,42.0,17.0,서울,서대문구,2023,1,31,연희로(남→북),서울특별시 서대문구 창천동 516도,서울특별시 서대문구 홍은동 226-4도,7.0,50.0,18.0,5.0,31.0,0.0
3875,14,0.0037,0.45,0.0155,0.0319,42.0,17.0,서울,서대문구,2023,1,31,모래내로(서→동),서울특별시 서대문구 남가좌동 110-4천,서울특별시 서대문구 홍제동 161-1 도,7.0,51.0,9.0,5.0,5.0,0.0
3876,13,0.0037,0.47,0.0121,0.0346,41.0,19.0,서울,서대문구,2023,1,31,신촌로(동→서),서울특별시 서대문구 충정로3가 58-6 도,서울특별시 마포구 동교동 191-2도,7.0,47.0,13.0,5.0,47.0,0.0
3877,13,0.0033,0.45,0.0196,0.0281,42.0,20.0,서울,송파구,2023,1,31,오금로(서→동),서울특별시 송파구 신천동 15도,서울특별시 송파구 거여동 산63-2 구,7.0,48.0,37.0,5.0,33.0,0.0
3878,13,0.0049795841209829,0.8956899810964083,0.005226843100189,0.0536869565217391,64.33837429111531,41.20415879017013,서울,중구,2023,1,31,을지로(동→서),서울특별시 중구 신당동 226-4도,서울특별시 중구 소공동 100도,5.0,48.0,11.0,5.0,26.0,0.0
3879,13,0.0046,0.69,0.008,0.0416,39.0,20.0,서울,중구,2023,1,31,을지로(동→서),서울특별시 중구 신당동 226-4도,서울특별시 중구 소공동 100도,5.0,48.0,11.0,5.0,26.0,0.0
3880,13,0.0033,0.45,0.0196,0.0281,42.0,20.0,서울,송파구,2023,1,31,송파대로(남→북),서울특별시 송파구 장지동 596-21도,서울특별시 광진구 자양동 753-2도,7.0,47.0,163.0,2.0,10.0,0.0
3881,13,0.0049795841209829,0.8956899810964083,0.005226843100189,0.0536869565217391,64.33837429111531,41.20415879017013,서울,중구,2023,1,31,퇴계로(서→동),서울특별시 중구 봉래동2가 130도,서울특별시 중구 황학동 2542도,5.0,48.0,11.0,5.0,7.0,0.0
3882,13,0.0046,0.69,0.008,0.0416,39.0,20.0,서울,중구,2023,1,31,퇴계로(서→동),서울특별시 중구 봉래동2가 130도,서울특별시 중구 황학동 2542도,5.0,48.0,11.0,5.0,7.0,0.0
3883,12,0.0049778827977315,0.8953308128544424,0.0052457466918714,0.0536608695652173,64.44990548204159,41.22117202268432,서울,중구,2023,1,31,세종대로(북→남),서울특별시 중구 태평로1가 63-17도,서울특별시 중구 남대문로5가 67-2대,4.0,49.0,21.0,5.0,57.0,0.0
3884,12,0.0042,0.73,0.0057,0.044,40.0,20.0,서울,중구,2023,1,31,세종대로(북→남),서울특별시 중구 태평로1가 63-17도,서울특별시 중구 남대문로5가 67-2대,4.0,49.0,21.0,5.0,57.0,0.0
3885,12,0.0038,0.47,0.012,0.0339,37.0,17.0,서울,서대문구,2023,1,31,통일로(북→남),서울특별시 서대문구 홍은동 164-46도,서울특별시 서대문구 홍제동 47-32구,4.0,50.0,1.0,5.0,40.0,0.0
3886,12,0.0026,0.68,0.0172,0.0295,30.0,10.0,서울,은평구,2023,1,31,통일로(북→남),서울특별시 은평구 진관동 75-1도,서울특별시 은평구 응암동 32-1도,4.0,51.0,1.0,5.0,24.0,0.0
3887,12,0.004,0.58,0.0071,0.0453,41.0,20.0,서울,강남구,2023,1,31,영동대로(북→남),서울특별시 광진구 자양동 158-17천,서울특별시 강남구 개포동 146-5 도,5.0,53.0,111.0,3.0,18.0,0.0
3888,12,0.0043,0.86,0.0039,0.0441,49.0,23.0,서울,강남구,2023,1,31,영동대로(북→남),서울특별시 광진구 자양동 158-17천,서울특별시 강남구 개포동 146-5 도,5.0,53.0,111.0,3.0,18.0,0.0
3889,12,0.004,0.58,0.0071,0.0453,41.0,20.0,서울,강남구,2023,1,31,도산대로(서→동),서울특별시 강남구 논현동 280 도,서울특별시 강남구 청담동 77-4 도,4.0,54.0,5.0,5.0,6.0,0.0
3890,12,0.0043,0.86,0.0039,0.0441,49.0,23.0,서울,강남구,2023,1,31,도산대로(서→동),서울특별시 강남구 논현동 280 도,서울특별시 강남구 청담동 77-4 도,4.0,54.0,5.0,5.0,6.0,0.0
3891,11,0.0026,0.67,0.0213,0.0239,30.0,10.0,서울,은평구,2023,1,31,연서로(남→북),서울특별시 은평구 역촌동 85-42도,서울특별시 은평구 진관동 2-23도,4.0,51.0,8.0,5.0,50.0,0.0
3892,11,0.0037,0.57,0.0071,0.0445,35.0,15.0,서울,강남구,2023,1,31,테헤란로(동→서),서울특별시 강남구 삼성동 172-66 도,서울특별시 강남구 역삼동 858 도,4.0,53.0,7.0,5.0,47.0,0.0
3893,11,0.0041,0.82,0.004,0.0483,43.0,18.0,서울,강남구,2023,1,31,테헤란로(동→서),서울특별시 강남구 삼성동 172-66 도,서울특별시 강남구 역삼동 858 도,4.0,53.0,7.0,5.0,47.0,0.0
3894,11,0.0031,0.56,0.0086,0.0404,51.0,18.0,서울,서초구,2023,1,31,서초대로(서→동),서울특별시 서초구 방배동 2989도,서울특별시 서초구 서초동 1373도,3.0,56.0,1.0,5.0,12.0,0.0
3895,11,0.0044,0.52,0.0105,0.0372,53.0,17.0,서울,서초구,2023,1,31,서초대로(서→동),서울특별시 서초구 방배동 2989도,서울특별시 서초구 서초동 1373도,3.0,56.0,1.0,5.0,12.0,0.0
3896,11,0.0032,0.56,0.0106,0.0334,37.0,22.0,서울,마포구,2023,1,31,성암로(동→서),서울특별시 마포구 연남동 448-4천,서울특별시 마포구 상암동 862전,3.0,53.0,3.0,5.0,4.0,0.0
3897,11,0.0043,0.67,0.0078,0.041,42.0,21.0,서울,마포구,2023,1,31,성암로(동→서),서울특별시 마포구 연남동 448-4천,서울특별시 마포구 상암동 862전,3.0,53.0,3.0,5.0,4.0,0.0
3898,10,0.0033,0.69,0.0067,0.0372,34.0,17.0,서울,마포구,2023,1,31,와우산로(남→북),서울특별시 마포구 상수동 283-2도,서울특별시 마포구 동교동 191-2도,2.0,54.0,5.0,5.0,41.0,0.0
3899,10,0.0039,0.66,0.0056,0.0417,41.0,18.0,서울,마포구,2023,1,31,와우산로(남→북),서울특별시 마포구 상수동 283-2도,서울특별시 마포구 동교동 191-2도,2.0,54.0,5.0,5.0,41.0,0.0
3900,10,0.0031,0.65,0.0051,0.0464,68.0,18.0,서울,서초구,2023,1,31,강남대로(북→남),서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,3.0,57.0,10.0,5.0,30.0,0.0
3901,10,0.0044,0.58,0.0066,0.0403,40.0,20.0,서울,서초구,2023,1,31,강남대로(북→남),서울특별시 서초구 잠원동 77 도,서울특별시 서초구 양재동 238도,3.0,57.0,10.0,5.0,30.0,0.0
3902,10,0.0033,0.69,0.0067,0.0372,34.0,17.0,서울,마포구,2023,1,31,월드컵로(북→남),경기도 고양시덕양구 덕은동 269-4전,서울특별시 마포구 합정동 422도,2.0,54.0,3.0,5.0,12.0,0.0
3903,10,0.0039,0.66,0.0056,0.0417,41.0,18.0,서울,마포구,2023,1,31,월드컵로(북→남),경기도 고양시덕양구 덕은동 269-4전,서울특별시 마포구 합정동 422도,2.0,54.0,3.0,5.0,12.0,0.0
3904,11,0.0031,0.48,0.0167,0.0299,37.0,19.0,서울,중랑구,2023,1,30,동일로(북→남),서울특별시 중랑구 묵동 329천,서울특별시 중랑구 면목동 718-1답,3.0,37.0,337.0,1.0,28.0,0.0
3905,11,0.0031,0.48,0.0167,0.0299,37.0,19.0,서울,중랑구,2023,1,30,신내로(남→북),서울특별시 중랑구 망우동 534-6도,서울특별시 중랑구 묵동 26-1 천,2.0,40.0,256.0,1.0,15.0,0.0
3906,10,0.0032,0.56,0.0116,0.0347,37.0,15.0,서울,중랑구,2023,1,30,망우로(서→동),서울특별시 중랑구 상봉동 474-26천,서울특별시 중랑구 망우동 산52-4임,1.0,40.0,49.0,5.0,51.0,0.0
3907,10,0.0035,0.59,0.0103,0.0371,41.0,18.0,서울,광진구,2023,1,30,천호대로(동→서),서울특별시 광진구 광장동 557-1천,서울특별시 광진구 중곡동 680-16제,2.0,43.0,274.0,1.0,34.0,0.0
3908,10,0.0035,0.59,0.0103,0.0371,41.0,18.0,서울,광진구,2023,1,30,아차산로(서→동),서울특별시 광진구 자양동 23-11구,서울특별시 광진구 광장동 2-6임,1.0,45.0,76.0,4.0,20.0,0.0
3909,11,0.003,0.3,0.0252,0.0093,33.0,14.0,서울,마포구,2023,1,20,성암로(동→서),서울특별시 마포구 연남동 448-4천,서울특별시 마포구 상암동 862전,-3.0,34.0,264.0,1.0,40.0,0.0
3910,11,0.0028,0.39,0.0192,0.0198,50.0,9.0,서울,마포구,2023,1,20,성암로(동→서),서울특별시 마포구 연남동 448-4천,서울특별시 마포구 상암동 862전,-3.0,34.0,264.0,1.0,40.0,0.0
3911,11,0.0045270321361058,0.8001512287334593,0.0102551984877126,0.0467478260869565,94.00567107750472,45.7296786389414,서울,중구,2023,1,20,세종대로(북→남),서울특별시 중구 태평로1가 63-17도,서울특별시 중구 남대문로5가 67-2대,-3.0,38.0,162.0,2.0,8.0,0.0
3912,11,0.0028,0.29,0.0275,0.0095,35.0,3.0,서울,중구,2023,1,20,세종대로(북→남),서울특별시 중구 태평로1가 63-17도,서울특별시 중구 남대문로5가 67-2대,-3.0,38.0,162.0,2.0,8.0,0.0
3913,10,0.0028,0.32,0.0202,0.0121,62.0,8.0,서울,양천구,2023,1,20,목동서로(북→남),서울특별시 양천구 목동 910-2제,서울특별시 양천구 신정동 324-4도,-3.0,42.0,210.0,1.0,55.0,0.0
3914,10,0.0045253308128544,0.7997920604914934,0.010274102079395,0.0467217391304347,94.117202268431,45.746691871455575,서울,중구,2023,1,20,을지로(동→서),서울특별시 중구 신당동 226-4도,서울특별시 중구 소공동 100도,-3.0,38.0,116.0,3.0,54.0,0.0
3915,10,0.0028,0.28,0.0253,0.0109,56.0,5.0,서울,중구,2023,1,20,을지로(동→서),서울특별시 중구 신당동 226-4도,서울특별시 중구 소공동 100도,-3.0,38.0,116.0,3.0,54.0,0.0
3916,10,0.0028,0.32,0.0202,0.0121,62.0,8.0,서울,양천구,2023,1,20,목동동로(서→동),서울특별시 양천구 신정동 574-1도,서울특별시 양천구 목동 910-2제,-3.0,41.0,95.0,4.0,38.0,0.0
3917,10,0.0045253308128544,0.7997920604914934,0.010274102079395,0.0467217391304347,94.117202268431,45.746691871455575,서울,중구,2023,1,20,퇴계로(서→동),서울특별시 중구 봉래동2가 130도,서울특별시 중구 황학동 2542도,-3.0,37.0,195.0,2.0,28.0,0.0
3918,10,0.0028,0.28,0.0253,0.0109,56.0,5.0,서울,중구,2023,1,20,퇴계로(서→동),서울특별시 중구 봉래동2가 130도,서울특별시 중구 황학동 2542도,-3.0,37.0,195.0,2.0,28.0,0.0
3919,9,0.0025,0.33,0.0209,0.0133,70.0,15.0,서울,마포구,2023,1,20,와우산로(남→북),서울특별시 마포구 상수동 283-2도,서울특별시 마포구 동교동 191-2도,-3.0,38.0,257.0,1.0,59.0,0.0
3920,9,0.0031,0.4,0.0139,0.0184,103.0,18.0,서울,마포구,2023,1,20,와우산로(남→북),서울특별시 마포구 상수동 283-2도,서울특별시 마포구 동교동 191-2도,-3.0,38.0,257.0,1.0,59.0,0.0
3921,9,0.0025,0.33,0.0209,0.0133,70.0,15.0,서울,마포구,2023,1,20,월드컵로(북→남),경기도 고양시덕양구 덕은동 269-4전,서울특별시 마포구 합정동 422도,-2.0,38.0,57.0,4.0,35.0,0.0
3922,9,0.0031,0.4,0.0139,0.0184,103.0,18.0,서울,마포구,2023,1,20,월드컵로(북→남),경기도 고양시덕양구 덕은동 269-4전,서울특별시 마포구 합정동 422도,-2.0,38.0,57.0,4.0,35.0,0.0
3923,13,0.0039,0.8,0.0071,0.0451,75.0,39.0,서울,성북구,2023,1,19,정릉로(동→서),서울특별시 성북구 하월곡동 104-134 천,서울특별시 성북구 정릉동 산87-1 임,4.0,61.0,8.0,5.0,26.0,0.0
3924,13,0.0035,0.8,0.0053,0.049,75.0,37.0,서울,성북구,2023,1,19,정릉로(동→서),서울특별시 성북구 하월곡동 104-134 천,서울특별시 성북구 정릉동 산87-1 임,4.0,61.0,8.0,5.0,26.0,0.0
3925,13,0.0039,0.8,0.0071,0.0451,75.0,39.0,서울,성북구,2023,1,19,화랑로(동→서),서울특별시 성북구 석관동 375천,서울특별시 성북구 장위동 2-2도,4.0,59.0,12.0,5.0,19.0,0.0
3926,13,0.0035,0.8,0.0053,0.049,75.0,37.0,서울,성북구,2023,1,19,화랑로(동→서),서울특별시 성북구 석관동 375천,서울특별시 성북구 장위동 2-2도,4.0,59.0,12.0,5.0,19.0,0.0
3927,13,0.0039,0.8,0.0071,0.0451,75.0,39.0,서울,성북구,2023,1,19,한천로(북→남),서울특별시 성북구 장위동 311-42 천,서울특별시 성북구 석관동 43-1도,3.0,59.0,20.0,5.0,1.0,0.0
3928,13,0.0035,0.8,0.0053,0.049,75.0,37.0,서울,성북구,2023,1,19,한천로(북→남),서울특별시 성북구 장위동 311-42 천,서울특별시 성북구 석관동 43-1도,3.0,59.0,20.0,5.0,1.0,0.0
3929,12,0.0037,0.83,0.0057,0.0444,68.0,33.0,서울,성북구,2023,1,19,돌곶이로(남→북),서울특별시 성북구 석관동 332-5도,서울특별시 성북구 장위동 310-22 도,3.0,60.0,90.0,4.0,48.0,0.0
3930,12,0.0036,0.87,0.0043,0.0479,65.0,34.0,서울,성북구,2023,1,19,돌곶이로(남→북),서울특별시 성북구 석관동 332-5도,서울특별시 성북구 장위동 310-22 도,3.0,60.0,90.0,4.0,48.0,0.0
3931,12,0.0037,0.83,0.0057,0.0444,68.0,33.0,서울,성북구,2023,1,19,보문로(북→남),서울특별시 성북구 동소문동5가 50-25도,서울특별시 성북구 보문동7가 119-1도,2.0,59.0,21.0,5.0,24.0,0.0
3932,12,0.0036,0.87,0.0043,0.0479,65.0,34.0,서울,성북구,2023,1,19,보문로(북→남),서울특별시 성북구 동소문동5가 50-25도,서울특별시 성북구 보문동7가 119-1도,2.0,59.0,21.0,5.0,24.0,0.0
3933,13,0.0038,0.49,0.0212,0.024,81.0,22.0,서울,성동구,2023,1,18,고산자로(북→남),서울특별시 성동구 마장동 610-10천,서울특별시 성동구 성수동1가 701-1천,4.0,29.0,78.0,4.0,38.0,0.0
3934,13,0.0034,0.68,0.0138,0.0374,112.0,32.0,서울,성동구,2023,1,18,고산자로(북→남),서울특별시 성동구 마장동 610-10천,서울특별시 성동구 성수동1가 701-1천,4.0,29.0,78.0,4.0,38.0,0.0
3935,13,0.0041,0.51,0.0261,0.0193,80.0,25.0,서울,동대문구,2023,1,18,서울시립대로(북→남),서울특별시 동대문구 전농동 150-84 도,서울특별시 동대문구 답십리동 524-1도,3.0,29.0,131.0,3.0,26.0,0.0
3936,13,0.0034,0.6,0.0135,0.035,79.0,31.0,서울,동대문구,2023,1,18,서울시립대로(북→남),서울특별시 동대문구 전농동 150-84 도,서울특별시 동대문구 답십리동 524-1도,3.0,29.0,131.0,3.0,26.0,0.0
3937,13,0.0041,0.51,0.0261,0.0193,80.0,25.0,서울,동대문구,2023,1,18,답십리로(동→서),서울특별시 동대문구 장안동 7-16 천,서울특별시 동대문구 전농동 625-1 도,2.0,38.0,73.0,4.0,7.0,0.0
3938,13,0.0034,0.6,0.0135,0.035,79.0,31.0,서울,동대문구,2023,1,18,답십리로(동→서),서울특별시 동대문구 장안동 7-16 천,서울특별시 동대문구 전농동 625-1 도,2.0,38.0,73.0,4.0,7.0,0.0
3939,12,0.0041,0.63,0.0169,0.0301,76.0,26.0,서울,동대문구,2023,1,18,천호대로(서→동),서울특별시 동대문구 신설동 85-1도,서울특별시 동대문구 장안동 204-17 천,2.0,44.0,53.0,4.0,12.0,0.0
3940,12,0.0035,0.65,0.0097,0.0388,80.0,30.0,서울,동대문구,2023,1,18,천호대로(서→동),서울특별시 동대문구 신설동 85-1도,서울특별시 동대문구 장안동 204-17 천,2.0,44.0,53.0,4.0,12.0,0.0
3941,11,0.0039,0.72,0.0116,0.0347,67.0,34.0,서울,종로구,2023,1,18,종로(서→동),서울특별시 종로구 세종로 1-68도,서울특별시 종로구 숭인동 1474도,1.0,42.0,28.0,5.0,53.0,0.0
3942,11,0.0038,0.69,0.0153,0.0301,68.0,19.0,서울,종로구,2023,1,18,종로(서→동),서울특별시 종로구 세종로 1-68도,서울특별시 종로구 숭인동 1474도,1.0,42.0,28.0,5.0,53.0,0.0
