지역명,도로명,차선,도로등급,도로유형,최고속도,링크연장,업데이트
동대문구,사가정로,3,104,0,40,529.848625032131,20230519
중구,퇴계로,3,104,0,50,206.319567647778,20230519
종로구,세종대로,5,104,0,50,65.65536748959,20230519
동작구,장승배기로10길,1,104,0,30,605.096017347121,20230519
영등포구,노들로,2,104,0,50,221.644414562262,20230519
구로구,금오로,2,106,0,60,316.623939221584,20230519
구로구,개봉로,3,106,3,50,41.193601411062,20230519
광진구,아차산로,3,104,0,50,367.454065748469,20230519
중구,퇴계로,2,104,0,50,63.092010559296,20230519
용산구,원효로,3,104,0,50,62.32629135471,20230519
중구,통일로,4,104,0,50,187.632321134548,20230519
금천구,서부간선도로,2,103,0,80,246.623604318797,20230519
동작구,등용로,1,104,0,30,147.545651270039,20230519
은평구,연서로4길,1,104,0,10,244.451251190887,20230519
송파구,송이로,2,104,0,50,96.500627280995,20230519
동대문구,동부간선도로,1,102,0,40,300.629066564182,20230519
영등포구,신월여의지하도로,2,102,2,60,1313.75056798439,20230519
마포구,내부순환로,1,102,0,40,358.292067526338,20230519
중구,을지로,3,104,0,50,254.265618451138,20230519
용산구,대사관로34길,2,104,0,30,396.581748216247,20230519
영등포구,버드나루로3길,1,104,0,10,196.110159591129,20230519
중구,퇴계로,1,104,0,30,86.641279841943,20230519
중구,세종대로7길,1,104,0,30,233.255817073886,20230519
강남구,학동로,3,104,0,50,140.804435934399,20230519
강동구,올림픽대로,4,102,0,80,776.295213376119,20230519
종로구,종로,2,103,0,50,145.304527421436,20230519
강서구,마곡중앙5로1길,1,104,0,30,123.884644599044,20230519
송파구,마천로,2,104,0,40,187.524977109349,20230519
서초구,사평대로,4,104,0,50,35.29212767161,20230519
강북구,오패산로,1,104,0,30,574.300706847625,20230519
서초구,경부고속도로,1,101,0,40,214.917091769759,20230519
영등포구,도림로,3,104,0,50,63.986533659997,20230519
영등포구,올림픽대로,2,102,0,50,235.61211732216,20230519
중구,소파로,2,104,0,30,130.97708765207,20230519
관악구,인헌길,1,104,0,50,75.707624688462,20230519
강서구,강서로17길,1,104,0,30,192.905559455184,20230519
강북구,오현로,1,104,0,30,37.904460377932,20230519
강서구,개화동로,4,103,0,50,90.648370831688,20230519
송파구,백제고분로36길,1,104,0,50,198.105412761909,20230519
송파구,수도권제1순환고속도로,2,101,0,50,82.479509318633,20230519
성동구,고산자로,3,104,0,50,56.067162774554,20230519
종로구,청와대로,1,104,0,40,498.267260212367,20230519
종로구,종로5길,1,104,0,30,122.695889794711,20230519
구로구,디지털로27길,1,104,0,30,209.597238204756,20230519
구로구,오류로,1,104,0,30,93.279243461368,20230519
동대문구,망우로,3,103,0,50,36.559238306879,20230519
관악구,봉천로,3,104,0,50,252.210076594905,20230519
서대문구,수색로,3,104,0,50,295.533457193427,20230519
중구,세종대로,5,104,0,50,66.44636356023,20230519
서초구,과천대로,4,104,0,50,1162.77613828,20230519
강서구,올림픽대로,4,102,3,80,543.083351497901,20230519
강남구,일원로3길,1,104,0,30,313.682407845931,20230519
동대문구,한빛로,1,104,0,30,392.582766475071,20230519
동대문구,왕산로,3,103,0,50,298.8596510307,20230519
종로구,세종대로,5,103,0,50,101.762282839595,20230519
양천구,목동남로,2,104,0,30,256.008307437133,20230519
강동구,올림픽로98길,1,104,0,40,156.5530740609,20230519
송파구,동남로29길,1,104,3,30,77.298672697242,20230519
송파구,양재대로72길,1,104,0,30,233.080843644604,20230519
영등포구,국회대로62길,1,104,0,40,108.28890866957,20230519
강서구,방화대로47가길,1,104,0,30,256.383384517182,20230519
금천구,시흥대로4길,1,104,0,30,43.478576934618,20230519
금천구,시흥대로2가길,1,104,0,30,55.889697688161,20230519
영등포구,디지털로,2,104,0,50,305.395836401624,20230519
동작구,상도로,2,104,0,60,175.377323088078,20230519
송파구,문정로,2,104,0,30,217.671009703657,20230519
영등포구,성산로,3,103,0,80,152.829603722758,20230519
종로구,삼청로,2,104,0,40,394.111297327017,20230519
강남구,압구정로,3,104,0,50,110.068203510288,20230519
종로구,율곡로,3,104,0,50,83.927981005019,20230519
중랑구,동일로,3,103,0,50,57.840901529547,20230519
영등포구,여의동로,2,104,0,50,213.379088731196,20230519
영등포구,여의대방로43라길,1,104,0,30,43.053315777777,20230519
동작구,사당로,2,104,0,50,203.724810746856,20230519
종로구,청계천로,2,104,0,50,166.742025729185,20230519
양천구,강서로,1,104,0,10,101.52681512454,20230519
강남구,분당내곡간도시고속화도로,2,102,0,80,96.85806866513,20230519
서초구,방배천로,1,104,0,30,82.761998959294,20230519
마포구,증산로,4,103,0,50,76.156622645126,20230519
강서구,국회대로7길,1,104,0,40,293.316926942948,20230519
구로구,남부순환로,3,104,0,50,131.122706361922,20230519
송파구,송파대로28길,1,104,0,30,168.426969703871,20230519
금천구,서부간선도로,2,103,2,50,304.086834967844,20230519
구로구,개봉로23가길,1,104,0,50,124.856334022274,20230519
강남구,밤고개로1길,1,104,0,30,299.367548582249,20230519
강남구,선릉로120길,2,104,0,30,136.023495859498,20230519
구로구,구로중앙로39길,1,104,0,20,271.343956401384,20230519
영등포구,영중로,3,104,0,50,55.813976927075,20230519
강서구,마곡서로,1,104,0,30,82.443159196693,20230519
동작구,흑석로,2,104,0,50,76.412169644917,20230519
노원구,월계로,1,104,0,50,126.473865699417,20230519
양천구,남부순환로72길,2,104,0,30,44.153780280022,20230519
양천구,신정이펜1로,3,104,0,30,180.21003972342,20230519
중구,청구로,1,104,0,30,291.66996184658,20230519
강북구,한천로,3,104,0,50,98.426492166259,20230519
송파구,강동대로,5,104,0,50,242.941161147448,20230519
강동구,아리수로93가길,1,107,0,30,320.440226886726,20230519
중구,통일로,4,104,0,50,56.799690192033,20230519
성북구,도봉로,3,104,0,50,69.248156664278,20230519
노원구,동일로,3,103,0,50,57.036025400722,20230519
강남구,선릉로145길,1,104,0,30,189.41025127739,20230519
노원구,월계로,3,104,0,50,81.840685785354,20230519
금천구,시흥대로2가길,1,104,0,30,55.889790385601,20230519
양천구,오목로,4,104,0,50,179.287585308578,20230519
관악구,관악로40길,1,104,0,30,524.821456071341,20230519
용산구,새창로,2,104,0,50,99.945066917616,20230519
종로구,비봉길,1,104,0,30,90.957157188741,20230519
구로구,새말로,2,104,0,30,174.860334660234,20230519
동작구,양녕로,1,104,0,50,66.406247966859,20230519
강서구,개화동로,5,103,0,50,227.263231510448,20230519
서초구,서초중앙로,3,104,0,60,365.550563929089,20230519
영등포구,양화한강공원.내부도로,1,104,2,30,156.041853119452,20230519
강남구,자곡로,2,104,0,30,377.053066147215,20230519
강북구,한천로,3,104,0,50,186.57286695534,20230519
마포구,월드컵북로42길,1,104,0,50,206.19006055882,20230519
양천구,안양천로,2,104,0,50,408.311594131502,20230519
도봉구,마들로,2,104,0,30,254.369325117014,20230519
중구,통일로4길,1,104,0,50,106.351757504727,20230519
송파구,송파대로,4,103,3,60,281.50818136584,20230519
종로구,세종대로,6,104,0,50,65.997979428141,20230519
강남구,테헤란로115길,2,104,0,30,600.539602529737,20230519
양천구,신월로,3,104,0,50,198.66921360468,20230519
동작구,노들로,1,104,0,60,112.279002543878,20230519
동대문구,외대역동로,1,104,0,30,449.420192963477,20230519
은평구,통일로,3,103,0,50,94.956092323114,20230519
송파구,올림픽로43길,1,104,0,40,358.371653251119,20230519
강동구,올림픽로,2,104,0,50,279.281302575733,20230519
강남구,양재천로,1,104,0,30,995.166611177283,20230519
마포구,성암로,2,104,0,30,197.368239198039,20230519
성동구,뚝섬로5길,1,104,0,30,98.223024218385,20230519
송파구,올림픽로35다길,2,104,0,30,306.772294331084,20230519
금천구,독산로,2,104,0,50,219.216590193217,20230519
강북구,월계로37길,1,104,0,30,320.878653500469,20230519
성북구,동소문로,4,104,0,50,164.864211422224,20230519
동대문구,한빛로,1,104,0,40,178.841452663517,20230519
종로구,지봉로,2,104,0,40,92.910627678408,20230519
송파구,석촌호수로,2,104,0,50,145.512853374579,20230519
영등포구,문래로20길,1,104,0,40,105.473566021543,20230519
강동구,고덕로,1,104,0,30,224.922967935361,20230519
서초구,사평대로,4,104,0,50,153.074281091837,20230519
송파구,백제고분로9길,2,104,0,30,45.023197839243,20230519
서초구,태봉로,1,104,0,30,377.580338602243,20230519
금천구,독산로,2,104,0,50,464.781060120382,20230519
강북구,노해로,2,104,0,50,63.522159423327,20230519
강북구,삼양로19길,2,104,0,30,78.579058226819,20230519
용산구,원효로,2,104,0,50,104.569837150443,20230519
양천구,국회대로,2,104,0,50,56.941849193429,20230519
노원구,한글비석로1길,1,104,0,30,387.690245456419,20230519
강남구,논현로87길,1,104,0,10,245.791901950426,20230519
강서구,인천국제공항고속도로,3,101,0,100,1708.92708860321,20230519
구로구,디지털로29길,1,104,0,30,200.641120376555,20230519
금천구,호암로,2,104,0,40,69.948394624515,20230519
강동구,초광로,3,104,0,60,157.442876606714,20230519
도봉구,방학로6길,1,104,0,30,263.49237473889,20230519
강북구,숭인로7길,1,104,0,40,125.418311352592,20230519
강북구,한천로,3,104,0,50,384.728396733856,20230519
도봉구,시루봉로23길,1,104,0,30,362.443037955564,20230519
서초구,헌릉로,4,104,0,50,542.243820643211,20230519
용산구,녹사평대로,2,104,4,50,941.252971443765,20230519
송파구,위례광장로,2,104,0,50,16.310408408062,20230519
성북구,정릉로52길,1,104,0,30,70.619816307528,20230519
영등포구,영중로3길,1,104,0,40,219.779010725157,20230519
금천구,시흥대로,5,104,0,50,617.95917157883,20230519
서대문구,모래내로,2,104,0,30,49.693895664178,20230519
강동구,양재대로,4,107,0,50,182.138149281337,20230519
용산구,후암로,1,104,0,50,485.75417617609,20230519
강남구,헌릉로758길,1,104,0,50,155.898018884813,20230519
서대문구,충정로,1,103,0,50,74.350857654295,20230519
노원구,중계로,2,104,0,30,109.461373724518,20230519
광진구,강변북로,1,102,0,40,328.780094127978,20230519
강동구,천호대로,4,103,0,60,179.533211051651,20230519
중랑구,용마산로,2,104,0,60,164.203490081169,20230519
송파구,올림픽대로,2,102,0,30,341.85815971538,20230519
강서구,마곡중앙10로,1,104,0,30,124.69421046737,20230519
금천구,벚꽃로,2,104,0,40,326.141306908205,20230519
영등포구,은행로,2,104,0,40,148.914674268318,20230519
구로구,부일로9길,1,104,0,30,618.209903041735,20230519
성북구,종암로,4,104,0,50,52.572141430282,20230519
강북구,인수봉로,2,104,0,50,127.306904840814,20230519
동대문구,장한로,3,104,0,60,139.824982224805,20230519
광진구,긴고랑로,2,104,0,50,569.449469891289,20230519
노원구,노원로28길,1,104,0,30,153.506923781931,20230519
구로구,고척로,2,104,0,30,100.062567268773,20230519
성북구,북악산로1길,1,104,0,30,148.60004465515,20230519
동작구,상도로,2,104,0,50,348.84790763153,20230519
관악구,신림로41길,1,104,3,50,35.079171435559,20230519
강남구,학동로,3,104,0,50,163.745685298108,20230519
강남구,도곡로,3,104,0,60,137.020704988536,20230519
강남구,봉은사로,3,104,0,50,528.238388540391,20230519
송파구,성내천로23길,1,104,0,30,408.884713274505,20230519
성북구,월계로,3,104,0,50,903.609273252621,20230519
노원구,동일로237길,1,104,0,30,489.746984387646,20230519
성북구,내부순환도로,3,102,4,70,576.924118307789,20230519
성북구,동소문로44길,1,104,0,40,64.405933143997,20230519
성북구,솔샘로25길.인접길,1,104,0,30,87.919833195784,20230519
성북구,화랑로32길,1,104,0,50,180.28628926244,20230519
구로구,구로중앙로,3,104,0,50,235.155849096501,20230519
송파구,연화로,3,104,0,30,105.565034037465,20230519
중구,새문안로,3,103,0,50,25.268301587942,20230519
용산구,한남대로,3,104,0,50,93.073549330063,20230519
구로구,디지털로27길,1,104,0,30,298.792542260433,20230519
송파구,오금로36길,1,104,0,40,446.581579482067,20230519
성동구,성덕정길,1,104,0,30,261.9584198138,20230519
강서구,방화동로,1,104,0,30,236.664969420892,20230519
송파구,동남로,3,104,0,50,248.471171990691,20230519
송파구,백제고분로,3,104,0,50,151.990604199737,20230519
금천구,기아로,3,104,0,40,34.20003904258,20230519
서초구,양재천로,1,104,0,30,710.336225946727,20230519
강남구,일원로8길,1,104,0,30,63.885358921184,20230519
강남구,삼성로75길,1,104,0,10,384.674118484606,20230519
중구,서소문로11길,1,104,0,30,315.180407154329,20230519
노원구,화랑로,3,104,0,50,124.731622433257,20230519
송파구,동남로,3,104,0,50,143.380556991288,20230519
마포구,성미산로,1,104,0,50,370.352109599938,20230519
마포구,마포대로11길,1,104,0,30,95.302210501155,20230519
성동구,강변북로,3,102,0,40,259.487558876409,20230519
성북구,안암로,2,104,0,50,412.380967302339,20230519
성북구,종암로,4,104,0,50,115.683068249502,20230519
영등포구,가마산로,2,104,0,50,281.57088474179,20230519
강북구,덕릉로,2,104,0,50,71.544240532932,20230519
송파구,오금로64길,1,104,0,30,196.128621234027,20230519
서초구,청계산로7길,1,104,0,30,267.177889350474,20230519
도봉구,마들로,3,104,0,50,137.585071420513,20230519
광진구,뚝섬로,1,104,0,40,237.333214349715,20230519
송파구,양산로,3,104,0,50,38.790446611368,20230519
강서구,남부순환로,2,104,2,50,1149.50679653693,20230519
중구,소공로,4,104,0,50,27.53492040408,20230519
관악구,구암길,1,104,0,30,389.083621160309,20230519
동대문구,장한로26길,1,104,0,30,121.249324328009,20230519
동작구,장승배기로10길,1,104,0,30,601.895672334624,20230519
강동구,올림픽대로,1,102,0,50,49.754508926569,20230519
마포구,토정로,2,104,0,60,29.568777907082,20230519
성동구,성수일로,2,104,0,40,531.619426729806,20230519
도봉구,마들로,1,107,0,30,155.466973012018,20230519
구로구,고척로,2,104,0,30,324.669266051757,20230519
도봉구,도봉로136길,1,104,0,30,158.545010257517,20230519
강북구,도봉로,3,104,0,50,418.143362409966,20230519
송파구,송이로,2,104,0,30,77.783685799298,20230519
마포구,동교로3길,1,104,0,40,171.251201477949,20230519
양천구,오목로,2,104,0,50,278.03519729363,20230519
강남구,자곡로,2,104,0,30,595.418936808306,20230519
영등포구,신길로33길,1,104,0,40,212.379099049381,20230519
서초구,분당내곡간도시고속화도로,1,102,0,50,602.191215336583,20230519
구로구,공원로,1,104,0,30,78.433770005689,20230519
도봉구,우이천로,1,104,0,30,114.461076500032,20230519
강남구,도산대로,4,104,0,50,184.376772343517,20230519
마포구,강변북로,2,102,0,40,313.619987248425,20230519
강서구,올림픽대로,2,102,0,50,395.029593912707,20230519
노원구,동부간선로,1,102,0,60,615.634307944891,20230519
관악구,문성로16길,1,104,0,10,226.794015989767,20230519
강서구,등촌로13아길,1,104,0,30,276.39639093403,20230519
용산구,새창로,2,104,0,30,207.074044879136,20230519
강남구,동부간선도로,3,102,0,80,201.039551710869,20230519
광진구,광나루로,3,104,0,50,397.687235200509,20230519
용산구,두텁바위로,1,104,0,30,1015.01104096817,20230519
마포구,독막로,3,104,0,60,186.783345977475,20230519
은평구,갈현로3나길,1,104,0,10,685.943515199631,20230519
종로구,진흥로,3,104,0,50,157.04569120264,20230519
노원구,동일로243길,2,103,0,60,76.544294171644,20230519
영등포구,선유동1로,2,104,0,60,89.20058421688,20230519
종로구,북악산로,1,104,0,30,125.978524668779,20230519
서대문구,신촌로,4,103,0,50,121.625098365671,20230519
서대문구,독립문로8길,1,104,0,10,335.743747537355,20230519
마포구,대흥로,2,104,0,60,157.312636145748,20230519
강서구,개화길.인접길,1,104,0,30,69.860246194994,20230519
구로구,구로중앙로42길,1,104,0,30,583.75805275639,20230519
송파구,송파대로,3,103,0,50,128.862708325562,20230519
강동구,올림픽대로,2,102,0,40,196.766664886042,20230519
강서구,마곡서로,1,104,0,30,241.167865038766,20230519
용산구,청파로,1,104,0,60,379.585980250482,20230519
성동구,독서당로,2,104,0,50,137.249838404809,20230519
성동구,가람길,1,104,0,30,98.844634761535,20230519
광진구,광나루로56길,3,104,0,40,512.714439176464,20230519
영등포구,여의동로,2,104,0,50,231.033510599523,20230519
구로구,구로동로,2,104,0,50,159.650062961112,20230519
강서구,공항대로59다길,1,104,0,10,152.137274101298,20230519
영등포구,의사당대로,4,104,0,50,149.504146788384,20230519
강동구,구천면로,1,104,0,40,764.339917419793,20230519
동작구,상도로,2,104,0,50,153.395683481593,20230519
양천구,남부순환로88길,1,104,0,30,191.621963587055,20230519
중구,퇴계로,3,104,0,50,242.210238305355,20230519
서초구,매헌로,3,104,0,50,238.401608751568,20230519
금천구,디지털로,2,104,1,50,484.97167531566,20230519
성북구,솔샘로25길.인접길,1,104,0,30,251.520916950542,20230519
송파구,올림픽대로,2,102,0,50,178.17890207222,20230519
광진구,강변북로,1,102,0,40,220.492319726197,20230519
용산구,원효로,3,104,0,50,343.623793984199,20230519
종로구,비봉길,1,104,0,30,196.111347743392,20230519
구로구,남부순환로,4,104,0,50,102.706271840485,20230519
노원구,동일로243길,2,103,0,60,40.106886490531,20230519
노원구,동일로,3,103,0,50,121.075666099304,20230519
강서구,곰달래로50길,1,104,0,30,202.26480635707,20230519
강남구,도산대로37길,1,104,0,30,100.954689813406,20230519
송파구,감일남로,3,104,0,50,131.021731911264,20230519
금천구,가산디지털1로,2,104,0,40,414.376578725952,20230519
구로구,경인로,3,103,0,60,98.091497791838,20230519
송파구,올림픽로37길,2,104,0,30,305.732832420619,20230519
성북구,정릉로,2,104,0,50,329.728188939005,20230519
마포구,마포대로,4,103,0,50,158.23664636,20230519
중랑구,면목천로,2,104,0,50,99.711311908127,20230519
동대문구,사가정로,2,104,0,40,320.776833701887,20230519
강동구,구천면로,1,104,0,40,39.447692447096,20230519
중랑구,동부간선도로,1,102,0,40,164.998860511367,20230519
강동구,아리수로94길,1,107,0,30,119.084249890093,20230519
중랑구,신내역로1길,1,104,0,30,292.662126094547,20230519
강남구,봉은사로104길,1,104,0,50,117.102976309134,20230519
양천구,서부간선도로,2,102,2,80,9105.17149689076,20230519
동작구,흑석로,1,104,0,50,398.443038960743,20230519
성북구,장월로,1,104,0,50,99.88219710418,20230519
용산구,백범로90길,1,104,0,60,30.00224986942,20230519
도봉구,마들로14길,1,104,0,30,263.720522288478,20230519
도봉구,도봉로150라길,1,104,0,30,200.981981465097,20230519
도봉구,도봉로150가길,1,104,0,30,94.806283879419,20230519
구로구,서부간선도로,1,103,0,80,153.131263003676,20230519
중랑구,봉우재로,2,104,0,50,86.167593615776,20230519
강남구,남부순환로397길,1,104,0,40,130.385458588205,20230519
마포구,독막로29길,1,104,0,10,135.146285731229,20230519
서대문구,수색로,2,104,0,50,298.806383906179,20230519
종로구,율곡로,3,104,0,50,87.005890791536,20230519
송파구,강동대로,1,104,0,40,48.386222535153,20230519
동대문구,장안벚꽃로,2,104,0,50,91.318492639854,20230519
양천구,신목로7길,4,104,0,50,191.609307811801,20230519
강남구,남부순환로365길,1,104,0,30,94.540278153261,20230519
강남구,역삼로74길,1,104,0,30,746.571837859866,20230519
강남구,삼성로96길,1,104,0,30,265.799481864497,20230519
강남구,압구정로11길,1,104,0,30,257.625758193409,20230519
마포구,월드컵북로,3,104,0,50,377.577928237078,20230519
양천구,목동로3길,2,104,0,30,199.991038340823,20230519
강서구,양천로,3,104,0,50,214.180605596256,20230519
서초구,올림픽대로,1,102,0,40,252.435386265405,20230519
마포구,동교로,1,104,0,30,366.88195139637,20230519
강서구,강서로,3,104,0,50,155.498851656233,20230519
양천구,신목로16길,1,104,0,30,100.905744986249,20230519
성북구,화랑로32길,1,104,0,50,185.127934184017,20230519
강서구,까치산로,1,104,0,30,94.891248508986,20230519
관악구,원신길,1,104,0,30,260.891040587294,20230519
마포구,토정로,2,104,0,50,140.128215199405,20230519
강북구,삼양로173길,1,104,0,30,38.312836358915,20230519
강북구,삼양로173길.인접길,1,104,0,30,27.722010605819,20230519
영등포구,선유로,2,103,0,40,65.2033456379,20230519
마포구,월드컵북로42길,2,104,0,50,103.440043489545,20230519
성동구,강변북로,1,102,0,40,442.804523584511,20230519
양천구,국회대로,4,104,3,50,86.926148730621,20230519
서대문구,연희로,1,104,0,50,42.493002530348,20230519
노원구,노원로,3,104,0,50,132.57081360771,20230519
노원구,상계로,2,104,0,50,186.729704883856,20230519
종로구,종로,3,103,0,50,91.996956120315,20230519
강서구,하늘길,3,104,0,40,53.877248234855,20230519
강서구,김포공항진출입도로,2,104,0,60,89.387008458777,20230519
도봉구,방학로7길,1,104,0,30,66.983684789924,20230519
성북구,동소문로,1,104,0,10,225.609730194457,20230519
마포구,새창로,1,104,0,30,492.42183382139,20230519
마포구,월드컵북로60길,2,104,0,30,118.354769598778,20230519
송파구,위례중앙로,2,107,0,50,176.298361916516,20230519
강남구,헌릉로745길.헌릉로757길,1,104,0,30,102.810062919761,20230519
광진구,아차산로.인접길,1,104,0,30,88.435478758341,20230519
동대문구,천호대로,1,104,0,30,113.683718142461,20230519
강북구,삼양로,2,104,0,50,258.707935535367,20230519
노원구,동일로197길,3,104,0,30,95.516190863716,20230519
은평구,가좌로12길,1,104,0,30,122.638818826073,20230519
강서구,강서로18아길,1,104,0,10,179.337250367522,20230519
동대문구,한천로66길,2,104,0,40,161.523038783213,20230519
금천구,시흥대로,5,103,0,60,76.69834245354,20230519
영등포구,의사당대로,5,104,0,50,163.228276493431,20230519
용산구,이촌로,2,104,0,50,52.518130160762,20230519
광진구,강변북로,1,102,0,40,473.718565072315,20230519
영등포구,양평로24길,1,104,0,30,46.471958520466,20230519
송파구,성내천로37길,2,104,0,30,155.925087961762,20230519
중랑구,동일로,3,103,0,50,62.798789647106,20230519
성동구,금호로,2,104,0,40,153.805960203015,20230519
송파구,중대로,3,104,0,50,226.254071366229,20230519
성동구,마조로1길,1,104,0,10,185.877334338432,20230519
강서구,양천로,3,104,0,50,153.220048956719,20230519
서초구,동작대로,3,104,3,60,82.841473709197,20230519
영등포구,문래북로,1,104,0,40,131.928668063572,20230519
은평구,진관2로,1,104,0,30,383.735190024,20230519
은평구,응암로,2,104,0,50,425.538721690347,20230519
서초구,형촌2길,1,104,0,30,135.696485942875,20230519
강남구,밤고개로26길,2,104,0,50,61.847586681743,20230519
금천구,가산로,2,104,0,40,81.821220855914,20230519
광진구,용마산로,2,104,0,50,203.16311232309,20230519
동대문구,휘경로,1,104,2,40,258.400553753886,20230519
강동구,풍산로,2,104,0,50,281.009030736142,20230519
동대문구,장한로,3,104,0,60,482.31620871276,20230519
강서구,마곡중앙로,1,104,0,40,108.187547792322,20230519
용산구,새창로20길,1,104,0,30,67.724243125929,20230519
은평구,진흥로,3,107,0,50,604.584020275254,20230519
노원구,노해로,3,104,0,50,109.230788489778,20230519
동대문구,장한로17길,1,104,0,10,384.487131137598,20230519
강남구,양재대로,2,103,0,60,448.761173738209,20230519
서초구,사평대로,2,104,0,50,361.201780020196,20230519
서초구,남부순환로,2,104,2,50,338.840416148827,20230519
중구,창경궁로,3,104,0,50,57.251109024541,20230519
동작구,알마타길,1,104,0,30,506.137307783922,20230519
영등포구,선유서로,1,104,0,30,130.661064045769,20230519
송파구,송파대로,4,103,0,50,308.231843415356,20230519
은평구,역말로9길,1,104,0,30,441.560429857807,20230519
성동구,살곶이길,2,104,0,40,1111.33434080325,20230519
광진구,천호대로,3,103,3,60,175.64402800236,20230519
강남구,강남대로,5,104,0,50,275.492884560177,20230519
송파구,오금로11길,1,104,0,30,745.648888628691,20230519
마포구,월드컵로42길,1,104,0,30,83.661778757981,20230519
영등포구,국회대로,4,104,0,60,89.567654555706,20230519
용산구,이태원로,2,104,0,50,912.325418000348,20230519
송파구,중대로38길,1,104,0,10,265.349286567666,20230519
종로구,사직로,3,103,0,50,76.619387768672,20230519
은평구,흥국사길,1,104,0,10,56.004514418891,20230519
마포구,연남로,1,104,0,50,89.103151330869,20230519
강서구,화곡로63가길,1,104,0,30,297.326755932689,20230519
영등포구,도신로48길,1,104,0,30,263.594367719485,20230519
노원구,동일로,1,104,0,10,131.809179518235,20230519
중랑구,사가정로,3,104,0,50,202.771466797735,20230519
서초구,형촌2길,1,104,0,30,153.090051638435,20230519
강남구,올림픽대로,1,102,0,40,278.076353942264,20230519
은평구,연서로44길,1,104,0,20,526.813935303309,20230519
금천구,은행나무로,2,104,0,40,328.374414061741,20230519
금천구,강남순환도시고속도로,3,102,4,80,1613.91753967901,20230519
서초구,방배천로2길,1,104,0,30,37.871545163198,20230519
광진구,아차산로,3,104,0,50,31.089154903594,20230519
은평구,가좌로7길,1,104,0,30,63.746957751979,20230519
은평구,북한산로,2,104,0,60,299.102546857995,20230519
송파구,석촌호수로,2,104,0,50,217.05328633677,20230519
강서구,마곡중앙8로5길,1,104,0,30,283.032799958394,20230519
강서구,마곡중앙8로,1,104,0,30,87.761439604024,20230519
도봉구,해등로16길,1,104,0,30,278.727670169894,20230519
동대문구,답십리로,3,104,0,60,52.929461653147,20230519
강서구,올림픽대로,2,102,0,40,911.943914406062,20230519
광진구,광나루로,3,104,0,50,78.149108839221,20230519
마포구,신수로,1,104,0,30,259.173550322957,20230519
양천구,서부간선도로,2,102,2,80,8744.52726969976,20230519
서초구,효령로,3,104,0,50,292.652775178576,20230519
관악구,법원단지길,1,104,0,10,1188.51657837182,20230519
도봉구,방학로15길,1,104,0,30,92.626565834984,20230519
강동구,올림픽대로,2,102,0,40,196.319648839699,20230519
강동구,아리수로91길,1,104,0,30,169.526080451457,20230519
중구,통일로.통일로4길사이길,1,104,0,30,75.696569034221,20230519
종로구,창경궁로,4,104,0,50,125.33265065733,20230519
구로구,벚꽃로,2,104,0,50,139.317515870379,20230519
강남구,압구정로60길,1,104,0,30,369.402090947173,20230519
강남구,언주로,4,104,0,60,419.319797283792,20230519
중구,다산로32길,1,104,0,30,131.586055982078,20230519
구로구,개봉로1길,1,104,0,30,433.698105601851,20230519
금천구,독산로,2,104,0,50,420.233068424921,20230519
송파구,백제고분로,3,104,0,60,149.697560710852,20230519
송파구,양산로,3,104,0,50,96.147217718597,20230519
강서구,방화동로,1,104,0,30,274.520721909532,20230519
강동구,양재대로,2,104,0,50,429.681103322189,20230519
은평구,백련산로,2,104,0,40,169.363990886,20230519
은평구,진관2로,2,104,0,30,88.298760100575,20230519
서초구,태봉로,3,104,0,50,132.734897837378,20230519
중구,남대문로,3,104,0,50,199.608758078014,20230519
노원구,동부간선로,1,102,0,60,279.383294180816,20230519
송파구,올림픽대로,2,102,0,40,311.077257093963,20230519
중구,장충단로,4,104,0,50,134.410116414472,20230519
강남구,일원로8길,1,104,0,30,63.885358921605,20230519
강남구,광평로,3,104,0,60,141.709607803496,20230519
동작구,솔밭로,1,104,0,40,627.193458059066,20230519
동작구,국사봉길,1,104,0,10,203.410798026998,20230519
종로구,평창문화로,2,104,0,50,397.604578601263,20230519
양천구,가로공원로,2,104,0,30,585.487107857794,20230519
송파구,백제고분로,4,104,0,50,92.972697172913,20230519
마포구,월드컵로42길,2,104,0,30,306.096285272243,20230519
마포구,월드컵북로60길,2,104,0,40,113.679151048876,20230519
노원구,상계로5길,1,104,0,30,104.298661653829,20230519
강서구,방화대로40길,1,104,0,30,155.11417099055,20230519
동작구,사당로,2,104,0,50,593.167049916726,20230519
강남구,선릉로93길,1,104,0,30,178.667572686064,20230519
강남구,언주로129길,1,104,0,30,191.797398005477,20230519
강남구,양재천로,1,104,0,30,385.842442129697,20230519
성동구,살곶이길,2,104,0,30,536.370217689793,20230519
서초구,청두곶길,1,104,0,30,179.829985961239,20230519
강동구,올림픽대로,4,102,0,80,277.767941431228,20230519
강남구,선릉로152길,1,104,0,30,262.707229258247,20230519
강동구,상암로,1,104,0,40,327.205436027931,20230519
서대문구,모래내로15길,2,104,0,30,90.501965562435,20230519
중랑구,상봉중앙로1다길,1,104,0,30,59.290588282918,20230519
중구,퇴계로36길,1,104,0,30,275.69554626741,20230519
서초구,서초대로38길,1,104,0,40,190.25333633073,20230519
강북구,도봉로16길,2,104,0,50,108.134160997462,20230519
용산구,이태원로,1,104,0,30,131.121362656685,20230519
노원구,마들로,2,104,0,50,60.592882442265,20230519
